voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
1,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
2,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
3,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
4,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
5,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
6,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
7,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
8,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
9,John COOKE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,8
10,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),skipped,skipped,skipped,skipped,skipped,3,8
11,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),skipped,skipped,skipped,skipped,skipped,3,8
12,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),skipped,skipped,skipped,skipped,skipped,3,8
13,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),skipped,skipped,skipped,skipped,skipped,3,8
14,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),Anne DUFFY (LD),Vaughan JONES (Ind),Maureen MCNEIL (Con),Tommy MCVEY (Ind),Natasha MURPHY (Lab),3,8
15,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),Vaughan JONES (Ind),Tommy MCVEY (Ind),Natasha MURPHY (Lab),Anne DUFFY (LD),Maureen MCNEIL (Con),3,8
16,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),Tommy MCVEY (Ind),Natasha MURPHY (Lab),Vaughan JONES (Ind),Maureen MCNEIL (Con),Anne DUFFY (LD),3,8
17,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),Natasha MURPHY (Lab),Anne DUFFY (LD),skipped,skipped,skipped,3,8
18,John COOKE (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),Natasha MURPHY (Lab),Vaughan JONES (Ind),Tommy MCVEY (Ind),Anne DUFFY (LD),Maureen MCNEIL (Con),3,8
19,John COOKE (Ind),John CROWTHER (SNP),Maureen MCNEIL (Con),skipped,skipped,skipped,skipped,skipped,3,8
20,John COOKE (Ind),John CROWTHER (SNP),Maureen MCNEIL (Con),skipped,skipped,skipped,skipped,skipped,3,8
21,John COOKE (Ind),John CROWTHER (SNP),Maureen MCNEIL (Con),skipped,skipped,skipped,skipped,skipped,3,8
22,John COOKE (Ind),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
23,John COOKE (Ind),John CROWTHER (SNP),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
24,John COOKE (Ind),Anne DUFFY (LD),Vaughan JONES (Ind),Maureen MCNEIL (Con),Tommy MCVEY (Ind),Natasha MURPHY (Lab),Agnes MCAULEY (SNP),John CROWTHER (SNP),3,8
25,John COOKE (Ind),Anne DUFFY (LD),Vaughan JONES (Ind),Maureen MCNEIL (Con),Tommy MCVEY (Ind),Natasha MURPHY (Lab),Agnes MCAULEY (SNP),John CROWTHER (SNP),3,8
26,John COOKE (Ind),Anne DUFFY (LD),Maureen MCNEIL (Con),Tommy MCVEY (Ind),Natasha MURPHY (Lab),Vaughan JONES (Ind),Agnes MCAULEY (SNP),John CROWTHER (SNP),3,8
27,John COOKE (Ind),Anne DUFFY (LD),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
28,John COOKE (Ind),Anne DUFFY (LD),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
29,John COOKE (Ind),Anne DUFFY (LD),Natasha MURPHY (Lab),skipped,skipped,skipped,skipped,skipped,3,8
30,John COOKE (Ind),Vaughan JONES (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3,8
31,John COOKE (Ind),Vaughan JONES (Ind),John CROWTHER (SNP),Agnes MCAULEY (SNP),Tommy MCVEY (Ind),Natasha MURPHY (Lab),Anne DUFFY (LD),Maureen MCNEIL (Con),3,8
32,John COOKE (Ind),Vaughan JONES (Ind),John CROWTHER (SNP),Natasha MURPHY (Lab),skipped,skipped,skipped,skipped,3,8
33,John COOKE (Ind),Vaughan JONES (Ind),Anne DUFFY (LD),skipped,skipped,skipped,skipped,skipped,3,8
34,John COOKE (Ind),Vaughan JONES (Ind),Anne DUFFY (LD),Agnes MCAULEY (SNP),Maureen MCNEIL (Con),Natasha MURPHY (Lab),John CROWTHER (SNP),Tommy MCVEY (Ind),3,8
35,John COOKE (Ind),Vaughan JONES (Ind),Maureen MCNEIL (Con),Tommy MCVEY (Ind),Anne DUFFY (LD),John CROWTHER (SNP),Agnes MCAULEY (SNP),Natasha MURPHY (Lab),3,8
36,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
37,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
38,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
39,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
40,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
41,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
42,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
43,John COOKE (Ind),Vaughan JONES (Ind),Tommy MCVEY (Ind),skipped,skipped,skipped,skipped,skipped,3,8
