precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
451600,Vote by Mail - 400C,11912,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14823,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14824,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14827,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14828,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14829,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14830,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14831,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14832,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14833,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14834,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14835,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14836,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14837,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14838,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14839,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14840,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14841,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14842,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14846,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14847,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14849,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14850,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14851,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14852,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14853,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14854,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14855,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14856,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14858,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14859,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14861,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14862,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14863,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14864,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14865,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14866,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14868,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14869,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14870,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14871,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14872,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14874,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14876,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14877,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14878,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14880,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14881,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14882,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14883,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14884,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14885,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14886,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14887,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14888,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14890,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14891,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14892,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14893,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14894,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14895,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14897,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14898,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14900,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14901,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14902,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14904,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14905,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14906,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14907,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14908,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14909,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14910,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14911,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14912,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14913,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14914,BENNY LEE,skipped,skipped,1,1
450400,Vote by Mail - 400C,14915,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14916,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14917,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14918,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14919,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14920,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14921,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14922,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14923,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14924,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14925,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14926,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14927,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14928,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14929,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14930,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14931,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14932,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14933,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14934,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14935,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14936,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14937,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14938,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14939,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14940,BENNY LEE,skipped,skipped,1,1
450610,Vote by Mail - 400C,14941,BENNY LEE,skipped,skipped,1,1
