precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
224000,Vote by Mail - 400C,17592,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17593,JENNIFER S. PAE,skipped,skipped,1,3
224000,Vote by Mail - 400C,17594,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17595,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17596,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17597,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17598,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17599,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17600,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17602,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17603,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17604,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17605,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17606,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17607,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17608,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17609,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17610,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17611,JENNIFER S. PAE,skipped,skipped,1,3
224000,Vote by Mail - 400C,17612,JENNIFER S. PAE,PATRICIA KERNIGHAN,skipped,1,3
224000,Vote by Mail - 400C,17613,JENNIFER S. PAE,PATRICIA KERNIGHAN,skipped,1,3
224000,Vote by Mail - 400C,17614,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17615,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17616,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17617,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17618,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17619,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17621,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17622,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17623,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17624,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17625,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
224000,Vote by Mail - 400C,17626,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17627,JENNIFER S. PAE,skipped,skipped,1,3
224000,Vote by Mail - 400C,17628,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17629,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17630,JENNIFER S. PAE,PATRICIA KERNIGHAN,skipped,1,3
224000,Vote by Mail - 400C,17632,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17633,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17634,PATRICIA KERNIGHAN,skipped,skipped,1,3
224000,Vote by Mail - 400C,17635,PATRICIA KERNIGHAN,JENNIFER S. PAE,skipped,1,3
