precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
311100,Vote by Mail - 400C,6583,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6584,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6585,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6586,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6587,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6588,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6589,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6590,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6591,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6592,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6593,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6594,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6595,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6596,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6597,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6599,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6600,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6601,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6603,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6604,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6605,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6607,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6608,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6609,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6610,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6611,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6612,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6613,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6614,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6615,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6616,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6617,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6618,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6619,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6620,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6621,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6622,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6623,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6625,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6626,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6627,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6628,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6629,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6630,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6631,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6632,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6633,JODY LONDON,skipped,skipped,1,2
311100,Vote by Mail - 400C,6634,DON MACLEAY,JODY LONDON,skipped,1,2
311100,Vote by Mail - 400C,6635,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6636,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6638,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6639,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6640,JODY LONDON,DON MACLEAY,skipped,1,2
311100,Vote by Mail - 400C,6641,DON MACLEAY,skipped,skipped,1,2
311100,Vote by Mail - 400C,6643,JODY LONDON,skipped,skipped,1,2
