District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
Lakemba,Bankstown Nth Public,1449,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1450,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1451,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1452,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1453,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1454,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1455,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1456,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1457,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1458,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1459,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1460,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1461,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1462,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1463,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1464,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1465,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1466,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1467,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1468,Formal,EL-DAHR George,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1469,Formal,EL-DAHR George,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1470,Formal,EL-DAHR George,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1471,Formal,EL-DAHR George,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1472,Formal,EL-DAHR George,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1473,Formal,CHEHAB Yahya,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1474,Formal,CHEHAB Yahya,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1475,Formal,CHEHAB Yahya,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1476,Formal,CHEHAB Yahya,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1477,Formal,CHEHAB Yahya,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1478,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,EL-DAHR George,1,6
Lakemba,Bankstown Nth Public,1479,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,EL-DAHR George,1,6
Lakemba,Bankstown Nth Public,1480,Formal,DIB Jihad,GARVIN Chris,CHEHAB Yahya,BHUIYAN Rashid,EL-DAHR George,1,6
Lakemba,Bankstown Nth Public,1481,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Bankstown Nth Public,1482,Formal,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Bankstown Nth Public,1483,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Bankstown Nth Public,1484,Formal,BHUIYAN Rashid,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,DIB Jihad,1,6
Lakemba,Bankstown Nth Public,1485,Formal,BHUIYAN Rashid,DIB Jihad,GARVIN Chris,EL-DAHR George,CHEHAB Yahya,1,6
Lakemba,Bankstown Nth Public,1486,Formal,BHUIYAN Rashid,EL-DAHR George,CHEHAB Yahya,skipped,skipped,1,6
Lakemba,Bankstown Nth Public,1487,Formal,EL-DAHR George,DIB Jihad,GARVIN Chris,BHUIYAN Rashid,CHEHAB Yahya,1,6
Lakemba,Bankstown Nth Public,1488,Formal,CHEHAB Yahya,DIB Jihad,GARVIN Chris,EL-DAHR George,BHUIYAN Rashid,1,6
Lakemba,Bankstown Nth Public,1489,Formal,CHEHAB Yahya,EL-DAHR George,BHUIYAN Rashid,GARVIN Chris,DIB Jihad,1,6
Lakemba,Bankstown Public,1499,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1500,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1501,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1502,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1503,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1504,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1505,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1506,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1507,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1508,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1509,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1510,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1511,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1512,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1513,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1514,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1515,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1516,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1517,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1518,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1519,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1520,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1521,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1522,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1523,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1524,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1525,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1526,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1527,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1528,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1529,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1530,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1531,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1532,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1533,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1534,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1535,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1536,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1537,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1538,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1539,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1540,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1541,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1542,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1543,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1544,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1545,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1546,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1547,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1548,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1549,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1550,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1551,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1552,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1553,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1554,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1555,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1556,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1557,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1558,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1559,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1560,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1561,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1562,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1563,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1564,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1565,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1566,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1567,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1568,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1569,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1570,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1571,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1572,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1573,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1574,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1575,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1576,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1577,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1578,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1579,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1580,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1581,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1582,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1583,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1584,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1585,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1586,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1587,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1588,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1589,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1590,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1591,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1592,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1593,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1594,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1595,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1596,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1597,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1598,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1599,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1600,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1601,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1602,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1603,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1604,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1605,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1606,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1607,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1608,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1609,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1610,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1611,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1612,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1613,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1614,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1615,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1616,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1617,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1618,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1619,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1620,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1621,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1622,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1623,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1624,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1625,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1626,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1627,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1628,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1629,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1630,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1631,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1632,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1633,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1634,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1635,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1636,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1637,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1638,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1639,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1640,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1641,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1642,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1643,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1644,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1645,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1646,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1647,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1648,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1649,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1650,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1651,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1652,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1653,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1654,Formal,DIB Jihad,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1655,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1656,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1657,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1658,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1659,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1660,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1661,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1662,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1663,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1664,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1665,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1666,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1667,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1668,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1669,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1670,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1671,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1672,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1673,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1674,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1675,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1676,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1677,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1678,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1679,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1680,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1681,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1682,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1683,Formal,GARVIN Chris,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1684,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1685,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1686,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1687,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1688,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1689,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1690,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1691,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1692,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1693,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1694,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1695,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1696,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1697,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1698,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1699,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1700,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1701,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1702,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1703,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1704,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1705,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1706,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1707,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1708,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1709,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1710,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1711,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1712,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1713,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1714,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1715,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1716,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1717,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1718,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1719,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1720,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1721,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1722,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1723,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1724,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1725,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1726,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1727,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
Lakemba,Bankstown Public,1728,Formal,BHUIYAN Rashid,skipped,skipped,skipped,skipped,1,6
