District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Fairfield,Absent,39771,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39772,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39773,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39774,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39775,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39776,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39777,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39778,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39779,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39780,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39781,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39782,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39783,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39784,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39785,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39786,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39787,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39788,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39789,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39790,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39791,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39792,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39793,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39794,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39795,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39796,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39797,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39798,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39799,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39800,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39801,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39802,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39803,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39804,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39805,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39806,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39807,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39808,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39809,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39810,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39811,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39812,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39813,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39814,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39815,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39816,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39817,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39818,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39819,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39820,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39821,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39822,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39823,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39824,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39825,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39826,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39827,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39828,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39829,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39830,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39831,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39832,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39833,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39834,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39835,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39836,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39837,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39838,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39839,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39840,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39841,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39842,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39843,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39844,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39845,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39846,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39847,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39848,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39849,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39850,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39851,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39852,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39853,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39854,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39855,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39856,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39857,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39858,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39859,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39860,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39861,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39862,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39863,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39864,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39865,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39866,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39867,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39868,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39869,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39870,Formal,LAZAR James,skipped,skipped,skipped,skipped
Fairfield,Absent,39871,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39872,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39873,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39874,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39875,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39876,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39877,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39878,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39879,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39880,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39881,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39882,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39883,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39884,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39885,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39886,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39887,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39888,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39889,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39890,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39891,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39892,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39893,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39894,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39895,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39896,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39897,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39898,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39899,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39900,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39901,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39902,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39903,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39904,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39905,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39906,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39907,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39908,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39909,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39910,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39911,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39912,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39913,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39914,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39915,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39916,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39917,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39918,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39919,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39920,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39921,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39922,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39923,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39924,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39925,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39926,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39927,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39928,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39929,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39930,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39931,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39932,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39933,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39934,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39935,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39936,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39937,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39938,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39939,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39940,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39941,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39942,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39943,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39944,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39945,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39946,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39947,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39948,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39949,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39950,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39951,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39952,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39953,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39954,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39955,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39956,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39957,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39958,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39959,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39960,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39961,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39962,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39963,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39964,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39965,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39966,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39967,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39968,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39969,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39970,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39971,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39972,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39973,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39974,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39975,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39976,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39977,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39978,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39979,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39980,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39981,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39982,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39983,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39984,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39985,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39986,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39987,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39988,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39989,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39990,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39991,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39992,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39993,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39994,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39995,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39996,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39997,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39998,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,39999,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40000,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40001,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40002,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40003,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40004,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40005,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40006,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40007,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40008,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40009,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40010,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40011,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40012,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40013,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40014,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40015,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40016,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40017,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40018,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40019,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40020,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40021,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40022,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40023,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40024,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40025,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40026,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40027,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40028,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40029,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40030,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40031,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40032,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40033,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40034,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
Fairfield,Absent,40035,Formal,ZANGARI Guy,skipped,skipped,skipped,skipped
