District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Oxley,Absent,40993,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,40994,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,40995,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,40996,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,40997,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,40998,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,40999,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41000,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41001,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41002,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41003,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41004,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41005,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41006,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41007,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41008,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41009,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41010,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41011,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41012,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41013,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41014,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41015,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41016,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41017,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41018,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41019,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41020,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41021,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41022,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41023,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41024,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41025,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41026,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41027,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41028,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41029,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41030,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41031,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41032,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41033,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41034,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41035,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41036,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41037,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41038,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41039,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41040,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41041,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41042,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41043,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41044,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41045,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41046,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41047,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41048,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41049,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41050,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41051,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41052,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41053,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41054,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41055,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41056,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41057,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41058,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41059,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41060,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41061,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41062,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41063,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41064,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41065,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41066,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41067,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41068,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41069,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41070,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41071,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41072,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41073,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41074,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41075,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41076,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41077,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41078,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41079,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41080,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41081,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41082,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41083,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41084,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41085,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41086,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41087,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41088,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41089,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41090,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41091,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41092,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41093,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41094,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41095,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41096,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41097,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41098,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41099,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41100,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41101,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41102,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41103,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41104,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41105,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41106,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41107,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41108,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41109,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
Oxley,Absent,41110,Formal,PAVEY Melinda,skipped,skipped,skipped,skipped
