District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
Albury,Albury PCYC,4894,Formal,JACKSON Ross,MARRA John,KING Niloufer,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4895,Formal,JACKSON Ross,MARRA John,APLIN Greg,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,4896,Formal,JACKSON Ross,MARRA John,KING Niloufer,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4897,Formal,JACKSON Ross,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,4898,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4899,Formal,JACKSON Ross,WADE Kym,MARRA John,KING Niloufer,APLIN Greg,1,6
Albury,Albury PCYC,4900,Formal,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,4901,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4902,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4903,Formal,JACKSON Ross,MARRA John,WADE Kym,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4904,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,4905,Formal,JACKSON Ross,WADE Kym,MARRA John,KING Niloufer,APLIN Greg,1,6
Albury,Albury PCYC,4906,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4907,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4908,Formal,JACKSON Ross,WADE Kym,KING Niloufer,skipped,skipped,1,6
Albury,Albury PCYC,4909,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4910,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4911,Formal,JACKSON Ross,MARRA John,APLIN Greg,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,4912,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4913,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4914,Formal,JACKSON Ross,WADE Kym,APLIN Greg,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,4915,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,skipped,skipped,1,6
Albury,Albury PCYC,4916,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4917,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4918,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4919,Formal,JACKSON Ross,APLIN Greg,WADE Kym,KING Niloufer,MARRA John,1,6
Albury,Albury PCYC,4920,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4921,Formal,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4922,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4923,Formal,JACKSON Ross,APLIN Greg,WADE Kym,KING Niloufer,MARRA John,1,6
Albury,Albury PCYC,4924,Formal,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,4925,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4926,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4927,Formal,JACKSON Ross,WADE Kym,MARRA John,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4928,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4929,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4930,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4931,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4932,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4933,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4934,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4935,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4936,Formal,JACKSON Ross,MARRA John,KING Niloufer,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4937,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4938,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4939,Formal,JACKSON Ross,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,4940,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4941,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4942,Formal,JACKSON Ross,WADE Kym,KING Niloufer,APLIN Greg,MARRA John,1,6
Albury,Albury PCYC,4943,Formal,JACKSON Ross,WADE Kym,MARRA John,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4944,Formal,JACKSON Ross,APLIN Greg,WADE Kym,KING Niloufer,MARRA John,1,6
Albury,Albury PCYC,4945,Formal,JACKSON Ross,WADE Kym,MARRA John,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4946,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4947,Formal,JACKSON Ross,KING Niloufer,skipped,skipped,skipped,1,6
Albury,Albury PCYC,4948,Formal,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4949,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4950,Formal,JACKSON Ross,APLIN Greg,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,4951,Formal,JACKSON Ross,WADE Kym,MARRA John,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4952,Formal,JACKSON Ross,WADE Kym,APLIN Greg,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,4953,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4954,Formal,JACKSON Ross,MARRA John,APLIN Greg,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,4955,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4956,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4957,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4958,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4959,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4960,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4961,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,skipped,skipped,1,6
Albury,Albury PCYC,4962,Formal,JACKSON Ross,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,4963,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4964,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4965,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4966,Formal,JACKSON Ross,MARRA John,WADE Kym,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4967,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,4968,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4969,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4970,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4971,Formal,JACKSON Ross,APLIN Greg,skipped,skipped,skipped,1,6
Albury,Albury PCYC,4972,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4973,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4974,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4975,Formal,JACKSON Ross,WADE Kym,skipped,skipped,skipped,1,6
Albury,Albury PCYC,4976,Formal,JACKSON Ross,APLIN Greg,skipped,skipped,skipped,1,6
Albury,Albury PCYC,4977,Formal,JACKSON Ross,MARRA John,skipped,skipped,skipped,1,6
Albury,Albury PCYC,4978,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4979,Formal,JACKSON Ross,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,4980,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4981,Formal,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,4982,Formal,JACKSON Ross,WADE Kym,skipped,skipped,skipped,1,6
Albury,Albury PCYC,4983,Formal,JACKSON Ross,MARRA John,KING Niloufer,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,4984,Formal,JACKSON Ross,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,4985,Formal,JACKSON Ross,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,4986,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4987,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,4988,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,4989,Formal,JACKSON Ross,WADE Kym,APLIN Greg,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,4990,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4991,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4992,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4993,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4994,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,4995,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,4996,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,4997,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,4998,Formal,JACKSON Ross,WADE Kym,MARRA John,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,4999,Formal,JACKSON Ross,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5000,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5001,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5002,Formal,JACKSON Ross,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5003,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5004,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5005,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5006,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5007,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5008,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,5009,Formal,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5010,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5011,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5012,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5013,Formal,JACKSON Ross,MARRA John,WADE Kym,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,5014,Formal,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5015,Formal,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5016,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5017,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5018,Formal,JACKSON Ross,APLIN Greg,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5019,Formal,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5020,Formal,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,WADE Kym,1,6
Albury,Albury PCYC,5021,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5022,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5023,Formal,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5024,Formal,JACKSON Ross,KING Niloufer,APLIN Greg,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5025,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5026,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5027,Formal,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,APLIN Greg,1,6
Albury,Albury PCYC,5028,Formal,JACKSON Ross,MARRA John,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5029,Formal,JACKSON Ross,KING Niloufer,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5030,Formal,WADE Kym,APLIN Greg,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5031,Formal,WADE Kym,APLIN Greg,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5032,Formal,WADE Kym,APLIN Greg,MARRA John,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5033,Formal,WADE Kym,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5034,Formal,WADE Kym,APLIN Greg,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5035,Formal,WADE Kym,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5036,Formal,WADE Kym,JACKSON Ross,APLIN Greg,KING Niloufer,MARRA John,1,6
Albury,Albury PCYC,5037,Formal,WADE Kym,JACKSON Ross,KING Niloufer,MARRA John,APLIN Greg,1,6
Albury,Albury PCYC,5038,Formal,WADE Kym,JACKSON Ross,MARRA John,KING Niloufer,APLIN Greg,1,6
Albury,Albury PCYC,5039,Formal,WADE Kym,JACKSON Ross,MARRA John,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,5040,Formal,WADE Kym,JACKSON Ross,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5041,Formal,WADE Kym,KING Niloufer,JACKSON Ross,APLIN Greg,MARRA John,1,6
Albury,Albury PCYC,5042,Formal,MARRA John,APLIN Greg,JACKSON Ross,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,5043,Formal,MARRA John,APLIN Greg,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5044,Formal,MARRA John,APLIN Greg,JACKSON Ross,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5045,Formal,MARRA John,APLIN Greg,JACKSON Ross,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,5046,Formal,MARRA John,JACKSON Ross,WADE Kym,APLIN Greg,KING Niloufer,1,6
Albury,Albury PCYC,5047,Formal,APLIN Greg,KING Niloufer,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5048,Formal,APLIN Greg,WADE Kym,JACKSON Ross,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5049,Formal,APLIN Greg,MARRA John,WADE Kym,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5050,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,5051,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5052,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5053,Formal,APLIN Greg,WADE Kym,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5054,Formal,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5055,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,skipped,skipped,1,6
Albury,Albury PCYC,5056,Formal,APLIN Greg,WADE Kym,KING Niloufer,MARRA John,JACKSON Ross,1,6
Albury,Albury PCYC,5057,Formal,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5058,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5059,Formal,APLIN Greg,KING Niloufer,WADE Kym,MARRA John,JACKSON Ross,1,6
Albury,Albury PCYC,5060,Formal,APLIN Greg,KING Niloufer,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5061,Formal,APLIN Greg,KING Niloufer,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5062,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,5063,Formal,APLIN Greg,MARRA John,WADE Kym,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5064,Formal,APLIN Greg,JACKSON Ross,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5065,Formal,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5066,Formal,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5067,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5068,Formal,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5069,Formal,APLIN Greg,WADE Kym,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5070,Formal,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5071,Formal,APLIN Greg,skipped,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5072,Formal,APLIN Greg,MARRA John,JACKSON Ross,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,5073,Formal,APLIN Greg,MARRA John,JACKSON Ross,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,5074,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5075,Formal,APLIN Greg,KING Niloufer,WADE Kym,MARRA John,JACKSON Ross,1,6
Albury,Albury PCYC,5076,Formal,APLIN Greg,WADE Kym,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5077,Formal,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5078,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5079,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,5080,Formal,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5081,Formal,APLIN Greg,MARRA John,JACKSON Ross,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,5082,Formal,APLIN Greg,JACKSON Ross,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5083,Formal,APLIN Greg,MARRA John,WADE Kym,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5084,Formal,APLIN Greg,WADE Kym,JACKSON Ross,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5085,Formal,APLIN Greg,KING Niloufer,MARRA John,JACKSON Ross,WADE Kym,1,6
Albury,Albury PCYC,5086,Formal,APLIN Greg,WADE Kym,KING Niloufer,MARRA John,JACKSON Ross,1,6
Albury,Albury PCYC,5087,Formal,APLIN Greg,JACKSON Ross,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5088,Formal,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5089,Formal,APLIN Greg,JACKSON Ross,WADE Kym,KING Niloufer,MARRA John,1,6
Albury,Albury PCYC,5090,Formal,APLIN Greg,WADE Kym,JACKSON Ross,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5091,Formal,APLIN Greg,MARRA John,WADE Kym,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5092,Formal,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5093,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5094,Formal,APLIN Greg,MARRA John,WADE Kym,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5095,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5096,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,5097,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,5098,Formal,APLIN Greg,WADE Kym,MARRA John,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5099,Formal,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5100,Formal,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5101,Formal,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5102,Formal,APLIN Greg,WADE Kym,JACKSON Ross,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5103,Formal,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5104,Formal,APLIN Greg,JACKSON Ross,MARRA John,WADE Kym,KING Niloufer,1,6
Albury,Albury PCYC,5105,Formal,APLIN Greg,MARRA John,WADE Kym,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5106,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,WADE Kym,MARRA John,1,6
Albury,Albury PCYC,5107,Formal,APLIN Greg,MARRA John,KING Niloufer,JACKSON Ross,WADE Kym,1,6
Albury,Albury PCYC,5108,Formal,APLIN Greg,JACKSON Ross,MARRA John,KING Niloufer,WADE Kym,1,6
Albury,Albury PCYC,5109,Formal,APLIN Greg,KING Niloufer,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5110,Formal,APLIN Greg,WADE Kym,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5111,Formal,APLIN Greg,WADE Kym,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5112,Formal,APLIN Greg,WADE Kym,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5113,Formal,APLIN Greg,KING Niloufer,MARRA John,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5114,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5115,Formal,APLIN Greg,JACKSON Ross,KING Niloufer,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5116,Formal,APLIN Greg,JACKSON Ross,WADE Kym,MARRA John,KING Niloufer,1,6
Albury,Albury PCYC,5117,Formal,APLIN Greg,JACKSON Ross,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5118,Formal,APLIN Greg,MARRA John,KING Niloufer,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5119,Formal,APLIN Greg,JACKSON Ross,skipped,skipped,skipped,1,6
Albury,Albury PCYC,5120,Formal,APLIN Greg,MARRA John,KING Niloufer,WADE Kym,JACKSON Ross,1,6
Albury,Albury PCYC,5121,Formal,APLIN Greg,KING Niloufer,MARRA John,JACKSON Ross,WADE Kym,1,6
Albury,Albury PCYC,5122,Formal,APLIN Greg,KING Niloufer,JACKSON Ross,MARRA John,WADE Kym,1,6
Albury,Albury PCYC,5123,Formal,APLIN Greg,WADE Kym,MARRA John,JACKSON Ross,KING Niloufer,1,6
Albury,Albury PCYC,5124,Formal,APLIN Greg,MARRA John,WADE Kym,KING Niloufer,JACKSON Ross,1,6
Albury,Albury PCYC,5125,Formal,APLIN Greg,JACKSON Ross,WADE Kym,MARRA John,KING Niloufer,1,6
