District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Oatley,Absent,41200,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41201,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41202,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41203,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41204,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41205,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41206,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41207,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41208,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41209,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41210,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41211,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41212,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41213,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41214,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41215,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41216,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41217,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41218,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41219,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41220,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41221,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41222,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41223,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41224,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41225,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41226,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41227,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41228,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41229,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41230,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41231,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41232,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41233,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41234,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41235,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41236,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41237,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41238,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41239,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41240,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41241,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41242,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41243,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41244,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41245,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41246,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41247,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41248,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41249,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41250,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41251,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41252,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41253,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41254,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41255,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41256,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41257,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41258,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41259,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41260,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41261,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41262,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41263,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41264,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41265,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41266,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41267,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41268,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41269,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41270,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41271,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41272,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41273,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41274,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41275,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41276,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41277,Formal,COURE Mark,skipped,skipped,skipped,skipped
Oatley,Absent,41278,Formal,COURE Mark,skipped,skipped,skipped,skipped
