voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
1,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
2,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
3,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
4,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
5,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
6,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
7,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
8,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
9,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
10,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
11,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
12,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
13,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
14,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
15,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
16,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
17,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
18,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
19,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
20,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
21,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
22,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
23,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
24,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
25,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
26,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
27,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
28,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
29,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
30,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
31,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
32,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
33,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
34,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
35,Ronald LOGAN (Ind),skipped,skipped,skipped,skipped,,5
