District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4
Fairfield,Absent,23558,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23559,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23560,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23561,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23562,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23563,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23564,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23565,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23566,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23567,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23568,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23569,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23570,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23571,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23572,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23573,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23574,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23575,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23576,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23577,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23578,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23579,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23580,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23581,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23582,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23583,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23584,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23585,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23586,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23587,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23588,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23589,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23590,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23591,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23592,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23593,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23594,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23595,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23596,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23597,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23598,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23599,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23600,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23601,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23602,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23603,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23604,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23605,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23606,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23607,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23608,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23609,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23610,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23611,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23612,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23613,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23614,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23615,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23616,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23617,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23618,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23619,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23620,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23621,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23622,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23623,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23624,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23625,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23626,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23627,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23628,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23629,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23630,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23631,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23632,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23633,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23634,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23635,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23636,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23637,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23638,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23639,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23640,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23641,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23642,Formal,YOUKHANA Sabah (Sam),skipped,skipped,skipped
Fairfield,Absent,23643,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23644,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23645,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23646,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23647,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23648,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23649,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23650,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23651,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23652,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23653,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23654,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23655,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23656,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23657,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23658,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23659,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23660,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23661,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23662,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23663,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23664,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23665,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23666,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23667,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23668,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23669,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23670,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23671,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23672,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23673,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23674,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23675,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23676,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23677,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23678,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23679,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23680,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23681,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23682,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23683,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23684,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23685,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23686,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23687,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23688,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23689,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23690,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23691,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23692,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23693,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23694,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23695,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23696,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23697,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23698,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23699,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23700,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23701,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23702,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23703,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23704,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23705,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23706,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23707,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23708,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23709,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23710,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23711,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23712,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23713,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23714,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23715,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23716,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23717,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23718,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23719,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23720,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23721,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23722,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23723,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23724,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23725,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23726,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23727,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23728,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23729,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23730,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23731,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23732,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23733,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23734,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23735,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23736,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23737,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23738,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23739,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23740,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23741,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23742,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23743,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23744,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23745,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23746,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23747,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23748,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23749,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23750,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23751,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23752,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23753,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23754,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23755,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23756,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23757,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23758,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23759,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23760,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23761,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23762,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23763,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23764,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23765,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23766,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23767,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23768,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23769,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23770,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23771,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23772,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23773,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23774,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23775,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23776,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23777,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23778,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23779,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23780,Formal,ZANGARI Guy,skipped,skipped,skipped
Fairfield,Absent,23956,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23957,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23958,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23959,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23960,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23961,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23962,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23963,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23964,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23965,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23966,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23967,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23968,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23969,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23970,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23971,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23972,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23973,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23974,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23975,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23976,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23977,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23978,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23979,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23980,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23981,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23982,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23983,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23984,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23985,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23986,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23987,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23988,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23989,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23990,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23991,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23992,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23993,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23994,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23995,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23996,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23997,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23998,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,23999,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24000,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24001,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24002,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24003,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24004,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24005,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24006,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24007,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24008,Formal,GEORGIS Sam,skipped,skipped,skipped
Fairfield,Absent,24009,Formal,GEORGIS Sam,skipped,skipped,skipped
