District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Blacktown,Absent,28145,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28146,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28147,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28148,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28149,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28150,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28151,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28152,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28153,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28154,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28155,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28156,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28157,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28158,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28159,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28160,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28161,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28162,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28163,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28164,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28165,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28166,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28167,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28168,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28169,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28170,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28171,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28172,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28173,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28174,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28175,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28176,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28177,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28178,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28179,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28180,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28181,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28182,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28183,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28184,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28185,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28186,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28187,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28188,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28189,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28190,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28191,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28192,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28193,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28194,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28195,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28196,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28197,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28198,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28199,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28200,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28201,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28202,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28203,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28204,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28205,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28206,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28207,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28208,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28209,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28210,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28211,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28212,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28213,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28214,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28215,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28216,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28217,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28218,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28219,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28220,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28221,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28222,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28223,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28224,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28225,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28226,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28227,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28228,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28229,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28230,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28231,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28232,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28233,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28234,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28235,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28236,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28237,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28238,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28239,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28240,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28241,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28242,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28243,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28244,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28245,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28246,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28247,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28248,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28249,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28250,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28251,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28252,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28253,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28254,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28255,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28256,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28257,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28258,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28259,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28260,Formal,BALI Stephen,skipped,skipped,skipped,skipped
Blacktown,Absent,28261,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28262,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28263,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28264,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28265,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28266,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28267,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28268,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28269,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28270,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28271,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28272,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28273,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28274,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28275,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28276,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28277,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28278,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28279,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28280,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28281,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28282,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28283,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28284,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28285,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28286,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28287,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28288,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28289,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28290,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28291,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28292,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28293,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28294,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28295,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28296,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28297,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28298,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28299,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28300,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28301,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28302,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28303,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28304,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28305,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28306,Formal,BATISH Amit,skipped,skipped,skipped,skipped
Blacktown,Absent,28307,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28308,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28309,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28310,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28311,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28312,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28313,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28314,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28315,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28316,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28317,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28318,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28319,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28320,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28321,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28322,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28323,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28324,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28325,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28326,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28327,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28328,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28329,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28330,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28331,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28332,Formal,GIBBS Kirsten,skipped,skipped,skipped,skipped
Blacktown,Absent,28333,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28334,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28335,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28336,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28337,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28338,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28339,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28340,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28341,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28342,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28343,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28344,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28345,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28346,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28347,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28348,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28349,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28350,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28351,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28352,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28353,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28354,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28355,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28356,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28357,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28358,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28359,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28360,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28361,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28362,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28363,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28364,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28365,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28366,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28367,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28368,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28369,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28370,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28371,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28372,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28373,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28374,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28375,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28376,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28377,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28378,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28379,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28380,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28381,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28382,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28383,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28384,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28385,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28386,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28387,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28388,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28389,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28390,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28391,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28392,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28393,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28394,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28395,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28396,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28397,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28398,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28399,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28400,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28401,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28402,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28403,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28404,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28405,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28406,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28407,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28408,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28409,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28410,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28411,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28412,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28413,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28414,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28415,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28416,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28417,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28418,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28419,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28420,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28421,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28422,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28423,Formal,GREEN Allan,skipped,skipped,skipped,skipped
Blacktown,Absent,28424,Formal,GREEN Allan,skipped,skipped,skipped,skipped
