District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Auburn,Absent,25640,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25641,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25642,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25643,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25644,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25645,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25646,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25647,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25648,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25649,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25650,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25651,Formal,AHERN Luke,skipped,skipped,skipped,skipped
Auburn,Absent,25652,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25653,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25654,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25655,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25656,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25657,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25658,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25659,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25660,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25661,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25662,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25663,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25664,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25665,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25666,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25667,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25668,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25669,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25670,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25671,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25672,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25673,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25674,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25675,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25676,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25677,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25678,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25679,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25680,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25681,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25682,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25683,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25684,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25685,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25686,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25687,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25688,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25689,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25690,Formal,CASTLE Janet,skipped,skipped,skipped,skipped
Auburn,Absent,25691,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25692,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25693,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25694,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25695,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25696,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25697,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25698,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25699,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25700,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25701,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25702,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25703,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25704,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25705,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25706,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25707,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25708,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25709,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25710,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25711,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25712,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25713,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25714,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25715,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
Auburn,Absent,25716,Formal,KANG Kyoung Hee (Christina),skipped,skipped,skipped,skipped
