District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Drummoyne,Abbotsford Public,14889,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14890,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14891,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14892,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14893,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14894,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14895,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14896,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14897,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14898,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14899,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14900,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14901,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14902,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14903,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14904,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14905,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14906,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14907,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14908,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14909,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14910,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14911,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14912,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14913,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14914,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14915,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14916,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14917,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14918,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14919,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14920,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14921,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14922,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14923,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14924,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14925,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14926,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14927,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14928,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14929,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14930,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14931,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14932,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14933,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14934,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14935,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14936,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14937,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14938,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14939,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14940,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14941,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14942,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14943,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14944,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14945,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14946,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14947,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14948,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14949,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14950,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14951,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14952,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14953,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14954,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14955,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14956,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14957,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14958,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14959,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14960,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14961,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14962,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14963,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14964,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14965,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14966,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14967,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14968,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14969,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14970,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14971,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14972,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14973,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14974,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14975,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14976,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14977,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14978,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14979,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14980,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14981,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14982,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14983,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14984,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14985,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14986,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14987,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14988,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14989,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14990,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14991,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14992,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14993,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14994,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14995,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14996,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14997,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14998,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,14999,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15000,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15001,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15002,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15003,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15004,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15005,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15006,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15007,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15008,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15009,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15010,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15011,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15012,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15013,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15014,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15015,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15016,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15017,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15018,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15019,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15020,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15021,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15022,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15023,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15024,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15025,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15026,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15027,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15028,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15029,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15030,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15031,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15032,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15033,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15034,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15035,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15036,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15037,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15038,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15039,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15040,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15041,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15042,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15043,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15044,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15045,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15046,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15047,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15048,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15049,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15050,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15051,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15052,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15053,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15054,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15055,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15056,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15057,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15058,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15059,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15060,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15061,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15062,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15063,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15064,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15065,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15066,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15067,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15068,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15069,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15070,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15071,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15072,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15073,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15074,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15075,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15076,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15077,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15078,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15079,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15080,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15081,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15082,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15083,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15084,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15085,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15086,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15087,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15088,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15089,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15090,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15091,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15092,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15093,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15094,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15095,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15096,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15097,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15098,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15099,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15100,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15101,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15102,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15103,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15104,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15105,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15106,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15107,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15108,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15109,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15110,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15111,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15112,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15113,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15114,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15115,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15116,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15117,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15118,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15119,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15120,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15121,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15122,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15123,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15124,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15125,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15126,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15127,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15128,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15129,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15130,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15131,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15132,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15133,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15134,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15135,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15136,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15137,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15138,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15139,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15140,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15141,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15142,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15143,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15144,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15145,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15146,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15147,Formal,HORE Tom,skipped,skipped,skipped,skipped
Drummoyne,Abbotsford Public,15148,Formal,HORE Tom,skipped,skipped,skipped,skipped
