voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
1,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
2,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
3,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
4,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
5,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
6,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
7,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
8,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
9,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
10,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
11,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
12,Julie Jemima BUCHAN (Ind),skipped,skipped,skipped,skipped,3
13,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),skipped,skipped,skipped,3
14,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),skipped,skipped,skipped,3
15,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),skipped,skipped,skipped,3
16,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Brian NUGENT (Ind),skipped,skipped,3
17,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Brian NUGENT (Ind),skipped,skipped,3
18,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Brian NUGENT (Ind),skipped,skipped,3
19,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Brian NUGENT (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),3
20,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
21,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
22,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
23,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
24,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
25,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
26,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
27,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),skipped,skipped,3
28,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),Brian NUGENT (Ind),Ian SCOTT (Ind),3
29,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,3
30,Julie Jemima BUCHAN (Ind),Mark Robert BURGESS (Ind),Davie SANDISON (Ind),Ian SCOTT (Ind),skipped,3
