6 1
10997 1 0
271 1 2 0
16 1 2 3 0
22 1 2 3 4 5 6 0
1 1 2 3 4 6 5 0
1 1 2 3 5 0
1 1 2 3 5 4 0
10 1 2 3 5 4 6 0
4 1 2 3 5 6 4 0
7 1 2 3 6 4 5 0
19 1 2 3 6 5 4 0
13 1 2 4 0
11 1 2 4 3 5 6 0
5 1 2 4 3 6 5 0
17 1 2 4 5 0
23 1 2 4 5 3 6 0
225 1 2 4 5 6 3 0
1 1 2 4 6 0
1 1 2 4 6 3 0
3 1 2 4 6 3 5 0
21 1 2 4 6 5 3 0
8 1 2 5 0
1 1 2 5 3 0
3 1 2 5 3 4 6 0
2 1 2 5 3 6 4 0
18 1 2 5 4 0
17 1 2 5 4 3 6 0
3 1 2 5 4 6 0
108 1 2 5 4 6 3 0
5 1 2 5 6 3 4 0
15 1 2 5 6 4 3 0
6 1 2 6 0
1 1 2 6 3 0
5 1 2 6 3 4 5 0
1 1 2 6 3 5 0
11 1 2 6 3 5 4 0
33 1 2 6 4 5 3 0
1 1 2 6 5 3 4 0
23 1 2 6 5 4 3 0
393 1 3 0
10 1 3 2 0
1 1 3 2 4 5 0
28 1 3 2 4 5 6 0
6 1 3 2 4 6 5 0
23 1 3 2 5 4 6 0
6 1 3 2 5 6 4 0
12 1 3 2 6 4 5 0
16 1 3 2 6 5 4 0
8 1 3 4 0
2 1 3 4 2 0
18 1 3 4 2 5 6 0
10 1 3 4 2 6 5 0
8 1 3 4 5 0
76 1 3 4 5 2 6 0
75 1 3 4 5 6 2 0
10 1 3 4 6 2 5 0
1 1 3 4 6 5 0
38 1 3 4 6 5 2 0
7 1 3 5 0
1 1 3 5 2 4 0
15 1 3 5 2 4 6 0
5 1 3 5 2 6 4 0
1 1 3 5 4 2 0
37 1 3 5 4 2 6 0
49 1 3 5 4 6 2 0
1 1 3 5 6 0
6 1 3 5 6 2 4 0
27 1 3 5 6 4 2 0
29 1 3 6 0
1 1 3 6 2 0
9 1 3 6 2 4 5 0
40 1 3 6 2 5 4 0
1 1 3 6 4 0
10 1 3 6 4 2 5 0
104 1 3 6 4 5 2 0
2 1 3 6 5 2 0
12 1 3 6 5 2 4 0
1 1 3 6 5 4 0
77 1 3 6 5 4 2 0
212 1 4 0
12 1 4 2 0
1 1 4 2 3 0
2 1 4 2 3 5 6 0
7 1 4 2 3 6 5 0
5 1 4 2 5 0
18 1 4 2 5 3 6 0
4 1 4 2 5 6 0
89 1 4 2 5 6 3 0
13 1 4 2 6 3 5 0
29 1 4 2 6 5 3 0
11 1 4 3 0
5 1 4 3 2 5 6 0
2 1 4 3 5 0
12 1 4 3 5 2 6 0
12 1 4 3 5 6 2 0
1 1 4 3 6 0
6 1 4 3 6 2 5 0
10 1 4 3 6 5 2 0
34 1 4 5 0
50 1 4 5 2 0
2 1 4 5 2 3 0
46 1 4 5 2 3 6 0
12 1 4 5 2 6 0
1375 1 4 5 2 6 3 0
1 1 4 5 3 0
17 1 4 5 3 2 6 0
54 1 4 5 3 6 2 0
5 1 4 5 6 0
105 1 4 5 6 2 3 0
1 1 4 5 6 3 0
112 1 4 5 6 3 2 0
4 1 4 6 2 3 5 0
18 1 4 6 2 5 3 0
1 1 4 6 3 2 0
4 1 4 6 3 2 5 0
15 1 4 6 3 5 2 0
1 1 4 6 5 2 0
38 1 4 6 5 2 3 0
23 1 4 6 5 3 2 0
166 1 5 0
15 1 5 2 0
6 1 5 2 3 4 6 0
7 1 5 2 3 6 4 0
3 1 5 2 4 0
10 1 5 2 4 3 6 0
51 1 5 2 4 6 3 0
19 1 5 2 6 3 4 0
22 1 5 2 6 4 3 0
9 1 5 3 0
5 1 5 3 2 4 6 0
1 1 5 3 2 6 0
3 1 5 3 2 6 4 0
11 1 5 3 4 2 6 0
17 1 5 3 4 6 2 0
7 1 5 3 6 2 4 0
2 1 5 3 6 4 0
7 1 5 3 6 4 2 0
20 1 5 4 0
8 1 5 4 2 0
41 1 5 4 2 3 6 0
6 1 5 4 2 6 0
140 1 5 4 2 6 3 0
2 1 5 4 3 0
12 1 5 4 3 2 6 0
31 1 5 4 3 6 2 0
66 1 5 4 6 2 3 0
1 1 5 4 6 3 0
52 1 5 4 6 3 2 0
8 1 5 6 0
1 1 5 6 2 0
3 1 5 6 2 3 4 0
1 1 5 6 2 4 0
7 1 5 6 2 4 3 0
1 1 5 6 3 0
1 1 5 6 3 2 0
13 1 5 6 3 2 4 0
2 1 5 6 3 4 0
15 1 5 6 3 4 2 0
1 1 5 6 4 0
39 1 5 6 4 2 3 0
3 1 5 6 4 3 0
12 1 5 6 4 3 2 0
209 1 6 0
5 1 6 2 0
2 1 6 2 3 4 5 0
7 1 6 2 3 5 4 0
1 1 6 2 4 3 5 0
19 1 6 2 4 5 3 0
2 1 6 2 5 3 4 0
1 1 6 2 5 4 0
30 1 6 2 5 4 3 0
18 1 6 3 0
1 1 6 3 2 0
6 1 6 3 2 4 5 0
19 1 6 3 2 5 4 0
1 1 6 3 4 2 5 0
64 1 6 3 4 5 2 0
3 1 6 3 5 0
8 1 6 3 5 2 4 0
2 1 6 3 5 4 0
40 1 6 3 5 4 2 0
1 1 6 4 0
1 1 6 4 2 0
3 1 6 4 2 3 5 0
1 1 6 4 2 5 0
11 1 6 4 2 5 3 0
1 1 6 4 3 2 0
2 1 6 4 3 2 5 0
1 1 6 4 3 5 0
12 1 6 4 3 5 2 0
2 1 6 4 5 0
4 1 6 4 5 2 0
113 1 6 4 5 2 3 0
1 1 6 4 5 3 0
48 1 6 4 5 3 2 0
4 1 6 5 0
1 1 6 5 2 3 0
1 1 6 5 2 3 4 0
14 1 6 5 2 4 3 0
1 1 6 5 3 0
5 1 6 5 3 2 4 0
2 1 6 5 3 4 0
7 1 6 5 3 4 2 0
2 1 6 5 4 0
1 1 6 5 4 2 0
45 1 6 5 4 2 3 0
1 1 6 5 4 3 0
37 1 6 5 4 3 2 0
5830 2 0
212 2 1 0
6 2 1 3 0
14 2 1 3 4 5 6 0
3 2 1 3 4 6 5 0
1 2 1 3 5 0
2 2 1 3 5 4 0
13 2 1 3 5 4 6 0
4 2 1 3 6 4 5 0
14 2 1 3 6 5 4 0
13 2 1 4 0
1 2 1 4 3 5 0
6 2 1 4 3 5 6 0
7 2 1 4 3 6 5 0
16 2 1 4 5 0
24 2 1 4 5 3 6 0
3 2 1 4 5 6 0
214 2 1 4 5 6 3 0
2 2 1 4 6 0
5 2 1 4 6 3 0
8 2 1 4 6 3 5 0
27 2 1 4 6 5 3 0
8 2 1 5 0
1 2 1 5 3 6 4 0
10 2 1 5 4 0
15 2 1 5 4 3 6 0
58 2 1 5 4 6 3 0
2 2 1 5 6 3 4 0
8 2 1 5 6 4 3 0
3 2 1 6 0
1 2 1 6 3 0
2 2 1 6 3 4 5 0
5 2 1 6 3 5 4 0
2 2 1 6 4 3 5 0
14 2 1 6 4 5 3 0
13 2 1 6 5 4 3 0
