rank1,rank2,rank3,Num cands,Num seats
Renee Saucedo,Lucrecia Bermudez,skipped,7,1
Renee Saucedo,Miguel Bustos,Steve Zeltzer,7,1
Renee Saucedo,Miguel Bustos,Steve Zeltzer,7,1
Renee Saucedo,Miguel Bustos,Steve Zeltzer,7,1
Renee Saucedo,Miguel Bustos,James Boris Perez,7,1
Renee Saucedo,Miguel Bustos,Tom Ammiano,7,1
Renee Saucedo,Miguel Bustos,Tom Ammiano,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,Miguel Bustos,Lucrecia Bermudez,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Renee Saucedo,skipped,skipped,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,James Boris Perez,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Renee Saucedo,7,1
Tom Ammiano,Steve Zeltzer,Lucrecia Bermudez,7,1
Tom Ammiano,Steve Zeltzer,Lucrecia Bermudez,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,Miguel Bustos,7,1
Tom Ammiano,Steve Zeltzer,skipped,7,1
Tom Ammiano,Steve Zeltzer,skipped,7,1
Tom Ammiano,James Boris Perez,Steve Zeltzer,7,1
Tom Ammiano,James Boris Perez,Steve Zeltzer,7,1
Tom Ammiano,James Boris Perez,Steve Zeltzer,7,1
Tom Ammiano,James Boris Perez,Steve Zeltzer,7,1
Tom Ammiano,James Boris Perez,Renee Saucedo,7,1
Tom Ammiano,James Boris Perez,Renee Saucedo,7,1
Tom Ammiano,James Boris Perez,Renee Saucedo,7,1
Tom Ammiano,James Boris Perez,Lucrecia Bermudez,7,1
Tom Ammiano,James Boris Perez,Lucrecia Bermudez,7,1
Tom Ammiano,James Boris Perez,Miguel Bustos,7,1
Tom Ammiano,James Boris Perez,Miguel Bustos,7,1
Tom Ammiano,James Boris Perez,Miguel Bustos,7,1
Tom Ammiano,James Boris Perez,Miguel Bustos,7,1
Tom Ammiano,James Boris Perez,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,Steve Zeltzer,7,1
Tom Ammiano,Renee Saucedo,James Boris Perez,7,1
Tom Ammiano,Renee Saucedo,James Boris Perez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Lucrecia Bermudez,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Miguel Bustos,7,1
Tom Ammiano,Renee Saucedo,Write-In,7,1
Tom Ammiano,Renee Saucedo,skipped,7,1
Tom Ammiano,Renee Saucedo,skipped,7,1
Tom Ammiano,Renee Saucedo,skipped,7,1
Tom Ammiano,Renee Saucedo,skipped,7,1
Tom Ammiano,Renee Saucedo,skipped,7,1
Tom Ammiano,Renee Saucedo,skipped,7,1
Tom Ammiano,Lucrecia Bermudez,Steve Zeltzer,7,1
Tom Ammiano,Lucrecia Bermudez,James Boris Perez,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Renee Saucedo,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,Miguel Bustos,7,1
Tom Ammiano,Lucrecia Bermudez,skipped,7,1
Tom Ammiano,Miguel Bustos,Steve Zeltzer,7,1
Tom Ammiano,Miguel Bustos,Steve Zeltzer,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,James Boris Perez,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Renee Saucedo,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,Lucrecia Bermudez,7,1
Tom Ammiano,Miguel Bustos,skipped,7,1
Tom Ammiano,Miguel Bustos,skipped,7,1
Tom Ammiano,Miguel Bustos,skipped,7,1
Tom Ammiano,Miguel Bustos,skipped,7,1
Tom Ammiano,Steve Zeltzer,skipped,7,1
Tom Ammiano,Miguel Bustos,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Tom Ammiano,skipped,skipped,7,1
Lucrecia Bermudez,Steve Zeltzer,James Boris Perez,7,1
Lucrecia Bermudez,Steve Zeltzer,Renee Saucedo,7,1
Lucrecia Bermudez,Steve Zeltzer,Renee Saucedo,7,1
Lucrecia Bermudez,James Boris Perez,Renee Saucedo,7,1
Lucrecia Bermudez,James Boris Perez,Tom Ammiano,7,1
Lucrecia Bermudez,James Boris Perez,Tom Ammiano,7,1
Lucrecia Bermudez,James Boris Perez,Miguel Bustos,7,1
Lucrecia Bermudez,Renee Saucedo,Steve Zeltzer,7,1
Lucrecia Bermudez,Renee Saucedo,James Boris Perez,7,1
Lucrecia Bermudez,Renee Saucedo,James Boris Perez,7,1
Lucrecia Bermudez,Renee Saucedo,Tom Ammiano,7,1
Lucrecia Bermudez,Renee Saucedo,Miguel Bustos,7,1
Lucrecia Bermudez,Renee Saucedo,Miguel Bustos,7,1
Lucrecia Bermudez,Renee Saucedo,Miguel Bustos,7,1
Lucrecia Bermudez,Renee Saucedo,Miguel Bustos,7,1
Lucrecia Bermudez,Renee Saucedo,Miguel Bustos,7,1
Lucrecia Bermudez,Renee Saucedo,skipped,7,1
Lucrecia Bermudez,Renee Saucedo,skipped,7,1
Lucrecia Bermudez,Tom Ammiano,Renee Saucedo,7,1
Lucrecia Bermudez,Tom Ammiano,Renee Saucedo,7,1
Lucrecia Bermudez,Tom Ammiano,Miguel Bustos,7,1
Lucrecia Bermudez,Miguel Bustos,James Boris Perez,7,1
Lucrecia Bermudez,Miguel Bustos,James Boris Perez,7,1
Lucrecia Bermudez,Miguel Bustos,James Boris Perez,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Renee Saucedo,7,1
Lucrecia Bermudez,Miguel Bustos,Tom Ammiano,7,1
Lucrecia Bermudez,skipped,skipped,7,1
Lucrecia Bermudez,skipped,skipped,7,1
Miguel Bustos,Steve Zeltzer,James Boris Perez,7,1
Miguel Bustos,Steve Zeltzer,James Boris Perez,7,1
Miguel Bustos,Steve Zeltzer,James Boris Perez,7,1
Miguel Bustos,Steve Zeltzer,James Boris Perez,7,1
Miguel Bustos,Steve Zeltzer,James Boris Perez,7,1
Miguel Bustos,Steve Zeltzer,James Boris Perez,7,1
Miguel Bustos,Steve Zeltzer,Lucrecia Bermudez,7,1
Miguel Bustos,Steve Zeltzer,skipped,7,1
Miguel Bustos,Steve Zeltzer,skipped,7,1
Miguel Bustos,James Boris Perez,Steve Zeltzer,7,1
Miguel Bustos,James Boris Perez,Steve Zeltzer,7,1
Miguel Bustos,James Boris Perez,Steve Zeltzer,7,1
Miguel Bustos,James Boris Perez,Steve Zeltzer,7,1
Miguel Bustos,James Boris Perez,Renee Saucedo,7,1
Miguel Bustos,James Boris Perez,Tom Ammiano,7,1
Miguel Bustos,James Boris Perez,Tom Ammiano,7,1
Miguel Bustos,James Boris Perez,Tom Ammiano,7,1
Miguel Bustos,James Boris Perez,Lucrecia Bermudez,7,1
Miguel Bustos,James Boris Perez,Lucrecia Bermudez,7,1
Miguel Bustos,James Boris Perez,Lucrecia Bermudez,7,1
Miguel Bustos,James Boris Perez,Lucrecia Bermudez,7,1
Miguel Bustos,James Boris Perez,skipped,7,1
Miguel Bustos,Renee Saucedo,Steve Zeltzer,7,1
Miguel Bustos,Renee Saucedo,Steve Zeltzer,7,1
Miguel Bustos,Renee Saucedo,Steve Zeltzer,7,1
Miguel Bustos,Renee Saucedo,James Boris Perez,7,1
Miguel Bustos,Renee Saucedo,James Boris Perez,7,1
Miguel Bustos,Renee Saucedo,Tom Ammiano,7,1
Miguel Bustos,Renee Saucedo,Tom Ammiano,7,1
Miguel Bustos,Renee Saucedo,Tom Ammiano,7,1
