rank1,rank2,rank3,Num cands,Num seats
Milton `Rennie` O`Brien,Isaac Wang,skipped,13,1
Milton `Rennie` O`Brien,skipped,skipped,13,1
Milton `Rennie` O`Brien,skipped,skipped,13,1
Milton `Rennie` O`Brien,skipped,skipped,13,1
Vernon C. Grigg III,Shawn Reifsteck,Christine Linnenbach,13,1
Vernon C. Grigg III,Shawn Reifsteck,Milton `Rennie` O`Brien,13,1
Vernon C. Grigg III,Shawn Reifsteck,Sean R. Elsbernd,13,1
Vernon C. Grigg III,Shawn Reifsteck,Sean R. Elsbernd,13,1
Vernon C. Grigg III,Shawn Reifsteck,Sean R. Elsbernd,13,1
Vernon C. Grigg III,Svelana Kaff,skipped,13,1
Vernon C. Grigg III,Sean R. Elsbernd,Christine Linnenbach,13,1
Vernon C. Grigg III,Sean R. Elsbernd,Christine Linnenbach,13,1
Vernon C. Grigg III,Sean R. Elsbernd,Christine Linnenbach,13,1
Vernon C. Grigg III,Sean R. Elsbernd,Svelana Kaff,13,1
Vernon C. Grigg III,Sean R. Elsbernd,Gregory Corrales,13,1
Vernon C. Grigg III,Sean R. Elsbernd,skipped,13,1
Vernon C. Grigg III,Gregory Corrales,Milton `Rennie` O`Brien,13,1
Vernon C. Grigg III,skipped,skipped,13,1
Sheela Kini,Milton `Rennie` O`Brien,Gregory Corrales,13,1
Sheela Kini,Milton `Rennie` O`Brien,Isaac Wang,13,1
Sheela Kini,Isaac Wang,Shawn Reifsteck,13,1
Svelana Kaff,Milton `Rennie` O`Brien,Shawn Reifsteck,13,1
Svelana Kaff,Gregory Corrales,Shawn Reifsteck,13,1
Svelana Kaff,skipped,skipped,13,1
Sean R. Elsbernd,Michael Patrick Mallen,Shawn Reifsteck,13,1
Sean R. Elsbernd,Michael Patrick Mallen,David Parker,13,1
Sean R. Elsbernd,Michael Patrick Mallen,Isaac Wang,13,1
Sean R. Elsbernd,Michael Patrick Mallen,skipped,13,1
Sean R. Elsbernd,Shawn Reifsteck,Michael Patrick Mallen,13,1
Sean R. Elsbernd,Shawn Reifsteck,Christine Linnenbach,13,1
Sean R. Elsbernd,Shawn Reifsteck,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Shawn Reifsteck,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Shawn Reifsteck,Gregory Corrales,13,1
Sean R. Elsbernd,Shawn Reifsteck,Isaac Wang,13,1
Sean R. Elsbernd,Shawn Reifsteck,skipped,13,1
Sean R. Elsbernd,Shawn Reifsteck,skipped,13,1
Sean R. Elsbernd,Christine Linnenbach,Michael Patrick Mallen,13,1
Sean R. Elsbernd,Christine Linnenbach,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Christine Linnenbach,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Christine Linnenbach,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Christine Linnenbach,Sheela Kini,13,1
Sean R. Elsbernd,Christine Linnenbach,Gregory Corrales,13,1
Sean R. Elsbernd,Christine Linnenbach,Gregory Corrales,13,1
Sean R. Elsbernd,Christine Linnenbach,Gregory Corrales,13,1
Sean R. Elsbernd,Christine Linnenbach,Isaac Wang,13,1
Sean R. Elsbernd,Christine Linnenbach,skipped,13,1
Sean R. Elsbernd,Christine Linnenbach,skipped,13,1
Sean R. Elsbernd,Christine Linnenbach,skipped,13,1
Sean R. Elsbernd,Christine Linnenbach,skipped,13,1
Sean R. Elsbernd,Pat Lakey,Shawn Reifsteck,13,1
Sean R. Elsbernd,Pat Lakey,Christine Linnenbach,13,1
Sean R. Elsbernd,Pat Lakey,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,Pat Lakey,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,Pat Lakey,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Pat Lakey,Sheela Kini,13,1
Sean R. Elsbernd,Pat Lakey,Gregory Corrales,13,1
Sean R. Elsbernd,Pat Lakey,Isaac Wang,13,1
Sean R. Elsbernd,Pat Lakey,Art Belenson,13,1
Sean R. Elsbernd,Pat Lakey,skipped,13,1
Sean R. Elsbernd,Pat Lakey,skipped,13,1
Sean R. Elsbernd,Pat Lakey,skipped,13,1
Sean R. Elsbernd,Pat Lakey,skipped,13,1
Sean R. Elsbernd,Pat Lakey,skipped,13,1
Sean R. Elsbernd,David Parker,Shawn Reifsteck,13,1
Sean R. Elsbernd,David Parker,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,David Parker,Gregory Corrales,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Michael Patrick Mallen,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Shawn Reifsteck,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Shawn Reifsteck,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Pat Lakey,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Vernon C. Grigg III,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Gregory Corrales,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Gregory Corrales,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,Isaac Wang,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,skipped,13,1
Sean R. Elsbernd,Milton `Rennie` O`Brien,skipped,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Shawn Reifsteck,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Christine Linnenbach,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Christine Linnenbach,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Christine Linnenbach,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Christine Linnenbach,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Christine Linnenbach,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Christine Linnenbach,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Pat Lakey,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Sheela Kini,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Gregory Corrales,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Gregory Corrales,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Gregory Corrales,13,1
Sean R. Elsbernd,Vernon C. Grigg III,Gregory Corrales,13,1
Sean R. Elsbernd,Vernon C. Grigg III,skipped,13,1
Sean R. Elsbernd,Vernon C. Grigg III,skipped,13,1
Sean R. Elsbernd,Vernon C. Grigg III,skipped,13,1
Sean R. Elsbernd,Vernon C. Grigg III,skipped,13,1
Sean R. Elsbernd,Svelana Kaff,Christine Linnenbach,13,1
Sean R. Elsbernd,Svelana Kaff,Pat Lakey,13,1
Sean R. Elsbernd,Svelana Kaff,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,Svelana Kaff,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,Gregory Corrales,Milton `Rennie` O`Brien,13,1
Sean R. Elsbernd,Gregory Corrales,Isaac Wang,13,1
Sean R. Elsbernd,Gregory Corrales,Art Belenson,13,1
Sean R. Elsbernd,Gregory Corrales,skipped,13,1
Sean R. Elsbernd,Gregory Corrales,skipped,13,1
Sean R. Elsbernd,Gregory Corrales,skipped,13,1
Sean R. Elsbernd,Isaac Wang,Gregory Corrales,13,1
Sean R. Elsbernd,Isaac Wang,Gregory Corrales,13,1
Sean R. Elsbernd,Art Belenson,Michael Patrick Mallen,13,1
Sean R. Elsbernd,Art Belenson,Shawn Reifsteck,13,1
Sean R. Elsbernd,Art Belenson,Pat Lakey,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Sean R. Elsbernd,skipped,skipped,13,1
Gregory Corrales,Shawn Reifsteck,Christine Linnenbach,13,1
Gregory Corrales,Shawn Reifsteck,Christine Linnenbach,13,1
Gregory Corrales,Milton `Rennie` O`Brien,Vernon C. Grigg III,13,1
Gregory Corrales,Sean R. Elsbernd,Christine Linnenbach,13,1
Gregory Corrales,Sean R. Elsbernd,Milton `Rennie` O`Brien,13,1
Gregory Corrales,Sean R. Elsbernd,Milton `Rennie` O`Brien,13,1
Gregory Corrales,Isaac Wang,Vernon C. Grigg III,13,1
Gregory Corrales,Isaac Wang,Vernon C. Grigg III,13,1
Gregory Corrales,Isaac Wang,Sean R. Elsbernd,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Gregory Corrales,skipped,skipped,13,1
Isaac Wang,Michael Patrick Mallen,Sean R. Elsbernd,13,1
Isaac Wang,Shawn Reifsteck,Christine Linnenbach,13,1
Isaac Wang,Shawn Reifsteck,David Parker,13,1
Isaac Wang,Christine Linnenbach,Pat Lakey,13,1
Isaac Wang,Christine Linnenbach,Milton `Rennie` O`Brien,13,1
Isaac Wang,Pat Lakey,Shawn Reifsteck,13,1
Isaac Wang,David Parker,Pat Lakey,13,1
Isaac Wang,Milton `Rennie` O`Brien,Shawn Reifsteck,13,1
Isaac Wang,Milton `Rennie` O`Brien,Shawn Reifsteck,13,1
Isaac Wang,Milton `Rennie` O`Brien,Shawn Reifsteck,13,1
Isaac Wang,Milton `Rennie` O`Brien,Svelana Kaff,13,1
Isaac Wang,Milton `Rennie` O`Brien,Sean R. Elsbernd,13,1
Isaac Wang,Vernon C. Grigg III,Christine Linnenbach,13,1
Isaac Wang,Vernon C. Grigg III,Milton `Rennie` O`Brien,13,1
Isaac Wang,Sheela Kini,Milton `Rennie` O`Brien,13,1
Isaac Wang,Sean R. Elsbernd,Christine Linnenbach,13,1
Isaac Wang,Sean R. Elsbernd,Milton `Rennie` O`Brien,13,1
Isaac Wang,Sean R. Elsbernd,Milton `Rennie` O`Brien,13,1
Isaac Wang,Sean R. Elsbernd,Milton `Rennie` O`Brien,13,1
Isaac Wang,Sean R. Elsbernd,Sheela Kini,13,1
Isaac Wang,Sean R. Elsbernd,Svelana Kaff,13,1
Isaac Wang,Sean R. Elsbernd,skipped,13,1
Isaac Wang,Gregory Corrales,Milton `Rennie` O`Brien,13,1
Isaac Wang,David Parker,skipped,13,1
Isaac Wang,Sean R. Elsbernd,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Isaac Wang,skipped,skipped,13,1
Pat Lakey,skipped,skipped,13,1
Pat Lakey,skipped,skipped,13,1
Milton `Rennie` O`Brien,skipped,skipped,13,1
Michael Patrick Mallen,Shawn Reifsteck,Christine Linnenbach,13,1
Michael Patrick Mallen,Shawn Reifsteck,David Parker,13,1
Michael Patrick Mallen,Shawn Reifsteck,Isaac Wang,13,1
Michael Patrick Mallen,Shawn Reifsteck,skipped,13,1
Michael Patrick Mallen,Shawn Reifsteck,skipped,13,1
Michael Patrick Mallen,Christine Linnenbach,David Parker,13,1
Michael Patrick Mallen,Christine Linnenbach,Sean R. Elsbernd,13,1
Michael Patrick Mallen,Sheela Kini,Christine Linnenbach,13,1
Michael Patrick Mallen,skipped,skipped,13,1
Shawn Reifsteck,Michael Patrick Mallen,Sheela Kini,13,1
Shawn Reifsteck,Christine Linnenbach,Pat Lakey,13,1
Shawn Reifsteck,Christine Linnenbach,Vernon C. Grigg III,13,1
Shawn Reifsteck,Christine Linnenbach,Gregory Corrales,13,1
Shawn Reifsteck,Christine Linnenbach,Isaac Wang,13,1
Shawn Reifsteck,Christine Linnenbach,skipped,13,1
Shawn Reifsteck,Christine Linnenbach,skipped,13,1
Shawn Reifsteck,Pat Lakey,Milton `Rennie` O`Brien,13,1
Shawn Reifsteck,David Parker,Christine Linnenbach,13,1
Shawn Reifsteck,David Parker,Sean R. Elsbernd,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Pat Lakey,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Sheela Kini,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Sheela Kini,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Sean R. Elsbernd,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Sean R. Elsbernd,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Sean R. Elsbernd,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Gregory Corrales,13,1
Shawn Reifsteck,Milton `Rennie` O`Brien,Art Belenson,13,1
Shawn Reifsteck,Vernon C. Grigg III,Christine Linnenbach,13,1
Shawn Reifsteck,Sheela Kini,Pat Lakey,13,1
Shawn Reifsteck,Sheela Kini,Pat Lakey,13,1
Shawn Reifsteck,Sheela Kini,Sean R. Elsbernd,13,1
Shawn Reifsteck,Sheela Kini,Sean R. Elsbernd,13,1
Shawn Reifsteck,Svelana Kaff,Sheela Kini,13,1
Shawn Reifsteck,Svelana Kaff,Isaac Wang,13,1
Shawn Reifsteck,Sean R. Elsbernd,Vernon C. Grigg III,13,1
Shawn Reifsteck,Sean R. Elsbernd,Vernon C. Grigg III,13,1
Shawn Reifsteck,Sean R. Elsbernd,Vernon C. Grigg III,13,1
Shawn Reifsteck,Sean R. Elsbernd,Sheela Kini,13,1
Shawn Reifsteck,Gregory Corrales,Sheela Kini,13,1
Shawn Reifsteck,Art Belenson,Svelana Kaff,13,1
Shawn Reifsteck,skipped,skipped,13,1
Christine Linnenbach,Michael Patrick Mallen,Shawn Reifsteck,13,1
Christine Linnenbach,Michael Patrick Mallen,Gregory Corrales,13,1
Christine Linnenbach,Michael Patrick Mallen,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,Michael Patrick Mallen,13,1
Christine Linnenbach,Shawn Reifsteck,Michael Patrick Mallen,13,1
Christine Linnenbach,Shawn Reifsteck,Pat Lakey,13,1
Christine Linnenbach,Shawn Reifsteck,Pat Lakey,13,1
Christine Linnenbach,Shawn Reifsteck,Pat Lakey,13,1
Christine Linnenbach,Shawn Reifsteck,Pat Lakey,13,1
Christine Linnenbach,Shawn Reifsteck,David Parker,13,1
Christine Linnenbach,Shawn Reifsteck,Milton `Rennie` O`Brien,13,1
Christine Linnenbach,Shawn Reifsteck,Milton `Rennie` O`Brien,13,1
Christine Linnenbach,Shawn Reifsteck,Milton `Rennie` O`Brien,13,1
Christine Linnenbach,Shawn Reifsteck,Vernon C. Grigg III,13,1
Christine Linnenbach,Shawn Reifsteck,Vernon C. Grigg III,13,1
Christine Linnenbach,Shawn Reifsteck,Vernon C. Grigg III,13,1
Christine Linnenbach,Shawn Reifsteck,Vernon C. Grigg III,13,1
Christine Linnenbach,Shawn Reifsteck,Vernon C. Grigg III,13,1
Christine Linnenbach,Shawn Reifsteck,Vernon C. Grigg III,13,1
Christine Linnenbach,Shawn Reifsteck,Sean R. Elsbernd,13,1
Christine Linnenbach,Shawn Reifsteck,Sean R. Elsbernd,13,1
Christine Linnenbach,Shawn Reifsteck,Art Belenson,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
Christine Linnenbach,Shawn Reifsteck,skipped,13,1
