precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
2747,VBM / EV - 400c 1st Cut,8732,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8733,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8734,JULIAN P. LAGOS,BILLY BOB WHITMER,SEAN R. ELSBERND,4,1
2747,VBM / EV - 400c 1st Cut,8735,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8736,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8737,JULIAN P. LAGOS,SEAN R. ELSBERND,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8738,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8739,BILLY BOB WHITMER,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8740,BILLY BOB WHITMER,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8741,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8742,BILLY BOB WHITMER,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8743,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8744,BILLY BOB WHITMER,SEAN R. ELSBERND,JULIAN P. LAGOS,4,1
2747,VBM / EV - 400c 1st Cut,8745,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8746,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8747,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8748,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8749,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8750,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8751,SEAN R. ELSBERND,JULIAN P. LAGOS,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8752,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8753,SEAN R. ELSBERND,BILLY BOB WHITMER,JULIAN P. LAGOS,4,1
2747,VBM / EV - 400c 1st Cut,8754,BILLY BOB WHITMER,SEAN R. ELSBERND,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8755,SEAN R. ELSBERND,skipped,skipped,4,1
2747,VBM / EV - 400c 1st Cut,8756,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8757,SEAN R. ELSBERND,JULIAN P. LAGOS,BILLY BOB WHITMER,4,1
2747,VBM / EV - 400c 1st Cut,8758,BILLY BOB WHITMER,JULIAN P. LAGOS,SEAN R. ELSBERND,4,1
2747,VBM / EV - 400c 1st Cut,8759,SEAN R. ELSBERND,BILLY BOB WHITMER,JULIAN P. LAGOS,4,1
2747,VBM / EV - 400c 1st Cut,8760,BILLY BOB WHITMER,JULIAN P. LAGOS,SEAN R. ELSBERND,4,1
