precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
3302,VBM / EV - 400c 1st Cut,8974,"JOSEPH ALIOTO, JR.",CLAUDINE CHENG,DAVID CHIU,10,1
3302,VBM / EV - 400c 1st Cut,8975,DAVID CHIU,DENISE MCCARTHY,CLAUDINE CHENG,10,1
3302,VBM / EV - 400c 1st Cut,8976,"JOSEPH ALIOTO, JR.",MARK QUESSEY,TONY GANTNER,10,1
3302,VBM / EV - 400c 1st Cut,8977,LYNN JEFFERSON,CLAUDINE CHENG,DENISE MCCARTHY,10,1
3302,VBM / EV - 400c 1st Cut,8978,DENISE MCCARTHY,DAVID CHIU,CLAUDINE CHENG,10,1
3302,VBM / EV - 400c 1st Cut,8979,DAVID CHIU,DENISE MCCARTHY,skipped,10,1
3302,VBM / EV - 400c 1st Cut,8980,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,skipped,10,1
3302,VBM / EV - 400c 1st Cut,8981,CLAUDINE CHENG,DAVID CHIU,"JOSEPH ALIOTO, JR.",10,1
3302,VBM / EV - 400c 1st Cut,8982,DAVID CHIU,DENISE MCCARTHY,TONY GANTNER,10,1
3302,VBM / EV - 400c 1st Cut,8983,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,CLAUDINE CHENG,10,1
3302,VBM / EV - 400c 1st Cut,8984,MIKE DENUNZIO,CLAUDINE CHENG,skipped,10,1
3302,VBM / EV - 400c 1st Cut,8985,MIKE DENUNZIO,"JOSEPH ALIOTO, JR.",DAVID CHIU,10,1
3302,VBM / EV - 400c 1st Cut,8986,TONY GANTNER,"JOSEPH ALIOTO, JR.",CLAUDINE CHENG,10,1
3302,VBM / EV - 400c 1st Cut,8987,TONY GANTNER,DAVID CHIU,LYNN JEFFERSON,10,1
3302,VBM / EV - 400c 1st Cut,8988,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,WILMA PANG,10,1
3302,VBM / EV - 400c 1st Cut,8989,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY,LYNN JEFFERSON,10,1
3302,VBM / EV - 400c 1st Cut,8990,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,10,1
3302,VBM / EV - 400c 1st Cut,8991,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY,LYNN JEFFERSON,10,1
3302,VBM / EV - 400c 1st Cut,8992,"JOSEPH ALIOTO, JR.",DAVID CHIU,skipped,10,1
3302,VBM / EV - 400c 1st Cut,8993,MARK QUESSEY,TONY GANTNER,MIKE DENUNZIO,10,1
3302,VBM / EV - 400c 1st Cut,8994,CLAUDINE CHENG,LYNN JEFFERSON,skipped,10,1
3302,VBM / EV - 400c 1st Cut,8995,DENISE MCCARTHY,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",10,1
3302,VBM / EV - 400c 1st Cut,8996,CLAUDINE CHENG,DAVID CHIU,WILMA PANG,10,1
3302,VBM / EV - 400c 1st Cut,8997,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY,10,1
3302,VBM / EV - 400c 1st Cut,8998,DAVID CHIU,DENISE MCCARTHY,"JOSEPH ALIOTO, JR.",10,1
3302,VBM / EV - 400c 1st Cut,8999,TONY GANTNER,"JOSEPH ALIOTO, JR.",CLAUDINE CHENG,10,1
3302,VBM / EV - 400c 1st Cut,9000,DAVID CHIU,skipped,skipped,10,1
3302,VBM / EV - 400c 1st Cut,9001,DAVID CHIU,skipped,skipped,10,1
3302,VBM / EV - 400c 1st Cut,9002,LYNN JEFFERSON,CLAUDINE CHENG,DENISE MCCARTHY,10,1
3302,VBM / EV - 400c 1st Cut,9003,CLAUDINE CHENG,DAVID CHIU,skipped,10,1
3302,VBM / EV - 400c 1st Cut,9004,MIKE DENUNZIO,CLAUDINE CHENG,skipped,10,1
3302,VBM / EV - 400c 1st Cut,9005,TONY GANTNER,DAVID CHIU,"JOSEPH ALIOTO, JR.",10,1
3302,VBM / EV - 400c 1st Cut,9006,"JOSEPH ALIOTO, JR.",skipped,skipped,10,1
3302,VBM / EV - 400c 1st Cut,9007,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,10,1
3302,VBM / EV - 400c 1st Cut,9008,"JOSEPH ALIOTO, JR.",skipped,skipped,10,1
3303,VBM / EV - 400c 1st Cut,9009,"JOSEPH ALIOTO, JR.",TONY GANTNER,DENISE MCCARTHY,10,1
3303,VBM / EV - 400c 1st Cut,9010,TONY GANTNER,"JOSEPH ALIOTO, JR.",DAVID CHIU,10,1
3303,VBM / EV - 400c 1st Cut,9011,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",TONY GANTNER,10,1
3303,VBM / EV - 400c 1st Cut,9012,DAVID CHIU,skipped,skipped,10,1
3303,VBM / EV - 400c 1st Cut,9013,"JOSEPH ALIOTO, JR.",DAVID CHIU,MIKE DENUNZIO,10,1
3303,VBM / EV - 400c 1st Cut,9014,DAVID CHIU,DENISE MCCARTHY,skipped,10,1
3303,VBM / EV - 400c 1st Cut,9015,DAVID CHIU,DENISE MCCARTHY,TONY GANTNER,10,1
3303,VBM / EV - 400c 1st Cut,9016,"JOSEPH ALIOTO, JR.",DAVID CHIU,DENISE MCCARTHY,10,1
3303,VBM / EV - 400c 1st Cut,9017,DAVID CHIU,DENISE MCCARTHY,TONY GANTNER,10,1
3303,VBM / EV - 400c 1st Cut,9018,DAVID CHIU,"JOSEPH ALIOTO, JR.",TONY GANTNER,10,1
3303,VBM / EV - 400c 1st Cut,9019,DENISE MCCARTHY,CLAUDINE CHENG,"JOSEPH ALIOTO, JR.",10,1
3303,VBM / EV - 400c 1st Cut,9020,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY,LYNN JEFFERSON,10,1
3303,VBM / EV - 400c 1st Cut,9021,DENISE MCCARTHY,TONY GANTNER,"JOSEPH ALIOTO, JR.",10,1
3303,VBM / EV - 400c 1st Cut,9022,TONY GANTNER,skipped,skipped,10,1
3303,VBM / EV - 400c 1st Cut,9023,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,10,1
3303,VBM / EV - 400c 1st Cut,9024,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,TONY GANTNER,10,1
3303,VBM / EV - 400c 1st Cut,9025,DAVID CHIU,CLAUDINE CHENG,WILMA PANG,10,1
3303,VBM / EV - 400c 1st Cut,9026,DAVID CHIU,CLAUDINE CHENG,WILMA PANG,10,1
3303,VBM / EV - 400c 1st Cut,9027,LYNN JEFFERSON,DENISE MCCARTHY,WILMA PANG,10,1
3303,VBM / EV - 400c 1st Cut,9028,DENISE MCCARTHY,CLAUDINE CHENG,LYNN JEFFERSON,10,1
3303,VBM / EV - 400c 1st Cut,9029,"JOSEPH ALIOTO, JR.",TONY GANTNER,MIKE DENUNZIO,10,1
