precincts,tally_type,ballotID,rank1,rank2,rank3,Num cands,Num seats
2901,VBM / EV - 400c 1st Cut,8842,MARK SANCHEZ,DAVID CAMPOS,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8843,MARK SANCHEZ,EVA ROYALE,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8844,TOM VALTIN,ERIC QUEZADA,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8845,ERIC QUEZADA,EVA ROYALE,MARK SANCHEZ,8,1
2901,VBM / EV - 400c 1st Cut,8846,TOM VALTIN,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8847,DAVID CAMPOS,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8848,MARK SANCHEZ,ERIC QUEZADA,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8849,MARK SANCHEZ,EVA ROYALE,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8850,DAVID CAMPOS,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8851,DAVID CAMPOS,MARK SANCHEZ,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8852,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2901,VBM / EV - 400c 1st Cut,8853,MARK SANCHEZ,ERIC STOREY,EVA ROYALE,8,1
2901,VBM / EV - 400c 1st Cut,8854,MARK SANCHEZ,EVA ROYALE,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8855,DAVID CAMPOS,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8856,EVA ROYALE,TOM VALTIN,MARK SANCHEZ,8,1
2901,VBM / EV - 400c 1st Cut,8857,EVA ROYALE,TOM VALTIN,ERIC QUEZADA,8,1
2901,VBM / EV - 400c 1st Cut,8858,DAVID CAMPOS,MARK SANCHEZ,ERIC QUEZADA,8,1
2901,VBM / EV - 400c 1st Cut,8859,MARK SANCHEZ,TOM VALTIN,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8860,EVA ROYALE,MARK SANCHEZ,VERN MATHEWS,8,1
2901,VBM / EV - 400c 1st Cut,8861,DAVID CAMPOS,MARK SANCHEZ,EVA ROYALE,8,1
2901,VBM / EV - 400c 1st Cut,8862,DAVID CAMPOS,MARK SANCHEZ,EVA ROYALE,8,1
2901,VBM / EV - 400c 1st Cut,8863,MARK SANCHEZ,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8864,DAVID CAMPOS,EVA ROYALE,MARK SANCHEZ,8,1
2901,VBM / EV - 400c 1st Cut,8865,MARK SANCHEZ,DAVID CAMPOS,EVA ROYALE,8,1
2901,VBM / EV - 400c 1st Cut,8866,DAVID CAMPOS,TOM VALTIN,VERN MATHEWS,8,1
2901,VBM / EV - 400c 1st Cut,8867,ERIC STOREY,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8868,MARK SANCHEZ,EVA ROYALE,ERIC QUEZADA,8,1
2901,VBM / EV - 400c 1st Cut,8869,DAVID CAMPOS,MARK SANCHEZ,EVA ROYALE,8,1
2901,VBM / EV - 400c 1st Cut,8870,MARK SANCHEZ,DAVID CAMPOS,ERIC QUEZADA,8,1
2901,VBM / EV - 400c 1st Cut,8871,ERIC QUEZADA,EVA ROYALE,MARK SANCHEZ,8,1
2901,VBM / EV - 400c 1st Cut,8872,MARK SANCHEZ,EVA ROYALE,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8873,EVA ROYALE,TOM VALTIN,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8874,MARK SANCHEZ,DAVID CAMPOS,VERN MATHEWS,8,1
2901,VBM / EV - 400c 1st Cut,8875,MARK SANCHEZ,EVA ROYALE,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8876,DAVID CAMPOS,MARK SANCHEZ,TOM VALTIN,8,1
2901,VBM / EV - 400c 1st Cut,8877,ERIC QUEZADA,MARK SANCHEZ,DAVID CAMPOS,8,1
2901,VBM / EV - 400c 1st Cut,8878,DAVID CAMPOS,MARK SANCHEZ,ERIC QUEZADA,8,1
2901,VBM / EV - 400c 1st Cut,8879,TOM VALTIN,skipped,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8880,DAVID CAMPOS,MARK SANCHEZ,skipped,8,1
2901,VBM / EV - 400c 1st Cut,8881,EVA ROYALE,MARK SANCHEZ,ERIC QUEZADA,8,1
2901,VBM / EV - 400c 1st Cut,8882,DAVID CAMPOS,MARK SANCHEZ,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8883,MARK SANCHEZ,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8884,DAVID CAMPOS,MARK SANCHEZ,ERIC STOREY,8,1
2902,VBM / EV - 400c 1st Cut,8885,MARK SANCHEZ,ERIC QUEZADA,DAVID CAMPOS,8,1
2902,VBM / EV - 400c 1st Cut,8886,MARK SANCHEZ,DAVID CAMPOS,VERN MATHEWS,8,1
2902,VBM / EV - 400c 1st Cut,8887,ERIC QUEZADA,DAVID CAMPOS,MARK SANCHEZ,8,1
2902,VBM / EV - 400c 1st Cut,8888,MARK SANCHEZ,DAVID CAMPOS,ERIC QUEZADA,8,1
2902,VBM / EV - 400c 1st Cut,8889,MARK SANCHEZ,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8890,EVA ROYALE,DAVID CAMPOS,MARK SANCHEZ,8,1
2902,VBM / EV - 400c 1st Cut,8891,MARK SANCHEZ,DAVID CAMPOS,VERN MATHEWS,8,1
2902,VBM / EV - 400c 1st Cut,8892,MARK SANCHEZ,DAVID CAMPOS,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8893,EVA ROYALE,MARK SANCHEZ,DAVID CAMPOS,8,1
2902,VBM / EV - 400c 1st Cut,8894,MARK SANCHEZ,DAVID CAMPOS,EVA ROYALE,8,1
2902,VBM / EV - 400c 1st Cut,8895,EVA ROYALE,DAVID CAMPOS,ERIC STOREY,8,1
2902,VBM / EV - 400c 1st Cut,8896,MARK SANCHEZ,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8897,ERIC QUEZADA,ERIC STOREY,DAVID CAMPOS,8,1
2902,VBM / EV - 400c 1st Cut,8898,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2902,VBM / EV - 400c 1st Cut,8899,MARK SANCHEZ,DAVID CAMPOS,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8900,MARK SANCHEZ,DAVID CAMPOS,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8901,MARK SANCHEZ,TOM VALTIN,EVA ROYALE,8,1
2902,VBM / EV - 400c 1st Cut,8902,MARK SANCHEZ,TOM VALTIN,EVA ROYALE,8,1
2902,VBM / EV - 400c 1st Cut,8903,TOM VALTIN,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8904,TOM VALTIN,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8905,TOM VALTIN,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8906,MARK SANCHEZ,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8907,ERIC QUEZADA,TOM VALTIN,MARK SANCHEZ,8,1
2902,VBM / EV - 400c 1st Cut,8908,EVA ROYALE,DAVID CAMPOS,ERIC STOREY,8,1
2902,VBM / EV - 400c 1st Cut,8909,MARK SANCHEZ,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8910,DAVID CAMPOS,EVA ROYALE,VERN MATHEWS,8,1
2902,VBM / EV - 400c 1st Cut,8911,TOM VALTIN,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8912,MARK SANCHEZ,TOM VALTIN,ERIC QUEZADA,8,1
2902,VBM / EV - 400c 1st Cut,8913,EVA ROYALE,MARK SANCHEZ,DAVID CAMPOS,8,1
2902,VBM / EV - 400c 1st Cut,8914,MARK SANCHEZ,skipped,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8915,ERIC STOREY,VERN MATHEWS,DAVID CAMPOS,8,1
2902,VBM / EV - 400c 1st Cut,8916,EVA ROYALE,TOM VALTIN,skipped,8,1
2902,VBM / EV - 400c 1st Cut,8917,DAVID CAMPOS,MARK SANCHEZ,EVA ROYALE,8,1
2902,VBM / EV - 400c 1st Cut,8918,MARK SANCHEZ,ERIC QUEZADA,ERIC STOREY,8,1
2902,VBM / EV - 400c 1st Cut,8919,DAVID CAMPOS,VERN MATHEWS,ERIC QUEZADA,8,1
2902,VBM / EV - 400c 1st Cut,8920,DAVID CAMPOS,VERN MATHEWS,ERIC QUEZADA,8,1
2902,VBM / EV - 400c 1st Cut,8921,EVA ROYALE,ERIC STOREY,VERN MATHEWS,8,1
2902,VBM / EV - 400c 1st Cut,8922,VERN MATHEWS,ERIC STOREY,TOM VALTIN,8,1
2902,VBM / EV - 400c 1st Cut,8923,VERN MATHEWS,MARK SANCHEZ,TOM VALTIN,8,1
2902,VBM / EV - 400c 1st Cut,8924,VERN MATHEWS,ERIC STOREY,MARK SANCHEZ,8,1
2902,VBM / EV - 400c 1st Cut,8925,EVA ROYALE,MARK SANCHEZ,ERIC QUEZADA,8,1
2902,VBM / EV - 400c 1st Cut,8926,ERIC QUEZADA,EVA ROYALE,TOM VALTIN,8,1
2902,VBM / EV - 400c 1st Cut,8927,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8928,MARK SANCHEZ,VERN MATHEWS,DAVID CAMPOS,8,1
2903,VBM / EV - 400c 1st Cut,8929,ERIC QUEZADA,skipped,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8930,ERIC QUEZADA,TOM VALTIN,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8931,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8932,ERIC STOREY,VERN MATHEWS,EVA ROYALE,8,1
2903,VBM / EV - 400c 1st Cut,8933,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8934,DAVID CAMPOS,ERIC QUEZADA,TOM VALTIN,8,1
2903,VBM / EV - 400c 1st Cut,8935,EVA ROYALE,skipped,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8936,TOM VALTIN,ERIC QUEZADA,DAVID CAMPOS,8,1
2903,VBM / EV - 400c 1st Cut,8937,TOM VALTIN,MARK SANCHEZ,ERIC QUEZADA,8,1
2903,VBM / EV - 400c 1st Cut,8938,MARK SANCHEZ,DAVID CAMPOS,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8939,MARK SANCHEZ,DAVID CAMPOS,EVA ROYALE,8,1
2903,VBM / EV - 400c 1st Cut,8940,DAVID CAMPOS,EVA ROYALE,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8941,DAVID CAMPOS,TOM VALTIN,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8942,DAVID CAMPOS,TOM VALTIN,ERIC STOREY,8,1
2903,VBM / EV - 400c 1st Cut,8943,MARK SANCHEZ,skipped,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8944,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8945,MARK SANCHEZ,skipped,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8946,EVA ROYALE,VERN MATHEWS,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8947,MARK SANCHEZ,ERIC QUEZADA,VERN MATHEWS,8,1
2903,VBM / EV - 400c 1st Cut,8948,DAVID CAMPOS,ERIC QUEZADA,MARK SANCHEZ,8,1
2903,VBM / EV - 400c 1st Cut,8949,VERN MATHEWS,EVA ROYALE,TOM VALTIN,8,1
2903,VBM / EV - 400c 1st Cut,8950,VERN MATHEWS,MARK SANCHEZ,EVA ROYALE,8,1
2903,VBM / EV - 400c 1st Cut,8951,ERIC QUEZADA,skipped,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8952,DAVID CAMPOS,MARK SANCHEZ,ERIC QUEZADA,8,1
2903,VBM / EV - 400c 1st Cut,8953,TOM VALTIN,MARK SANCHEZ,DAVID CAMPOS,8,1
2903,VBM / EV - 400c 1st Cut,8954,EVA ROYALE,skipped,skipped,8,1
2903,VBM / EV - 400c 1st Cut,8955,ERIC QUEZADA,DAVID CAMPOS,MARK SANCHEZ,8,1
