rank1,rank2,rank3,Num cands,Num seats
Susan C. King,Lisa Feldstein,Andrew Sullivan,22,1
Susan C. King,Lisa Feldstein,Joseph Blue,22,1
Susan C. King,Lisa Feldstein,Bill Barnes,22,1
Susan C. King,Dan Kalb,Brett Wheeler,22,1
Susan C. King,Patrick M. Ciocca,Jim Siegel,22,1
Susan C. King,Rob Anderson,Nick Waugh,22,1
Susan C. King,H. Brown,Michael E. O'connor,22,1
Susan C. King,skipped,skipped,22,1
Susan C. King,skipped,skipped,22,1
Susan C. King,skipped,skipped,22,1
Dan Kalb,Ross Mirkarimi,Jim Siegel,22,1
Dan Kalb,Ross Mirkarimi,Bill Barnes,22,1
Dan Kalb,Robert Haaland,Michael E. O'connor,22,1
Dan Kalb,Lisa Feldstein,Emmett Gilman,22,1
Dan Kalb,Susan C. King,Julian Davis,22,1
Dan Kalb,Susan C. King,Lisa Feldstein,22,1
Dan Kalb,Susan C. King,Phoenix Streets,22,1
Dan Kalb,Francis Somesel,Susan C. King,22,1
Dan Kalb,Brett Wheeler,Vivian Wilder,22,1
Dan Kalb,Brett Wheeler,Nick Waugh,22,1
Dan Kalb,Brett Wheeler,Bill Barnes,22,1
Dan Kalb,Vivian Wilder,Rob Anderson,22,1
Dan Kalb,Nick Waugh,Vivian Wilder,22,1
Dan Kalb,Joseph Blue,Lisa Feldstein,22,1
Dan Kalb,skipped,skipped,22,1
Dan Kalb,skipped,skipped,22,1
Tys Sniffen,Emmett Gilman,Lisa Feldstein,22,1
Tys Sniffen,Lisa Feldstein,skipped,22,1
Francis Somesel,Michael E. O'connor,Ross Mirkarimi,22,1
Francis Somesel,Susan C. King,Robert Haaland,22,1
Francis Somesel,Dan Kalb,Emmett Gilman,22,1
Francis Somesel,Jim Siegel,H. Brown,22,1
Francis Somesel,Brett Wheeler,Julian Davis,22,1
Jim Siegel,Ross Mirkarimi,Dan Kalb,22,1
Jim Siegel,Michael E. O'connor,Phoenix Streets,22,1
Jim Siegel,Michael E. O'connor,Phoenix Streets,22,1
Jim Siegel,Francis Somesel,Tys Sniffen,22,1
Jim Siegel,Joseph Blue,Andrew Sullivan,22,1
Jim Siegel,Joseph Blue,skipped,22,1
Phoenix Streets,Brett Wheeler,Rob Anderson,22,1
Phoenix Streets,Joseph Blue,Bill Barnes,22,1
Andrew Sullivan,Michael E. O'connor,Dan Kalb,22,1
Andrew Sullivan,Michael E. O'connor,H. Brown,22,1
Andrew Sullivan,Dan Kalb,Nick Waugh,22,1
Andrew Sullivan,Tys Sniffen,Jim Siegel,22,1
Andrew Sullivan,Tys Sniffen,Jim Siegel,22,1
Andrew Sullivan,Tys Sniffen,Joseph Blue,22,1
Andrew Sullivan,Jim Siegel,Nick Waugh,22,1
Andrew Sullivan,Jim Siegel,skipped,22,1
Andrew Sullivan,Jim Siegel,skipped,22,1
Andrew Sullivan,Brett Wheeler,Susan C. King,22,1
Andrew Sullivan,Nick Waugh,Lisa Feldstein,22,1
Andrew Sullivan,Nick Waugh,Lisa Feldstein,22,1
Andrew Sullivan,Nick Waugh,Susan C. King,22,1
Andrew Sullivan,Nick Waugh,Francis Somesel,22,1
Andrew Sullivan,Nick Waugh,H. Brown,22,1
Andrew Sullivan,Nick Waugh,Joseph Blue,22,1
Andrew Sullivan,Bill Barnes,Nick Waugh,22,1
Andrew Sullivan,skipped,skipped,22,1
Andrew Sullivan,skipped,skipped,22,1
Andrew Sullivan,skipped,skipped,22,1
Andrew Sullivan,skipped,skipped,22,1
Andrew Sullivan,skipped,skipped,22,1
Brett Wheeler,Julian Davis,Phoenix Streets,22,1
Brett Wheeler,Dan Kalb,Andrew Sullivan,22,1
Brett Wheeler,Andrew Sullivan,skipped,22,1
Vivian Wilder,Emmett Gilman,Francis Somesel,22,1
Vivian Wilder,Emmett Gilman,Francis Somesel,22,1
Vivian Wilder,Susan C. King,Lisa Feldstein,22,1
Vivian Wilder,Tys Sniffen,Susan C. King,22,1
Nick Waugh,Ross Mirkarimi,Robert Haaland,22,1
Nick Waugh,Ross Mirkarimi,Lisa Feldstein,22,1
Nick Waugh,Ross Mirkarimi,Lisa Feldstein,22,1
Nick Waugh,Ross Mirkarimi,Jim Siegel,22,1
Nick Waugh,Ross Mirkarimi,Andrew Sullivan,22,1
Nick Waugh,Michael E. O'connor,Julian Davis,22,1
Nick Waugh,Robert Haaland,Lisa Feldstein,22,1
Nick Waugh,Robert Haaland,Susan C. King,22,1
Nick Waugh,Robert Haaland,Vivian Wilder,22,1
Nick Waugh,Lisa Feldstein,Ross Mirkarimi,22,1
Nick Waugh,Lisa Feldstein,Susan C. King,22,1
Nick Waugh,Susan C. King,Andrew Sullivan,22,1
Nick Waugh,Susan C. King,Andrew Sullivan,22,1
Nick Waugh,Susan C. King,Vivian Wilder,22,1
Nick Waugh,Dan Kalb,Rob Anderson,22,1
Nick Waugh,Jim Siegel,Tys Sniffen,22,1
Nick Waugh,Andrew Sullivan,Emmett Gilman,22,1
Nick Waugh,Andrew Sullivan,Emmett Gilman,22,1
Nick Waugh,Andrew Sullivan,Jim Siegel,22,1
Nick Waugh,Andrew Sullivan,H. Brown,22,1
Nick Waugh,Andrew Sullivan,Joseph Blue,22,1
Nick Waugh,Andrew Sullivan,Bill Barnes,22,1
Nick Waugh,Andrew Sullivan,Bill Barnes,22,1
Nick Waugh,Andrew Sullivan,skipped,22,1
Nick Waugh,Brett Wheeler,Ross Mirkarimi,22,1
Nick Waugh,Brett Wheeler,Emmett Gilman,22,1
Nick Waugh,Joseph Blue,Susan C. King,22,1
Nick Waugh,skipped,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Rob Anderson,Lisa Feldstein,Susan C. King,22,1
Rob Anderson,Tys Sniffen,Susan C. King,22,1
Rob Anderson,Brett Wheeler,Susan C. King,22,1
H. Brown,Vivian Wilder,Bill Barnes,22,1
Joseph Blue,Ross Mirkarimi,Nick Waugh,22,1
Joseph Blue,Michael E. O'connor,Tys Sniffen,22,1
Joseph Blue,Robert Haaland,skipped,22,1
Joseph Blue,Tys Sniffen,Dan Kalb,22,1
Joseph Blue,Jim Siegel,Michael E. O'connor,22,1
Joseph Blue,Nick Waugh,Francis Somesel,22,1
Joseph Blue,Nick Waugh,Francis Somesel,22,1
Joseph Blue,Nick Waugh,skipped,22,1
Joseph Blue,Rob Anderson,Brett Wheeler,22,1
Bill Barnes,Ross Mirkarimi,Robert Haaland,22,1
Bill Barnes,Ross Mirkarimi,Lisa Feldstein,22,1
Bill Barnes,Ross Mirkarimi,Lisa Feldstein,22,1
Bill Barnes,Ross Mirkarimi,Susan C. King,22,1
Bill Barnes,Robert Haaland,Nick Waugh,22,1
Bill Barnes,Robert Haaland,Joseph Blue,22,1
Bill Barnes,Julian Davis,Phoenix Streets,22,1
Bill Barnes,Julian Davis,Phoenix Streets,22,1
Bill Barnes,Lisa Feldstein,Ross Mirkarimi,22,1
Bill Barnes,Lisa Feldstein,Ross Mirkarimi,22,1
Bill Barnes,Lisa Feldstein,Dan Kalb,22,1
Bill Barnes,Susan C. King,skipped,22,1
Bill Barnes,Dan Kalb,Robert Haaland,22,1
Bill Barnes,Francis Somesel,skipped,22,1
Bill Barnes,Andrew Sullivan,Susan C. King,22,1
Bill Barnes,Nick Waugh,Andrew Sullivan,22,1
Bill Barnes,skipped,skipped,22,1
Bill Barnes,skipped,skipped,22,1
Robert Haaland,skipped,skipped,22,1
Andrew Sullivan,skipped,skipped,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Lisa Feldstein,Robert Haaland,22,1
Ross Mirkarimi,Francis Somesel,Nick Waugh,22,1
Ross Mirkarimi,Jim Siegel,Lisa Feldstein,22,1
Ross Mirkarimi,Bill Barnes,Phoenix Streets,22,1
Robert Haaland,Ross Mirkarimi,Lisa Feldstein,22,1
Robert Haaland,Ross Mirkarimi,Rob Anderson,22,1
Robert Haaland,Michael E. O'connor,Tys Sniffen,22,1
Robert Haaland,Julian Davis,skipped,22,1
Robert Haaland,Lisa Feldstein,skipped,22,1
Robert Haaland,Dan Kalb,Ross Mirkarimi,22,1
Robert Haaland,Dan Kalb,Nick Waugh,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Andrew Sullivan,Dan Kalb,22,1
Emmett Gilman,Robert Haaland,Ross Mirkarimi,22,1
Julian Davis,Michael E. O'connor,Rob Anderson,22,1
Julian Davis,Bill Barnes,H. Brown,22,1
Lisa Feldstein,Robert Haaland,Andrew Sullivan,22,1
Lisa Feldstein,Robert Haaland,Andrew Sullivan,22,1
Susan C. King,Lisa Feldstein,Francis Somesel,22,1
Susan C. King,Dan Kalb,Lisa Feldstein,22,1
Dan Kalb,Michael E. O'connor,Jim Siegel,22,1
Dan Kalb,Brett Wheeler,Bill Barnes,22,1
Dan Kalb,Nick Waugh,Julian Davis,22,1
Dan Kalb,Nick Waugh,Julian Davis,22,1
Francis Somesel,Ross Mirkarimi,Nick Waugh,22,1
Francis Somesel,Ross Mirkarimi,Nick Waugh,22,1
Francis Somesel,Joseph Blue,Michael E. O'connor,22,1
Francis Somesel,Bill Barnes,Lisa Feldstein,22,1
Phoenix Streets,Ross Mirkarimi,skipped,22,1
Phoenix Streets,Lisa Feldstein,Rob Anderson,22,1
Phoenix Streets,Tys Sniffen,Vivian Wilder,22,1
Phoenix Streets,Joseph Blue,Michael E. O'connor,22,1
Phoenix Streets,Joseph Blue,Michael E. O'connor,22,1
Phoenix Streets,Bill Barnes,Robert Haaland,22,1
Andrew Sullivan,Robert Haaland,Nick Waugh,22,1
Andrew Sullivan,Tys Sniffen,Vivian Wilder,22,1
Andrew Sullivan,Tys Sniffen,Nick Waugh,22,1
Andrew Sullivan,skipped,skipped,22,1
Nick Waugh,Ross Mirkarimi,Joseph Blue,22,1
Nick Waugh,Dan Kalb,Bill Barnes,22,1
Nick Waugh,Dan Kalb,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Nick Waugh,skipped,skipped,22,1
Rob Anderson,Robert Haaland,Lisa Feldstein,22,1
Rob Anderson,Susan C. King,Joseph Blue,22,1
Rob Anderson,Patrick M. Ciocca,Nick Waugh,22,1
Joseph Blue,Jim Siegel,Ross Mirkarimi,22,1
Joseph Blue,Phoenix Streets,Francis Somesel,22,1
Bill Barnes,Ross Mirkarimi,Robert Haaland,22,1
Bill Barnes,Ross Mirkarimi,Robert Haaland,22,1
Bill Barnes,Ross Mirkarimi,Robert Haaland,22,1
Bill Barnes,Ross Mirkarimi,Susan C. King,22,1
Bill Barnes,Ross Mirkarimi,Francis Somesel,22,1
Bill Barnes,Michael E. O'connor,Phoenix Streets,22,1
Bill Barnes,Robert Haaland,Ross Mirkarimi,22,1
Bill Barnes,Robert Haaland,Emmett Gilman,22,1
Bill Barnes,Susan C. King,Robert Haaland,22,1
Bill Barnes,Dan Kalb,Robert Haaland,22,1
Bill Barnes,Dan Kalb,Susan C. King,22,1
Bill Barnes,Dan Kalb,Susan C. King,22,1
Bill Barnes,Dan Kalb,Phoenix Streets,22,1
Bill Barnes,Francis Somesel,Jim Siegel,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Lisa Feldstein,22,1
Ross Mirkarimi,Robert Haaland,Dan Kalb,22,1
Ross Mirkarimi,Robert Haaland,Dan Kalb,22,1
Ross Mirkarimi,Robert Haaland,Francis Somesel,22,1
Ross Mirkarimi,Robert Haaland,Brett Wheeler,22,1
Ross Mirkarimi,Robert Haaland,skipped,22,1
Ross Mirkarimi,Robert Haaland,skipped,22,1
Ross Mirkarimi,Julian Davis,Dan Kalb,22,1
Ross Mirkarimi,Julian Davis,Francis Somesel,22,1
Ross Mirkarimi,Lisa Feldstein,Robert Haaland,22,1
Ross Mirkarimi,Lisa Feldstein,Robert Haaland,22,1
Ross Mirkarimi,Lisa Feldstein,Robert Haaland,22,1
Ross Mirkarimi,Lisa Feldstein,Susan C. King,22,1
Ross Mirkarimi,Lisa Feldstein,Tys Sniffen,22,1
Ross Mirkarimi,Lisa Feldstein,Nick Waugh,22,1
Ross Mirkarimi,Susan C. King,Michael E. O'connor,22,1
Ross Mirkarimi,Susan C. King,Michael E. O'connor,22,1
Ross Mirkarimi,Susan C. King,Robert Haaland,22,1
Ross Mirkarimi,Susan C. King,Andrew Sullivan,22,1
Ross Mirkarimi,Susan C. King,Nick Waugh,22,1
Ross Mirkarimi,Susan C. King,Rob Anderson,22,1
Ross Mirkarimi,Dan Kalb,Robert Haaland,22,1
Ross Mirkarimi,Dan Kalb,Lisa Feldstein,22,1
Ross Mirkarimi,Dan Kalb,Tys Sniffen,22,1
Ross Mirkarimi,Dan Kalb,Brett Wheeler,22,1
Ross Mirkarimi,Dan Kalb,skipped,22,1
Ross Mirkarimi,Tys Sniffen,Nick Waugh,22,1
Ross Mirkarimi,Tys Sniffen,Joseph Blue,22,1
Ross Mirkarimi,Francis Somesel,Phoenix Streets,22,1
Ross Mirkarimi,Francis Somesel,Patrick M. Ciocca,22,1
Ross Mirkarimi,Phoenix Streets,Bill Barnes,22,1
Ross Mirkarimi,Andrew Sullivan,Jim Siegel,22,1
Ross Mirkarimi,Brett Wheeler,Lisa Feldstein,22,1
Ross Mirkarimi,Nick Waugh,Robert Haaland,22,1
Ross Mirkarimi,Nick Waugh,Robert Haaland,22,1
Ross Mirkarimi,Nick Waugh,Robert Haaland,22,1
Ross Mirkarimi,Nick Waugh,Susan C. King,22,1
Ross Mirkarimi,Nick Waugh,Andrew Sullivan,22,1
Ross Mirkarimi,Nick Waugh,Bill Barnes,22,1
Ross Mirkarimi,Nick Waugh,skipped,22,1
Ross Mirkarimi,H. Brown,Robert Haaland,22,1
Ross Mirkarimi,Joseph Blue,Robert Haaland,22,1
Ross Mirkarimi,Joseph Blue,Dan Kalb,22,1
Ross Mirkarimi,Bill Barnes,Susan C. King,22,1
Ross Mirkarimi,Bill Barnes,Dan Kalb,22,1
Ross Mirkarimi,skipped,skipped,22,1
Ross Mirkarimi,skipped,skipped,22,1
Michael E. O'connor,Ross Mirkarimi,Tys Sniffen,22,1
Michael E. O'connor,Ross Mirkarimi,Brett Wheeler,22,1
Michael E. O'connor,Lisa Feldstein,Jim Siegel,22,1
Michael E. O'connor,Tys Sniffen,Ross Mirkarimi,22,1
Michael E. O'connor,Tys Sniffen,Jim Siegel,22,1
Michael E. O'connor,Tys Sniffen,Jim Siegel,22,1
Michael E. O'connor,Tys Sniffen,Phoenix Streets,22,1
Michael E. O'connor,Francis Somesel,Jim Siegel,22,1
Michael E. O'connor,Jim Siegel,Brett Wheeler,22,1
Michael E. O'connor,Andrew Sullivan,Ross Mirkarimi,22,1
Michael E. O'connor,Andrew Sullivan,Patrick M. Ciocca,22,1
Michael E. O'connor,Brett Wheeler,Emmett Gilman,22,1
Michael E. O'connor,Nick Waugh,Ross Mirkarimi,22,1
Michael E. O'connor,Rob Anderson,skipped,22,1
Michael E. O'connor,skipped,skipped,22,1
Robert Haaland,Ross Mirkarimi,Julian Davis,22,1
Robert Haaland,Ross Mirkarimi,Jim Siegel,22,1
Robert Haaland,Ross Mirkarimi,Jim Siegel,22,1
Robert Haaland,Ross Mirkarimi,Bill Barnes,22,1
Robert Haaland,Ross Mirkarimi,Bill Barnes,22,1
Robert Haaland,Julian Davis,Lisa Feldstein,22,1
Robert Haaland,Lisa Feldstein,Ross Mirkarimi,22,1
Robert Haaland,Lisa Feldstein,Susan C. King,22,1
Robert Haaland,Lisa Feldstein,Susan C. King,22,1
Robert Haaland,Lisa Feldstein,Susan C. King,22,1
Robert Haaland,Lisa Feldstein,Susan C. King,22,1
Robert Haaland,Lisa Feldstein,Nick Waugh,22,1
Robert Haaland,Lisa Feldstein,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Lisa Feldstein,22,1
Robert Haaland,Dan Kalb,Lisa Feldstein,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Dan Kalb,Bill Barnes,22,1
Robert Haaland,Tys Sniffen,Bill Barnes,22,1
Robert Haaland,Phoenix Streets,Nick Waugh,22,1
Robert Haaland,Andrew Sullivan,Ross Mirkarimi,22,1
Robert Haaland,Andrew Sullivan,Brett Wheeler,22,1
Robert Haaland,Patrick M. Ciocca,Rob Anderson,22,1
Robert Haaland,Vivian Wilder,Susan C. King,22,1
Robert Haaland,Nick Waugh,Dan Kalb,22,1
Robert Haaland,Nick Waugh,Brett Wheeler,22,1
Robert Haaland,Joseph Blue,Bill Barnes,22,1
Robert Haaland,Bill Barnes,Andrew Sullivan,22,1
Robert Haaland,skipped,skipped,22,1
Robert Haaland,skipped,skipped,22,1
Robert Haaland,skipped,skipped,22,1
Julian Davis,Lisa Feldstein,Susan C. King,22,1
Julian Davis,Susan C. King,Dan Kalb,22,1
Julian Davis,Tys Sniffen,Phoenix Streets,22,1
Lisa Feldstein,Ross Mirkarimi,Robert Haaland,22,1
Lisa Feldstein,Ross Mirkarimi,Dan Kalb,22,1
Lisa Feldstein,Ross Mirkarimi,Tys Sniffen,22,1
Lisa Feldstein,Ross Mirkarimi,Phoenix Streets,22,1
Lisa Feldstein,Ross Mirkarimi,Nick Waugh,22,1
Lisa Feldstein,Robert Haaland,Ross Mirkarimi,22,1
Lisa Feldstein,Robert Haaland,Ross Mirkarimi,22,1
Lisa Feldstein,Robert Haaland,Francis Somesel,22,1
Lisa Feldstein,Robert Haaland,Francis Somesel,22,1
Lisa Feldstein,Robert Haaland,Bill Barnes,22,1
Lisa Feldstein,Robert Haaland,skipped,22,1
Lisa Feldstein,Emmett Gilman,Tys Sniffen,22,1
Lisa Feldstein,Dan Kalb,Brett Wheeler,22,1
Lisa Feldstein,Phoenix Streets,Dan Kalb,22,1
Lisa Feldstein,Andrew Sullivan,Robert Haaland,22,1
Lisa Feldstein,Brett Wheeler,Nick Waugh,22,1
Lisa Feldstein,Nick Waugh,Robert Haaland,22,1
Lisa Feldstein,Nick Waugh,Dan Kalb,22,1
Lisa Feldstein,Bill Barnes,Ross Mirkarimi,22,1
Lisa Feldstein,Bill Barnes,Tys Sniffen,22,1
Lisa Feldstein,skipped,skipped,22,1
Susan C. King,Julian Davis,Ross Mirkarimi,22,1
Susan C. King,Lisa Feldstein,Ross Mirkarimi,22,1
Susan C. King,Dan Kalb,Ross Mirkarimi,22,1
Susan C. King,Tys Sniffen,Lisa Feldstein,22,1
Susan C. King,Jim Siegel,Brett Wheeler,22,1
Susan C. King,Jim Siegel,Nick Waugh,22,1
Susan C. King,Phoenix Streets,Ross Mirkarimi,22,1
Susan C. King,Nick Waugh,Brett Wheeler,22,1
Susan C. King,skipped,skipped,22,1
Dan Kalb,Ross Mirkarimi,Andrew Sullivan,22,1
Dan Kalb,Ross Mirkarimi,Brett Wheeler,22,1
Dan Kalb,Robert Haaland,Lisa Feldstein,22,1
Dan Kalb,Robert Haaland,Susan C. King,22,1
Dan Kalb,Robert Haaland,Bill Barnes,22,1
Dan Kalb,Susan C. King,Lisa Feldstein,22,1
