voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,Annette IRELAND (SNP) Party (SNP),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,David Tam MCDONALD (SNP) Party (SNP),David MACDONALD (Ind),Daphne VLASTARI Scottish (LD),Stewart MILLER (Ind),Colette WALKER Independence for Scotland Party,Gordon KEENAN (Grn) Party,skipped,skipped,skipped,4,10
1,Stewart MILLER (Ind),David MACDONALD (Ind),Gordon KEENAN (Grn) Party,Kate CAMPBELL Scottish (Con) and Unionist,Annette IRELAND (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Katie Victoria PRAGNELL (Lab) and Co‐operative Party,David MACDONALD (Ind),Stewart MILLER (Ind),Gordon KEENAN (Grn) Party,Colette WALKER Independence for Scotland Party,Daphne VLASTARI Scottish (LD),David Tam MCDONALD (SNP) Party (SNP),Annette IRELAND (SNP) Party (SNP),Gerald EDWARDS Scottish (Con) and Unionist,Kate CAMPBELL Scottish (Con) and Unionist,skipped,4,10
3,Gerald EDWARDS Scottish (Con) and Unionist,Stewart MILLER (Ind),Kate CAMPBELL Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Gerald EDWARDS Scottish (Con) and Unionist,Stewart MILLER (Ind),Kate CAMPBELL Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Gerald EDWARDS Scottish (Con) and Unionist,Stewart MILLER (Ind),Kate CAMPBELL Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Annette IRELAND (SNP) Party (SNP),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,David MACDONALD (Ind),Stewart MILLER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,Daphne VLASTARI Scottish (LD),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,Gordon KEENAN (Grn) Party,Stewart MILLER (Ind),David MACDONALD (Ind),Kate CAMPBELL Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,4,10
8,David Tam MCDONALD (SNP) Party (SNP),Annette IRELAND (SNP) Party (SNP),Stewart MILLER (Ind),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,David Tam MCDONALD (SNP) Party (SNP),Annette IRELAND (SNP) Party (SNP),Stewart MILLER (Ind),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Stewart MILLER (Ind),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,Colette WALKER Independence for Scotland Party,Kate CAMPBELL Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Gerald EDWARDS Scottish (Con) and Unionist,Kate CAMPBELL Scottish (Con) and Unionist,David MACDONALD (Ind),Katie Victoria PRAGNELL (Lab) and Co‐operative Party,Daphne VLASTARI Scottish (LD),Stewart MILLER (Ind),skipped,skipped,skipped,skipped,skipped,4,10
12,Gordon KEENAN (Grn) Party,Katie Victoria PRAGNELL (Lab) and Co‐operative Party,David Tam MCDONALD (SNP) Party (SNP),Annette IRELAND (SNP) Party (SNP),Daphne VLASTARI Scottish (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,10
