voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
8,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
9,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
10,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
11,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
12,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
13,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
14,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
15,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
16,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
17,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
18,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
19,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
20,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
21,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
22,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
23,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
24,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
25,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
26,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
27,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
28,Philomena DONNACHIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
