voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
1,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
2,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
3,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
4,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
5,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
6,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
7,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
8,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
9,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
10,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
11,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
12,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
13,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
14,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
15,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
16,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
17,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
18,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
19,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
20,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
21,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
22,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
23,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
24,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
25,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
26,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
27,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
28,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
29,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
30,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
31,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
32,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
33,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
34,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
35,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
36,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
37,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
38,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
39,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
40,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
41,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
42,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
43,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
44,Andy CAMPBELL (Lab),skipped,skipped,skipped,3,4
