voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
1,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
2,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
3,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
4,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
5,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
6,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
7,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
8,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
9,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
10,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
11,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
12,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
13,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
14,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
15,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
16,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
17,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
18,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
19,Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
20,Grn,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,4,9
21,Grn,Lab,SNP,Con,Con,SNP,Jim MCCOLM (Ind),John MCCUTCHEON (Ind),Richard OXLEY (Ind),4,9
22,Grn,Lab,SNP,SNP,skipped,skipped,skipped,skipped,skipped,4,9
23,Grn,Lab,SNP,SNP,Jim MCCOLM (Ind),John MCCUTCHEON (Ind),Richard OXLEY (Ind),Con,Con,4,9
24,Grn,Lab,SNP,SNP,Jim MCCOLM (Ind),Richard OXLEY (Ind),John MCCUTCHEON (Ind),skipped,skipped,4,9
25,Grn,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,4,9
26,Grn,Lab,Con,skipped,skipped,skipped,skipped,skipped,skipped,4,9
27,Grn,Lab,Jim MCCOLM (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,9
28,Grn,Lab,Jim MCCOLM (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,9
