voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
1,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
2,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
3,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
4,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
5,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
6,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
7,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
8,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
9,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
10,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
11,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
12,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
13,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
14,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
15,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
16,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
17,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
18,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
19,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
20,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
21,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
22,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
23,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
24,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
25,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
26,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
27,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
28,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
29,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
30,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
31,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
32,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
33,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
34,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
35,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
36,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
37,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
38,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
39,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
40,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
41,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
42,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
43,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
44,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
45,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
46,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
47,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
48,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
49,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
50,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
51,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
52,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
53,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
54,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
55,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
56,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
57,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
58,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
59,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
60,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
61,(Lab) Marion MCCUTCHEON,skipped,skipped,skipped,,4
