voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
8,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
9,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,7
10,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
11,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
12,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
13,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
14,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
15,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
16,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
17,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
18,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
19,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
20,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
21,Alba,SNP,skipped,skipped,skipped,skipped,skipped,,7
22,Alba,SNP,William WILSON (Ind),skipped,skipped,skipped,skipped,,7
23,Alba,SNP,William WILSON (Ind),Lynne QUINN (Ind),skipped,skipped,skipped,,7
24,Alba,SNP,William WILSON (Ind),Lynne QUINN (Ind),LD,Lab,Con,,7
25,Alba,SNP,Lab,skipped,skipped,skipped,skipped,,7
26,Alba,SNP,Lab,skipped,skipped,skipped,skipped,,7
27,Alba,SNP,Lab,William WILSON (Ind),Lynne QUINN (Ind),LD,Con,,7
28,Alba,SNP,Lab,LD,skipped,skipped,skipped,,7
29,Alba,SNP,Lab,LD,Lynne QUINN (Ind),William WILSON (Ind),Con,,7
30,Alba,SNP,Lab,LD,Lynne QUINN (Ind),William WILSON (Ind),Con,,7
31,Alba,SNP,Lab,LD,Lynne QUINN (Ind),William WILSON (Ind),Con,,7
32,Alba,SNP,Lab,Lynne QUINN (Ind),skipped,skipped,skipped,,7
33,Alba,SNP,Lab,Lynne QUINN (Ind),William WILSON (Ind),LD,Con,,7
34,Alba,SNP,Lab,Lynne QUINN (Ind),William WILSON (Ind),LD,Con,,7
35,Alba,SNP,Lab,Lynne QUINN (Ind),William WILSON (Ind),LD,Con,,7
36,Alba,SNP,LD,skipped,skipped,skipped,skipped,,7
37,Alba,SNP,LD,skipped,skipped,skipped,skipped,,7
38,Alba,SNP,LD,Lab,skipped,skipped,skipped,,7
39,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
40,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
41,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
42,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
43,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
44,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
45,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
46,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
47,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
48,Alba,SNP,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
49,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),Lab,skipped,skipped,,7
50,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),Lab,LD,Con,,7
51,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),Lab,LD,Con,,7
52,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),Con,LD,Lab,,7
53,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),LD,Lab,skipped,,7
54,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),LD,Lab,Con,,7
55,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),LD,Lab,Con,,7
56,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),LD,Lab,Con,,7
57,Alba,SNP,Lynne QUINN (Ind),William WILSON (Ind),LD,Con,Lab,,7
58,Alba,SNP,Lynne QUINN (Ind),Lab,LD,William WILSON (Ind),Con,,7
59,Alba,SNP,Lynne QUINN (Ind),Lab,LD,Con,William WILSON (Ind),,7
60,Alba,SNP,Lynne QUINN (Ind),LD,William WILSON (Ind),skipped,skipped,,7
61,Alba,SNP,Lynne QUINN (Ind),LD,William WILSON (Ind),Lab,Con,,7
62,Alba,SNP,Lynne QUINN (Ind),LD,William WILSON (Ind),Lab,Con,,7
63,Alba,SNP,Lynne QUINN (Ind),LD,Lab,William WILSON (Ind),Con,,7
64,Alba,SNP,Lynne QUINN (Ind),LD,Lab,William WILSON (Ind),Con,,7
65,Alba,SNP,Lynne QUINN (Ind),LD,Lab,William WILSON (Ind),Con,,7
66,Alba,SNP,Lynne QUINN (Ind),LD,Lab,William WILSON (Ind),Con,,7
67,Alba,SNP,Lynne QUINN (Ind),LD,Lab,Con,William WILSON (Ind),,7
68,Alba,William WILSON (Ind),skipped,skipped,skipped,skipped,skipped,,7
69,Alba,William WILSON (Ind),skipped,skipped,skipped,skipped,skipped,,7
70,Alba,William WILSON (Ind),LD,skipped,skipped,skipped,skipped,,7
71,Alba,William WILSON (Ind),LD,Lynne QUINN (Ind),Lab,SNP,Con,,7
72,Alba,William WILSON (Ind),Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
73,Alba,William WILSON (Ind),Lynne QUINN (Ind),LD,SNP,Lab,Con,,7
74,Alba,Lab,skipped,skipped,skipped,skipped,skipped,,7
75,Alba,Lab,skipped,skipped,skipped,skipped,skipped,,7
76,Alba,Lab,skipped,skipped,skipped,skipped,skipped,,7
77,Alba,Lab,skipped,skipped,skipped,skipped,skipped,,7
78,Alba,Lab,SNP,skipped,skipped,skipped,skipped,,7
79,Alba,Lab,SNP,skipped,skipped,skipped,skipped,,7
80,Alba,Lab,SNP,William WILSON (Ind),Lynne QUINN (Ind),LD,skipped,,7
81,Alba,Lab,SNP,LD,Lynne QUINN (Ind),Con,William WILSON (Ind),,7
82,Alba,Lab,LD,skipped,skipped,skipped,skipped,,7
83,Alba,Lab,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
84,Alba,Lab,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
85,Alba,Con,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
86,Alba,Con,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
87,Alba,Con,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,,7
88,Alba,LD,SNP,Lab,Con,William WILSON (Ind),Lynne QUINN (Ind),,7
89,Alba,LD,Lynne QUINN (Ind),SNP,Con,Lab,William WILSON (Ind),,7
90,Alba,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,skipped,,7
91,Alba,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,skipped,,7
92,Alba,Lynne QUINN (Ind),skipped,skipped,skipped,skipped,skipped,,7
93,Alba,Lynne QUINN (Ind),SNP,skipped,skipped,skipped,skipped,,7
94,Alba,Lynne QUINN (Ind),SNP,skipped,skipped,skipped,skipped,,7
95,Alba,Lynne QUINN (Ind),SNP,skipped,skipped,skipped,skipped,,7
96,Alba,Lynne QUINN (Ind),SNP,skipped,skipped,skipped,skipped,,7
97,Alba,Lynne QUINN (Ind),SNP,skipped,skipped,skipped,skipped,,7
98,Alba,Lynne QUINN (Ind),SNP,William WILSON (Ind),Lab,LD,Con,,7
99,Alba,Lynne QUINN (Ind),SNP,William WILSON (Ind),Lab,LD,Con,,7
100,Alba,Lynne QUINN (Ind),SNP,William WILSON (Ind),LD,Lab,Con,,7
101,Alba,Lynne QUINN (Ind),SNP,William WILSON (Ind),LD,Lab,Con,,7
102,Alba,Lynne QUINN (Ind),SNP,William WILSON (Ind),LD,Lab,Con,,7
103,Alba,Lynne QUINN (Ind),SNP,Lab,skipped,skipped,skipped,,7
104,Alba,Lynne QUINN (Ind),SNP,Lab,William WILSON (Ind),LD,Con,,7
105,Alba,Lynne QUINN (Ind),SNP,LD,William WILSON (Ind),skipped,skipped,,7
106,Alba,Lynne QUINN (Ind),SNP,LD,William WILSON (Ind),Lab,Con,,7
107,Alba,Lynne QUINN (Ind),William WILSON (Ind),skipped,skipped,skipped,skipped,,7
108,Alba,Lynne QUINN (Ind),William WILSON (Ind),skipped,skipped,skipped,skipped,,7
109,Alba,Lynne QUINN (Ind),William WILSON (Ind),skipped,skipped,skipped,skipped,,7
110,Alba,Lynne QUINN (Ind),William WILSON (Ind),skipped,skipped,skipped,skipped,,7
111,Alba,Lynne QUINN (Ind),William WILSON (Ind),skipped,skipped,skipped,skipped,,7
112,Alba,Lynne QUINN (Ind),William WILSON (Ind),SNP,Lab,LD,skipped,,7
113,Alba,Lynne QUINN (Ind),William WILSON (Ind),SNP,Lab,LD,Con,,7
114,Alba,Lynne QUINN (Ind),William WILSON (Ind),SNP,LD,Lab,Con,,7
115,Alba,Lynne QUINN (Ind),William WILSON (Ind),Lab,LD,Con,SNP,,7
116,Alba,Lynne QUINN (Ind),William WILSON (Ind),LD,Lab,skipped,skipped,,7
117,Alba,Lynne QUINN (Ind),Lab,skipped,skipped,skipped,skipped,,7
118,Alba,Lynne QUINN (Ind),Lab,SNP,William WILSON (Ind),Con,LD,,7
119,Alba,Lynne QUINN (Ind),Lab,William WILSON (Ind),Con,SNP,LD,,7
120,Alba,Lynne QUINN (Ind),Con,skipped,skipped,skipped,skipped,,7
121,Alba,Lynne QUINN (Ind),Con,skipped,skipped,skipped,skipped,,7
122,Alba,Lynne QUINN (Ind),LD,SNP,William WILSON (Ind),Con,Lab,,7
123,Alba,Lynne QUINN (Ind),LD,William WILSON (Ind),SNP,skipped,skipped,,7
124,Alba,Lynne QUINN (Ind),LD,William WILSON (Ind),SNP,Lab,Con,,7
125,Alba,Lynne QUINN (Ind),LD,Lab,SNP,skipped,skipped,,7
126,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
127,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
128,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
129,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
130,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
131,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
132,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
133,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
134,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
135,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
136,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
137,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
138,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
139,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
140,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
141,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
142,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
143,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
144,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
145,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
146,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
147,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
148,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
149,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
150,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
151,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
152,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
153,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,7
