country,file_name,num_voters,num_cands,num_seats,no_skipped,one_skipped,two_skipped,three_skipped,write_in,truncated
civs,8160fd66be.csv,70,9.0,1.0,70,0,0,0,0,0
civs,0a91ab4de1.csv,45,3.0,1.0,45,0,0,0,0,0
civs,7f2cb6024a.csv,40,5.0,1.0,40,0,0,0,0,0
civs,927d576046.csv,61,8.0,1.0,61,0,0,0,0,0
civs,32f207e2c7.csv,45,5.0,1.0,45,0,0,0,0,0
civs,b7ad593c1b.csv,100,3.0,1.0,100,0,0,0,0,0
civs,5f8571e94e.csv,98,10.0,1.0,98,0,0,0,0,0
civs,94d38d675a.csv,138,9.0,1.0,138,0,0,0,0,0
civs,cf0b9cc737.csv,104,5.0,1.0,104,0,0,0,0,0
civs,0e24e311c4.csv,32,21.0,1.0,32,0,0,0,0,0
civs,73bebe17a2.csv,45,12.0,1.0,45,0,0,0,0,0
civs,5c80424256.csv,41,7.0,1.0,41,0,0,0,0,0
civs,1b37803108.csv,46,11.0,1.0,46,0,0,0,0,0
civs,9b930fe522.csv,39,19.0,1.0,39,0,0,0,0,0
civs,3987bbaab7.csv,34,12.0,1.0,9,23,0,0,0,0
civs,f101a1e237.csv,39,3.0,1.0,39,0,0,0,0,0
civs,b931597271.csv,570,10.0,1.0,570,0,0,0,0,0
civs,ab00fcd42b.csv,288,30.0,1.0,259,5,3,1,0,0
civs,c4a4b80e1c.csv,47,8.0,1.0,47,0,0,0,0,0
civs,2c83e6077c.csv,37,5.0,1.0,37,0,0,0,0,0
civs,0a4312f60a.csv,157,6.0,Unknown,157,0,0,0,0,0
civs,fa52c1263e.csv,101,8.0,1.0,101,0,0,0,0,0
civs,f062418dad.csv,76,3.0,1.0,76,0,0,0,0,0
civs,f677b44444.csv,226,8.0,1.0,226,0,0,0,0,0
civs,920198d131.csv,31,56.0,1.0,31,0,0,0,0,0
civs,5efe447b09.csv,2020,15.0,1.0,2020,0,0,0,0,0
civs,3c106ff511.csv,93,3.0,1.0,93,0,0,0,0,0
civs,086c49a424.csv,36,7.0,1.0,36,0,0,0,0,0
civs,db3e3e7a5d.csv,51,15.0,1.0,5,1,0,3,0,0
civs,e582a0f554.csv,361,4.0,1.0,361,0,0,0,0,0
civs,24c8ad541b.csv,32,3.0,1.0,32,0,0,0,0,0
civs,7ac09a7565.csv,113,4.0,1.0,113,0,0,0,0,0
civs,7643a09b2f.csv,40,3.0,1.0,40,0,0,0,0,0
civs,02e561c6a0.csv,59,7.0,1.0,59,0,0,0,0,0
civs,08003305ab.csv,126,4.0,1.0,126,0,0,0,0,0
civs,42b644833f.csv,47,10.0,1.0,47,0,0,0,0,0
civs,a1b32edd63.csv,43,8.0,1.0,43,0,0,0,0,0
civs,dc6f18cbb6.csv,82,8.0,1.0,82,0,0,0,0,0
civs,0e498d8806.csv,34,63.0,1.0,34,0,0,0,0,0
civs,5760c70065.csv,406,10.0,1.0,406,0,0,0,0,0
civs,303e1bb1d0.csv,68,10.0,1.0,68,0,0,0,0,0
civs,076612cbfb.csv,64,6.0,1.0,64,0,0,0,0,0
civs,b2694b66b2.csv,46,10.0,1.0,46,0,0,0,0,0
civs,47f80eadb8.csv,31,3.0,1.0,31,0,0,0,0,0
civs,35b049e405.csv,76,5.0,1.0,76,0,0,0,0,0
civs,781d4dcd8b.csv,450,3.0,1.0,443,4,3,0,0,0
civs,e26783f2d8.csv,65,3.0,1.0,65,0,0,0,0,0
civs,be57d28b78.csv,454,12.0,1.0,454,0,0,0,0,0
civs,c68e9768b7.csv,43,6.0,1.0,43,0,0,0,0,0
civs,f9a5abb217.csv,56,19.0,1.0,37,1,0,0,0,0
civs,21d082cdca.csv,46,8.0,1.0,46,0,0,0,0,0
civs,0434da862a.csv,60,11.0,1.0,60,0,0,0,0,0
civs,942b0a62bc.csv,36,14.0,1.0,35,0,1,0,0,0
civs,60e3d3feb5.csv,89,3.0,1.0,89,0,0,0,0,0
civs,156894b98f.csv,110,25.0,1.0,99,2,0,0,0,0
civs,cbb430ad17.csv,48,15.0,1.0,9,2,1,1,0,0
civs,d8a5ca21da.csv,110,3.0,1.0,110,0,0,0,0,0
civs,f314b32d2b.csv,51,9.0,1.0,51,0,0,0,0,0
civs,4b41c315d1.csv,84,12.0,1.0,80,0,0,0,0,0
civs,c7cb917484.csv,91,11.0,1.0,91,0,0,0,0,0
civs,cc5aae67fc.csv,36,6.0,1.0,36,0,0,0,0,0
civs,8982966761.csv,443,5.0,1.0,443,0,0,0,0,0
civs,5bf63b5c1b.csv,45,11.0,1.0,45,0,0,0,0,0
civs,66e5600489.csv,163,11.0,1.0,134,7,3,2,0,0
civs,cd52dee303.csv,38,4.0,1.0,38,0,0,0,0,0
civs,a85bd7a449.csv,141,18.0,1.0,127,3,1,5,0,0
civs,8fb673c809.csv,346,7.0,Unknown,346,0,0,0,0,0
civs,62091e2425.csv,399,8.0,1.0,399,0,0,0,0,0
civs,141e2169b2.csv,124,3.0,1.0,124,0,0,0,0,0
civs,e7cdc35a3f.csv,43,3.0,1.0,43,0,0,0,0,0
civs,4ffac904fa.csv,40,13.0,1.0,12,1,2,3,0,0
civs,f199ec5b4e.csv,48,4.0,1.0,48,0,0,0,0,0
civs,26a942d43b.csv,436,7.0,1.0,406,8,6,5,0,0
civs,3822289485.csv,46,9.0,1.0,46,0,0,0,0,0
civs,664556000a.csv,42,18.0,1.0,42,0,0,0,0,0
civs,48d5ce2570.csv,32,14.0,1.0,5,1,2,3,0,0
civs,64a95dbfcd.csv,33,3.0,1.0,33,0,0,0,0,0
civs,f53152bfb0.csv,269,17.0,1.0,269,0,0,0,0,0
civs,41d496a0af.csv,88,5.0,1.0,88,0,0,0,0,0
civs,6c8895b2fe.csv,88,9.0,1.0,88,0,0,0,0,0
civs,b9daddfe37.csv,131,3.0,1.0,131,0,0,0,0,0
civs,b7fa0e69ff.csv,33,7.0,1.0,33,0,0,0,0,0
civs,72af5f873c.csv,492,34.0,1.0,471,2,4,2,0,0
civs,da90be2357.csv,119,8.0,1.0,119,0,0,0,0,0
civs,a92a00ce01.csv,62,6.0,1.0,62,0,0,0,0,0
civs,fbda4fb474.csv,428,7.0,Unknown,428,0,0,0,0,0
civs,e482e085ea.csv,41,10.0,Unknown,41,0,0,0,0,0
civs,ca1ee127b4.csv,73,8.0,1.0,73,0,0,0,0,0
civs,4b6f695f74.csv,400,10.0,1.0,393,0,1,0,0,0
civs,5f1d4e0011.csv,87,22.0,1.0,87,0,0,0,0,0
civs,c5c242279d.csv,60,5.0,1.0,60,0,0,0,0,0
civs,e45cde7da0.csv,42,10.0,1.0,42,0,0,0,0,0
civs,8318038381.csv,50,8.0,1.0,50,0,0,0,0,0
civs,66d98053eb.csv,58,7.0,1.0,58,0,0,0,0,0
civs,a374d51e28.csv,47,21.0,Unknown,47,0,0,0,0,0
civs,631d98490c.csv,143,12.0,1.0,143,0,0,0,0,0
civs,d09d3582bf.csv,38,8.0,1.0,38,0,0,0,0,0
civs,2f1e4457ee.csv,51,4.0,1.0,51,0,0,0,0,0
civs,abdeb2f802.csv,43,5.0,1.0,43,0,0,0,0,0
civs,df41a50556.csv,36,3.0,1.0,36,0,0,0,0,0
civs,b02e1fac3c.csv,44,11.0,1.0,44,0,0,0,0,0
civs,dee19b67f6.csv,153,51.0,1.0,142,1,0,2,0,0
civs,370783d656.csv,42,5.0,1.0,42,0,0,0,0,0
civs,19287d949d.csv,58,13.0,1.0,58,0,0,0,0,0
civs,2713e7c7a2.csv,33,10.0,1.0,33,0,0,0,0,0
civs,e71c220e1a.csv,127,3.0,1.0,127,0,0,0,0,0
civs,45f8659fb6.csv,42,3.0,1.0,42,0,0,0,0,0
civs,23cc61e988.csv,53,20.0,1.0,53,0,0,0,0,0
civs,109422b446.csv,51,14.0,Unknown,51,0,0,0,0,0
civs,8e7d663d12.csv,124,4.0,1.0,124,0,0,0,0,0
civs,3105492562.csv,100,23.0,1.0,100,0,0,0,0,0
civs,ae140db505.csv,45,28.0,1.0,45,0,0,0,0,0
civs,967626b22b.csv,44,8.0,1.0,44,0,0,0,0,0
civs,a9cfd6b7bd.csv,237,27.0,1.0,192,6,1,1,0,0
civs,2b6b47bbf2.csv,36,5.0,1.0,36,0,0,0,0,0
civs,d4deee7860.csv,87,6.0,1.0,87,0,0,0,0,0
civs,178feea29a.csv,40,3.0,1.0,33,7,0,0,0,0
civs,6de2313dc7.csv,49,5.0,1.0,49,0,0,0,0,0
civs,51fc893523.csv,162,8.0,1.0,162,0,0,0,0,0
civs,dad5dabc5e.csv,38,10.0,1.0,38,0,0,0,0,0
civs,7c0f2567b4.csv,40,8.0,1.0,40,0,0,0,0,0
civs,2436bb0967.csv,43,9.0,1.0,43,0,0,0,0,0
civs,a653ba4478.csv,36,4.0,1.0,36,0,0,0,0,0
civs,933217c79c.csv,34,15.0,1.0,34,0,0,0,0,0
civs,db0124f143.csv,39,7.0,1.0,39,0,0,0,0,0
civs,3a562861e8.csv,41,39.0,Unknown,41,0,0,0,0,0
civs,31fc6d05a1.csv,160,12.0,1.0,160,0,0,0,0,0
civs,92dac1dde1.csv,45,9.0,1.0,45,0,0,0,0,0
civs,00d115455c.csv,322,21.0,1.0,322,0,0,0,0,0
civs,3f22dea998.csv,43,21.0,1.0,43,0,0,0,0,0
civs,cc25482856.csv,37,6.0,1.0,37,0,0,0,0,0
civs,2c543393cb.csv,37,8.0,1.0,37,0,0,0,0,0
civs,7782fd0461.csv,94,3.0,1.0,94,0,0,0,0,0
civs,8b06090ca4.csv,37,14.0,1.0,37,0,0,0,0,0
civs,f17cdc5c02.csv,91,3.0,1.0,91,0,0,0,0,0
civs,8c40eb47f9.csv,32,5.0,1.0,32,0,0,0,0,0
civs,9b93987c65.csv,48,7.0,1.0,48,0,0,0,0,0
civs,746f21193d.csv,81,15.0,1.0,81,0,0,0,0,0
civs,cbe08d8e57.csv,176,21.0,1.0,176,0,0,0,0,0
civs,b47d464c38.csv,52,4.0,1.0,52,0,0,0,0,0
civs,325ea9539f.csv,74,11.0,1.0,74,0,0,0,0,0
civs,6bff6ce697.csv,36,21.0,1.0,36,0,0,0,0,0
civs,25317fae55.csv,215,3.0,1.0,215,0,0,0,0,0
civs,0519dcf665.csv,41,6.0,1.0,41,0,0,0,0,0
civs,c382d2499f.csv,43,16.0,1.0,43,0,0,0,0,0
civs,b7667ab450.csv,119,11.0,1.0,119,0,0,0,0,0
civs,6d9d3c0585.csv,57,105.0,1.0,46,1,0,1,0,0
civs,580a0c319f.csv,34,3.0,1.0,34,0,0,0,0,0
civs,eb42d58dcb.csv,56,5.0,Unknown,56,0,0,0,0,0
civs,c9bc2cb6f4.csv,32,18.0,Unknown,32,0,0,0,0,0
civs,018766482d.csv,102,9.0,1.0,102,0,0,0,0,0
civs,d7a8e3f09c.csv,155,18.0,1.0,155,0,0,0,0,0
civs,862cdd4635.csv,115,10.0,1.0,115,0,0,0,0,0
civs,e6ef71f16f.csv,131,3.0,1.0,131,0,0,0,0,0
civs,4273eb73fc.csv,80,3.0,1.0,55,7,18,0,0,0
civs,c18ba9eaaf.csv,122,8.0,1.0,122,0,0,0,0,0
civs,8f48042eb8.csv,118,26.0,1.0,118,0,0,0,0,0
civs,243c4bc8b3.csv,41,31.0,1.0,41,0,0,0,0,0
civs,1cf8bc601b.csv,79,4.0,1.0,79,0,0,0,0,0
civs,db6c7891f2.csv,44,40.0,1.0,37,1,0,1,0,0
civs,29d405ecb2.csv,46,9.0,1.0,46,0,0,0,0,0
civs,4af730d210.csv,61,3.0,1.0,61,0,0,0,0,0
civs,aac26fc221.csv,253,6.0,1.0,253,0,0,0,0,0
civs,061a796ec9.csv,120,4.0,1.0,120,0,0,0,0,0
civs,ba215e4b1d.csv,83,6.0,1.0,83,0,0,0,0,0
civs,ea5281ad23.csv,46,18.0,Unknown,46,0,0,0,0,0
civs,ae86cd0749.csv,36,48.0,1.0,35,1,0,0,0,0
civs,976df66461.csv,77,6.0,1.0,77,0,0,0,0,0
civs,40301f1ab0.csv,31,3.0,1.0,31,0,0,0,0,0
civs,6d2a813370.csv,36,72.0,1.0,33,1,0,0,0,0
civs,38e1393247.csv,38,15.0,1.0,38,0,0,0,0,0
civs,b035c09e5b.csv,117,6.0,1.0,117,0,0,0,0,0
civs,750d1188f5.csv,114,16.0,1.0,114,0,0,0,0,0
civs,4d4d980abe.csv,38,7.0,1.0,38,0,0,0,0,0
civs,350fe781aa.csv,37,6.0,1.0,37,0,0,0,0,0
civs,160eef76e0.csv,37,6.0,1.0,37,0,0,0,0,0
civs,15a4052f2b.csv,176,16.0,1.0,176,0,0,0,0,0
civs,b15312a936.csv,37,10.0,1.0,37,0,0,0,0,0
civs,a503ece2ac.csv,32,3.0,1.0,32,0,0,0,0,0
civs,fa91724b14.csv,180,4.0,1.0,180,0,0,0,0,0
civs,54d99e1b9a.csv,76,17.0,1.0,64,0,0,1,0,0
civs,336e0947cd.csv,60,5.0,1.0,60,0,0,0,0,0
civs,40402183cb.csv,36,34.0,1.0,36,0,0,0,0,0
civs,edc716bad5.csv,280,20.0,1.0,220,1,2,2,0,0
civs,c4c332b844.csv,31,5.0,1.0,31,0,0,0,0,0
civs,068161bdc7.csv,102,9.0,1.0,102,0,0,0,0,0
civs,ad4303f26f.csv,364,16.0,1.0,364,0,0,0,0,0
civs,7200b7ed13.csv,35,4.0,1.0,33,0,1,1,0,0
civs,2bd5899809.csv,48,8.0,1.0,48,0,0,0,0,0
civs,860c3dbe8c.csv,62,5.0,1.0,62,0,0,0,0,0
civs,5c44ca2f84.csv,60,3.0,1.0,60,0,0,0,0,0
civs,f1800d174c.csv,235,4.0,1.0,235,0,0,0,0,0
civs,373b8f2885.csv,33,5.0,1.0,33,0,0,0,0,0
civs,182db85ba7.csv,189,12.0,1.0,189,0,0,0,0,0
civs,7499f67fc4.csv,337,4.0,1.0,328,1,3,3,0,0
civs,2db8aeef44.csv,51,18.0,1.0,34,0,2,0,0,0
civs,c5ca6f89d2.csv,119,3.0,1.0,119,0,0,0,0,0
civs,11dd078d05.csv,605,22.0,1.0,483,7,11,5,0,0
civs,c37fd67c1a.csv,92,3.0,1.0,92,0,0,0,0,0
civs,7a35dbccaf.csv,31,4.0,1.0,31,0,0,0,0,0
civs,9f4208be26.csv,39,5.0,1.0,39,0,0,0,0,0
civs,02d107e9b9.csv,42,3.0,1.0,42,0,0,0,0,0
civs,4f9d87d4ae.csv,43,3.0,1.0,43,0,0,0,0,0
civs,c65fbcd73f.csv,34,7.0,1.0,34,0,0,0,0,0
civs,d7254ffd13.csv,66,4.0,1.0,66,0,0,0,0,0
civs,ed1eb9a1b8.csv,34,5.0,1.0,28,1,3,2,0,0
civs,8ce8ad294e.csv,36,8.0,1.0,36,0,0,0,0,0
civs,b03c5079f0.csv,120,3.0,1.0,120,0,0,0,0,0
civs,9f57910a10.csv,50,4.0,1.0,50,0,0,0,0,0
civs,145967fb89.csv,52,13.0,1.0,52,0,0,0,0,0
civs,c5cbb20d9b.csv,39,20.0,1.0,39,0,0,0,0,0
civs,b52205961c.csv,60,6.0,1.0,60,0,0,0,0,0
civs,d76e77290c.csv,38,5.0,1.0,38,0,0,0,0,0
civs,99c01fb329.csv,74,5.0,1.0,74,0,0,0,0,0
civs,f97c8bc045.csv,100,8.0,1.0,100,0,0,0,0,0
civs,b6e32de6f4.csv,348,5.0,1.0,348,0,0,0,0,0
civs,2b4c3f1301.csv,80,19.0,1.0,80,0,0,0,0,0
civs,584dd06992.csv,81,11.0,1.0,81,0,0,0,0,0
civs,6b199ea18a.csv,53,8.0,1.0,53,0,0,0,0,0
civs,5f49fccc19.csv,58,133.0,1.0,58,0,0,0,0,0
civs,7b0d210ab0.csv,33,6.0,1.0,33,0,0,0,0,0
civs,6c667380fb.csv,33,11.0,1.0,33,0,0,0,0,0
civs,020773258f.csv,1015,4.0,1.0,1015,0,0,0,0,0
civs,a0086c9c2e.csv,49,7.0,1.0,49,0,0,0,0,0
civs,d08836caa3.csv,127,21.0,1.0,127,0,0,0,0,0
civs,98942c3159.csv,194,4.0,1.0,194,0,0,0,0,0
civs,e837a72269.csv,41,3.0,1.0,41,0,0,0,0,0
civs,4ae73ab91f.csv,37,3.0,1.0,37,0,0,0,0,0
civs,fadd79f874.csv,38,7.0,Unknown,38,0,0,0,0,0
civs,7f637d8a40.csv,219,25.0,Unknown,218,1,0,0,0,0
civs,55c9831706.csv,73,4.0,1.0,73,0,0,0,0,0
civs,18cd899e8c.csv,35,6.0,1.0,17,3,7,1,0,0
civs,73364cb7fb.csv,40,10.0,1.0,40,0,0,0,0,0
civs,b461b70ee5.csv,2114,10.0,1.0,2114,0,0,0,0,0
civs,961c517aa4.csv,101,3.0,1.0,101,0,0,0,0,0
civs,c73b0e5015.csv,38,6.0,Unknown,38,0,0,0,0,0
civs,50df6eeef5.csv,109,4.0,1.0,109,0,0,0,0,0
civs,c2e7914cb3.csv,31,62.0,1.0,31,0,0,0,0,0
civs,c921ef713e.csv,51,9.0,1.0,51,0,0,0,0,0
civs,cb0b8ccd95.csv,191,13.0,1.0,191,0,0,0,0,0
civs,2381cac505.csv,37,4.0,1.0,37,0,0,0,0,0
civs,543b495942.csv,1216,11.0,1.0,1216,0,0,0,0,0
civs,4f5dda0c6f.csv,38,4.0,1.0,38,0,0,0,0,0
civs,da05724cb2.csv,68,7.0,1.0,68,0,0,0,0,0
civs,cf8033ed46.csv,49,3.0,1.0,49,0,0,0,0,0
civs,4482febd88.csv,38,3.0,1.0,38,0,0,0,0,0
civs,2689a859e1.csv,1229,8.0,1.0,1229,0,0,0,0,0
civs,feaf6de1b0.csv,32,12.0,1.0,28,0,0,0,0,0
civs,acdd6616fc.csv,100,13.0,1.0,100,0,0,0,0,0
civs,695157d9b3.csv,39,15.0,1.0,4,1,1,1,0,0
civs,1b3303c785.csv,33,5.0,1.0,33,0,0,0,0,0
civs,4195d3f102.csv,1256,5.0,1.0,1171,40,21,13,0,0
civs,49104035f5.csv,97,20.0,1.0,97,0,0,0,0,0
civs,11041507da.csv,50,10.0,1.0,50,0,0,0,0,0
civs,1be4d25418.csv,49,7.0,1.0,49,0,0,0,0,0
civs,52268fe8f0.csv,31,3.0,1.0,31,0,0,0,0,0
civs,def341cb99.csv,54,4.0,1.0,54,0,0,0,0,0
civs,ddfa08d2bd.csv,57,4.0,1.0,49,2,6,0,0,0
civs,4c3c23ab3e.csv,112,5.0,1.0,112,0,0,0,0,0
civs,5a4071c3bc.csv,35,3.0,1.0,35,0,0,0,0,0
civs,4da55bad79.csv,93,5.0,1.0,93,0,0,0,0,0
civs,2e93bce08a.csv,76,9.0,1.0,76,0,0,0,0,0
civs,cb7eca9431.csv,219,20.0,1.0,186,6,2,2,0,0
civs,5cca3cc77c.csv,72,6.0,1.0,72,0,0,0,0,0
civs,d21c5dccad.csv,63,12.0,1.0,63,0,0,0,0,0
civs,d7754e9891.csv,79,22.0,Unknown,79,0,0,0,0,0
civs,cfa0ee73fa.csv,62,3.0,1.0,62,0,0,0,0,0
civs,b4da05e7a0.csv,32,73.0,1.0,30,0,0,0,0,0
civs,f9230266b2.csv,277,11.0,1.0,277,0,0,0,0,0
civs,f8bd835960.csv,46,17.0,1.0,46,0,0,0,0,0
civs,c124a9dcf8.csv,31,13.0,1.0,31,0,0,0,0,0
civs,4014466524.csv,62,4.0,1.0,62,0,0,0,0,0
civs,17a390b532.csv,481,6.0,1.0,473,1,3,3,0,0
civs,67f5d8e0b7.csv,32,6.0,1.0,32,0,0,0,0,0
civs,81a8c4f946.csv,106,4.0,1.0,106,0,0,0,0,0
civs,fbafe89279.csv,116,3.0,1.0,116,0,0,0,0,0
civs,07ecd6f7a4.csv,33,3.0,1.0,33,0,0,0,0,0
civs,2f74fda3d9.csv,187,5.0,1.0,187,0,0,0,0,0
civs,3570d01fe7.csv,537,29.0,1.0,421,5,1,4,0,0
civs,3d5b94c493.csv,77,10.0,1.0,77,0,0,0,0,0
civs,2e847a70fc.csv,206,16.0,1.0,206,0,0,0,0,0
civs,51f3695d3b.csv,45,17.0,1.0,45,0,0,0,0,0
civs,716b2e55fc.csv,64,7.0,1.0,64,0,0,0,0,0
civs,6b179b627e.csv,115,13.0,1.0,115,0,0,0,0,0
civs,2e6f228a30.csv,36,4.0,1.0,36,0,0,0,0,0
civs,fb5b3574f4.csv,43,16.0,1.0,43,0,0,0,0,0
civs,67ca66342c.csv,59,10.0,1.0,46,0,1,0,0,0
civs,b50ceba68c.csv,45,3.0,1.0,45,0,0,0,0,0
civs,611e01f91e.csv,53,3.0,1.0,53,0,0,0,0,0
civs,3e346e32af.csv,42,17.0,Unknown,42,0,0,0,0,0
civs,f8827e551e.csv,42,5.0,1.0,42,0,0,0,0,0
civs,091407d697.csv,36,4.0,1.0,29,2,3,2,0,0
civs,0787dded6f.csv,119,7.0,1.0,119,0,0,0,0,0
civs,bdab563646.csv,106,5.0,1.0,99,5,0,1,0,0
civs,1a0d448d6e.csv,71,4.0,1.0,71,0,0,0,0,0
civs,cb542efa27.csv,37,3.0,1.0,37,0,0,0,0,0
civs,18c08cffd2.csv,44,3.0,1.0,44,0,0,0,0,0
civs,686af8d152.csv,1131,17.0,1.0,1131,0,0,0,0,0
civs,fef53b00b2.csv,31,5.0,1.0,31,0,0,0,0,0
civs,f97db8d127.csv,31,6.0,1.0,31,0,0,0,0,0
civs,ea7f99b908.csv,31,25.0,1.0,31,0,0,0,0,0
civs,a31bb7cea8.csv,47,15.0,1.0,47,0,0,0,0,0
civs,8fc6659c50.csv,33,4.0,1.0,33,0,0,0,0,0
civs,24a006326f.csv,42,6.0,1.0,42,0,0,0,0,0
civs,e275826dbd.csv,108,8.0,1.0,108,0,0,0,0,0
civs,842a4bbd1a.csv,51,3.0,1.0,51,0,0,0,0,0
civs,7682999751.csv,31,5.0,1.0,31,0,0,0,0,0
civs,e3f56d7414.csv,106,5.0,1.0,106,0,0,0,0,0
civs,c933d9f055.csv,41,5.0,1.0,41,0,0,0,0,0
civs,3683dadbee.csv,87,3.0,1.0,87,0,0,0,0,0
civs,9b0e8dd7c8.csv,66,5.0,1.0,66,0,0,0,0,0
civs,279a54b54f.csv,39,13.0,1.0,39,0,0,0,0,0
civs,1ec33fea39.csv,161,7.0,1.0,161,0,0,0,0,0
civs,27a35aaa88.csv,424,22.0,1.0,372,10,6,4,0,0
civs,ba37b02a09.csv,44,3.0,1.0,44,0,0,0,0,0
civs,4e83ba00ce.csv,35,19.0,1.0,35,0,0,0,0,0
civs,6dc192fa7e.csv,344,5.0,1.0,344,0,0,0,0,0
civs,cfcc4089bb.csv,71,61.0,1.0,71,0,0,0,0,0
civs,a0940f8551.csv,77,5.0,1.0,77,0,0,0,0,0
civs,adf4379854.csv,43,8.0,1.0,43,0,0,0,0,0
civs,a255ab50b8.csv,33,51.0,1.0,33,0,0,0,0,0
civs,fb96929195.csv,163,12.0,1.0,163,0,0,0,0,0
civs,90cb30b087.csv,39,6.0,1.0,39,0,0,0,0,0
civs,5ac42fefa7.csv,55,5.0,1.0,55,0,0,0,0,0
civs,cf6370da30.csv,277,3.0,1.0,277,0,0,0,0,0
civs,d8021b9b2e.csv,121,10.0,1.0,121,0,0,0,0,0
civs,9e7d1bba6d.csv,64,3.0,1.0,64,0,0,0,0,0
civs,14654a938b.csv,37,7.0,Unknown,37,0,0,0,0,0
civs,2a030d3d45.csv,39,16.0,Unknown,39,0,0,0,0,0
civs,e6691f88ee.csv,125,3.0,1.0,125,0,0,0,0,0
civs,c9c772de1f.csv,59,9.0,1.0,59,0,0,0,0,0
civs,055e6bce96.csv,50,19.0,1.0,50,0,0,0,0,0
civs,29e3c85e3d.csv,34,37.0,1.0,34,0,0,0,0,0
civs,d931b7efd7.csv,94,4.0,1.0,94,0,0,0,0,0
civs,a9ebd02943.csv,565,14.0,1.0,565,0,0,0,0,0
civs,fd3d6197e2.csv,51,3.0,1.0,51,0,0,0,0,0
civs,11c8da55ca.csv,60,19.0,1.0,50,1,1,0,0,0
civs,fee94d4ea6.csv,120,3.0,1.0,120,0,0,0,0,0
civs,3bd0c997c8.csv,145,6.0,1.0,145,0,0,0,0,0
civs,9ad6395948.csv,55,5.0,1.0,55,0,0,0,0,0
civs,e998bdc86b.csv,196,8.0,1.0,196,0,0,0,0,0
civs,d87a9a2643.csv,386,13.0,1.0,372,0,1,0,0,0
civs,b155d187b2.csv,276,81.0,1.0,246,4,1,1,0,0
civs,f2e54a1696.csv,90,10.0,1.0,82,1,1,1,0,0
civs,1824b38c85.csv,38,19.0,1.0,38,0,0,0,0,0
civs,8568b8c20a.csv,365,12.0,1.0,350,4,1,2,0,0
civs,4132dc36b0.csv,38,17.0,1.0,38,0,0,0,0,0
civs,1174e605e6.csv,44,3.0,1.0,44,0,0,0,0,0
civs,9d34d748cd.csv,68,3.0,1.0,68,0,0,0,0,0
civs,eda74b2e9d.csv,41,13.0,1.0,41,0,0,0,0,0
civs,6ba6e78ca0.csv,276,9.0,1.0,276,0,0,0,0,0
civs,c77b96228b.csv,49,3.0,1.0,49,0,0,0,0,0
civs,9ddef381e4.csv,52,9.0,1.0,41,5,2,1,0,0
civs,faa0d07534.csv,37,36.0,1.0,37,0,0,0,0,0
civs,dc6f916fdf.csv,32,11.0,1.0,32,0,0,0,0,0
civs,9336f05d5e.csv,117,61.0,1.0,117,0,0,0,0,0
civs,fa57d14b41.csv,124,18.0,1.0,124,0,0,0,0,0
civs,646e04882e.csv,32,3.0,1.0,32,0,0,0,0,0
civs,d421ebe408.csv,116,12.0,1.0,106,2,1,3,0,0
civs,b92743733a.csv,35,3.0,1.0,35,0,0,0,0,0
civs,527bf6bafc.csv,37,4.0,1.0,37,0,0,0,0,0
civs,3ae3ca6d0a.csv,94,5.0,1.0,94,0,0,0,0,0
civs,f8d73b1e02.csv,37,5.0,1.0,37,0,0,0,0,0
civs,cd866cf642.csv,270,8.0,1.0,224,8,8,4,0,0
civs,f1a2213b09.csv,94,11.0,1.0,94,0,0,0,0,0
civs,41ca9e637a.csv,34,10.0,1.0,34,0,0,0,0,0
civs,ba5772ce19.csv,207,8.0,1.0,203,1,1,0,0,0
civs,6903adc956.csv,554,7.0,1.0,537,3,2,6,0,0
civs,4880e0484f.csv,33,5.0,1.0,33,0,0,0,0,0
civs,1f0d970cb5.csv,39,7.0,1.0,21,3,1,3,0,0
civs,921dcb2298.csv,32,5.0,1.0,32,0,0,0,0,0
civs,506e4d83da.csv,190,3.0,1.0,190,0,0,0,0,0
civs,e06c25f653.csv,1707,17.0,1.0,1707,0,0,0,0,0
civs,608f427c9b.csv,31,3.0,1.0,31,0,0,0,0,0
civs,bb5ed0d249.csv,53,14.0,1.0,53,0,0,0,0,0
civs,b55e46b204.csv,73,6.0,1.0,73,0,0,0,0,0
civs,c1bfc1aeba.csv,43,4.0,1.0,43,0,0,0,0,0
civs,5def9df014.csv,306,8.0,1.0,306,0,0,0,0,0
civs,a296e3bfb4.csv,51,8.0,1.0,30,1,3,7,0,0
civs,ae8d6f0ff0.csv,31,12.0,1.0,31,0,0,0,0,0
civs,c34f1c2b5a.csv,42,25.0,1.0,42,0,0,0,0,0
civs,22c7efd546.csv,69,3.0,1.0,69,0,0,0,0,0
civs,3a334560eb.csv,231,11.0,1.0,231,0,0,0,0,0
civs,aed42e4a87.csv,31,69.0,1.0,31,0,0,0,0,0
civs,ff55e8b170.csv,35,24.0,1.0,34,0,0,1,0,0
civs,b0c4ca9556.csv,111,3.0,1.0,111,0,0,0,0,0
civs,88ca25e222.csv,100,28.0,1.0,100,0,0,0,0,0
civs,92834e24e1.csv,121,9.0,1.0,121,0,0,0,0,0
civs,b972d43e4c.csv,164,12.0,1.0,164,0,0,0,0,0
civs,0508849dcb.csv,41,17.0,Unknown,41,0,0,0,0,0
