voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
1,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
2,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
3,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
4,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
5,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
6,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
7,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
8,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
9,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
10,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
11,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
12,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
13,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
14,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
15,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
16,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
17,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
18,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
19,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
20,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
21,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
22,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
23,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
24,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
25,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
26,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
27,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
28,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
29,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
30,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
31,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
32,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
33,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
34,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
35,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
36,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
37,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
38,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
39,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
40,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
41,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
42,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
43,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
44,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
45,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
46,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
47,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
48,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
49,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
50,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
51,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
52,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
53,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
54,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
55,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
56,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
57,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
58,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
59,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
60,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
61,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
62,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
63,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
64,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
65,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
66,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
67,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
68,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
69,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
70,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
71,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
72,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
73,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
74,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
75,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
76,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
77,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
78,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
79,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
80,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
81,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
82,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
83,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
84,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
85,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
86,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
87,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
88,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
89,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
90,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
91,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
92,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
93,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
94,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
95,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
96,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
97,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
98,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
99,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
100,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
101,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
102,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
103,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
104,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
105,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
106,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
107,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
108,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
109,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
110,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
111,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
112,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
113,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
114,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
115,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
116,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
117,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
118,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
119,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
120,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
121,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
122,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
123,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
124,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
125,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
126,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
127,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
128,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
129,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
130,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
131,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
132,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
133,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
134,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
135,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
136,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
137,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
138,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
139,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
140,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
141,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
142,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
143,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
144,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
145,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
146,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
147,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
148,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
149,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
150,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
151,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
152,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
153,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
154,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
155,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
156,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
157,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
158,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
159,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
160,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
161,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
162,Bob BURROWS (Lab),skipped,skipped,skipped,3,4
163,Bob BURROWS (Lab),Alan HENDERSON (Con),skipped,skipped,3,4
