voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
1,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
2,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
3,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
4,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
5,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
6,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
7,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
8,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
9,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
10,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
11,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
12,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
13,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
14,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
15,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
16,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
17,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
18,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
19,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
20,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
21,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
22,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
23,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
24,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
25,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
26,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
27,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
28,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
29,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
30,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
31,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
32,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
33,Archie GIGGIE (Con),skipped,skipped,skipped,3,4
34,Archie GIGGIE (Con),Tom MAGINNIS (Lab),skipped,skipped,3,4
35,Archie GIGGIE (Con),Tom MAGINNIS (Lab),skipped,skipped,3,4
36,Archie GIGGIE (Con),Tom MAGINNIS (Lab),skipped,skipped,3,4
37,Archie GIGGIE (Con),Tom MAGINNIS (Lab),skipped,skipped,3,4
38,Archie GIGGIE (Con),Tom MAGINNIS (Lab),skipped,skipped,3,4
39,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
40,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
41,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
42,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
43,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
44,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
45,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
46,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
47,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),skipped,3,4
48,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
49,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
50,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
51,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
52,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
53,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
54,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
55,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
56,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
57,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
58,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Jim SMITH (Lab),Paul WELSH (SNP),3,4
59,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Paul WELSH (SNP),skipped,3,4
60,Archie GIGGIE (Con),Tom MAGINNIS (Lab),Paul WELSH (SNP),skipped,3,4
61,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
62,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
63,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
64,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
65,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
66,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
67,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
68,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),skipped,3,4
69,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),Paul WELSH (SNP),3,4
70,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),Paul WELSH (SNP),3,4
71,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),Paul WELSH (SNP),3,4
72,Archie GIGGIE (Con),Jim SMITH (Lab),Tom MAGINNIS (Lab),Paul WELSH (SNP),3,4
73,Archie GIGGIE (Con),Jim SMITH (Lab),Paul WELSH (SNP),skipped,3,4
74,Archie GIGGIE (Con),Jim SMITH (Lab),Paul WELSH (SNP),skipped,3,4
75,Archie GIGGIE (Con),Jim SMITH (Lab),Paul WELSH (SNP),Tom MAGINNIS (Lab),3,4
76,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
77,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
78,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
79,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
80,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
81,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
82,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
83,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
84,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
85,Archie GIGGIE (Con),Paul WELSH (SNP),skipped,skipped,3,4
86,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),skipped,3,4
87,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),skipped,3,4
88,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),skipped,3,4
89,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
90,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
91,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
92,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
93,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
94,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
95,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
96,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
97,Archie GIGGIE (Con),Paul WELSH (SNP),Tom MAGINNIS (Lab),Jim SMITH (Lab),3,4
98,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),skipped,3,4
99,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),skipped,3,4
100,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),skipped,3,4
101,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),skipped,3,4
102,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),Tom MAGINNIS (Lab),3,4
103,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),Tom MAGINNIS (Lab),3,4
104,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),Tom MAGINNIS (Lab),3,4
105,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),Tom MAGINNIS (Lab),3,4
106,Archie GIGGIE (Con),Paul WELSH (SNP),Jim SMITH (Lab),Tom MAGINNIS (Lab),3,4
107,Tom MAGINNIS (Lab),skipped,skipped,skipped,3,4
108,Tom MAGINNIS (Lab),skipped,skipped,skipped,3,4
109,Tom MAGINNIS (Lab),skipped,skipped,skipped,3,4
110,Tom MAGINNIS (Lab),skipped,skipped,skipped,3,4
111,Tom MAGINNIS (Lab),skipped,skipped,skipped,3,4
