voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
10,Neal DRUMMOND Scottish Green Party,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
11,Veronica SMITH Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Frank ANDERSON ,Neal DRUMMOND Scottish Green Party,Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,4
12,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Damian DORAN-TIMSON Scottish Conservative and Unionist,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Frank ANDERSON ,Carl JOHN Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
44,Neal DRUMMOND Scottish Green Party,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Frank ANDERSON ,Damian DORAN-TIMSON Scottish Conservative and Unionist,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
45,Neal DRUMMOND Scottish Green Party,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Frank ANDERSON ,Damian DORAN-TIMSON Scottish Conservative and Unionist,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
46,Veronica SMITH Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,Damian DORAN-TIMSON Scottish Conservative and Unionist,Frank ANDERSON ,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
47,Carl JOHN Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Damian DORAN-TIMSON Scottish Conservative and Unionist,skipped,4
48,Andy RAFFERTY Scottish Labour Party,Danny LOGUE Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Frank ANDERSON ,skipped,skipped,skipped,skipped,skipped,4
49,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,4
62,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,4
63,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,4
64,Damian DORAN-TIMSON Scottish Conservative and Unionist,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Frank ANDERSON ,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),4
65,Carl JOHN Scottish National Party (SNP),Andy RAFFERTY Scottish Labour Party,Veronica SMITH Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Thomas George ULLATHORNE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
66,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,Thomas George ULLATHORNE Scottish National Party (SNP),Andy RAFFERTY Scottish Labour Party,Danny LOGUE Scottish Labour Party,Damian DORAN-TIMSON Scottish Conservative and Unionist,skipped,skipped,4
67,Danny LOGUE Scottish Labour Party,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Andy RAFFERTY Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,Damian DORAN-TIMSON Scottish Conservative and Unionist,Carl JOHN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
69,Carl JOHN Scottish National Party (SNP),Danny LOGUE Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,Andy RAFFERTY Scottish Labour Party,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Damian DORAN-TIMSON Scottish Conservative and Unionist,Frank ANDERSON ,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
70,Robert Durie HOWDEN Scottish Liberal Democrats,Danny LOGUE Scottish Labour Party,Frank ANDERSON ,Andy RAFFERTY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Damian DORAN-TIMSON Scottish Conservative and Unionist,Frank ANDERSON ,Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),4
72,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
73,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Robert Durie HOWDEN Scottish Liberal Democrats,Neal DRUMMOND Scottish Green Party,skipped,skipped,skipped,skipped,skipped,4
74,Veronica SMITH Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Andy RAFFERTY Scottish Labour Party,Damian DORAN-TIMSON Scottish Conservative and Unionist,Danny LOGUE Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Neal DRUMMOND Scottish Green Party,Frank ANDERSON ,4
75,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Frank ANDERSON ,skipped,4
76,Neal DRUMMOND Scottish Green Party,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Andy RAFFERTY Scottish Labour Party,Danny LOGUE Scottish Labour Party,Robert Durie HOWDEN Scottish Liberal Democrats,Frank ANDERSON ,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Damian DORAN-TIMSON Scottish Conservative and Unionist,4
77,Neal DRUMMOND Scottish Green Party,Frank ANDERSON ,Thomas George ULLATHORNE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Neal DRUMMOND Scottish Green Party,Carl JOHN Scottish National Party (SNP),Frank ANDERSON ,Thomas George ULLATHORNE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
79,Danny LOGUE Scottish Labour Party,Andy RAFFERTY Scottish Labour Party,Neal DRUMMOND Scottish Green Party,"Ruth HUTCHISON Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Frank ANDERSON ,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,4
80,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Damian DORAN-TIMSON Scottish Conservative and Unionist,Neal DRUMMOND Scottish Green Party,Robert Durie HOWDEN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Carl JOHN Scottish National Party (SNP),Veronica SMITH Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
116,Veronica SMITH Scottish National Party (SNP),Thomas George ULLATHORNE Scottish National Party (SNP),Carl JOHN Scottish National Party (SNP),Neal DRUMMOND Scottish Green Party,Danny LOGUE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
