voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Stuart BORROWMAN Independent,Andrew MCGUIRE Scottish Labour Party,John HANNAH Independence for Scotland Party,Chris TERRY Scottish Conservative and Unionist,Helen MACKENZIE Scottish Liberal Democrats,Sophie BRODIE Scottish Green Party,Lynda KENNA Scottish National Party (SNP),3
1,Andrew MCGUIRE Scottish Labour Party,Lynda KENNA Scottish National Party (SNP),Sophie BRODIE Scottish Green Party,John HANNAH Independence for Scotland Party,Stuart BORROWMAN Independent,Helen MACKENZIE Scottish Liberal Democrats,Chris TERRY Scottish Conservative and Unionist,3
2,Stuart BORROWMAN Independent,Andrew MCGUIRE Scottish Labour Party,John HANNAH Independence for Scotland Party,Helen MACKENZIE Scottish Liberal Democrats,Sophie BRODIE Scottish Green Party,Chris TERRY Scottish Conservative and Unionist,Lynda KENNA Scottish National Party (SNP),3
3,Stuart BORROWMAN Independent,Helen MACKENZIE Scottish Liberal Democrats,Lynda KENNA Scottish National Party (SNP),Sophie BRODIE Scottish Green Party,Andrew MCGUIRE Scottish Labour Party,skipped,skipped,3
4,Stuart BORROWMAN Independent,Helen MACKENZIE Scottish Liberal Democrats,Lynda KENNA Scottish National Party (SNP),Sophie BRODIE Scottish Green Party,Andrew MCGUIRE Scottish Labour Party,skipped,skipped,3
5,Lynda KENNA Scottish National Party (SNP),Sophie BRODIE Scottish Green Party,Stuart BORROWMAN Independent,John HANNAH Independence for Scotland Party,Helen MACKENZIE Scottish Liberal Democrats,Chris TERRY Scottish Conservative and Unionist,Andrew MCGUIRE Scottish Labour Party,3
6,Andrew MCGUIRE Scottish Labour Party,Lynda KENNA Scottish National Party (SNP),Helen MACKENZIE Scottish Liberal Democrats,Sophie BRODIE Scottish Green Party,John HANNAH Independence for Scotland Party,Stuart BORROWMAN Independent,Chris TERRY Scottish Conservative and Unionist,3
7,Lynda KENNA Scottish National Party (SNP),Helen MACKENZIE Scottish Liberal Democrats,Sophie BRODIE Scottish Green Party,John HANNAH Independence for Scotland Party,Stuart BORROWMAN Independent,Andrew MCGUIRE Scottish Labour Party,Chris TERRY Scottish Conservative and Unionist,3
8,Lynda KENNA Scottish National Party (SNP),John HANNAH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,3
9,Lynda KENNA Scottish National Party (SNP),John HANNAH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,3
