voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Brooke RITCHIE Scottish Labour Party,Neil GILBERT Scottish National Party (SNP),Janis WILSON Scottish National Party (SNP),Colin YORKSTON Scottish Labour Party,skipped,skipped,skipped,skipped,4
1,Brooke RITCHIE Scottish Labour Party,Neil GILBERT Scottish National Party (SNP),Janis WILSON Scottish National Party (SNP),Colin YORKSTON Scottish Labour Party,skipped,skipped,skipped,skipped,4
2,Brooke RITCHIE Scottish Labour Party,Lachlan BRUCE Scottish Conservative and Unionist,Ben MORSE Scottish Liberal Democrats,Colin YORKSTON Scottish Labour Party,skipped,skipped,skipped,skipped,4
3,Brooke RITCHIE Scottish Labour Party,Lachlan BRUCE Scottish Conservative and Unionist,Ben MORSE Scottish Liberal Democrats,Colin YORKSTON Scottish Labour Party,skipped,skipped,skipped,skipped,4
4,Brooke RITCHIE Scottish Labour Party,Lachlan BRUCE Scottish Conservative and Unionist,Ben MORSE Scottish Liberal Democrats,Colin YORKSTON Scottish Labour Party,skipped,skipped,skipped,skipped,4
5,Neil GILBERT Scottish National Party (SNP),Janis WILSON Scottish National Party (SNP),Ben MORSE Scottish Liberal Democrats,Tim PORTEUS Scottish Greens - Think Global Act Local,Paul BROWN Alba Party for Independence,Lachlan BRUCE Scottish Conservative and Unionist,Colin YORKSTON Scottish Labour Party,Brooke RITCHIE Scottish Labour Party,4
6,Brooke RITCHIE Scottish Labour Party,Colin YORKSTON Scottish Labour Party,Tim PORTEUS Scottish Greens - Think Global Act Local,Janis WILSON Scottish National Party (SNP),Neil GILBERT Scottish National Party (SNP),Lachlan BRUCE Scottish Conservative and Unionist,Paul BROWN Alba Party for Independence,Ben MORSE Scottish Liberal Democrats,4
7,Colin YORKSTON Scottish Labour Party,Neil GILBERT Scottish National Party (SNP),Brooke RITCHIE Scottish Labour Party,Janis WILSON Scottish National Party (SNP),Tim PORTEUS Scottish Greens - Think Global Act Local,Paul BROWN Alba Party for Independence,Ben MORSE Scottish Liberal Democrats,Lachlan BRUCE Scottish Conservative and Unionist,4
8,Colin YORKSTON Scottish Labour Party,Lachlan BRUCE Scottish Conservative and Unionist,Brooke RITCHIE Scottish Labour Party,Ben MORSE Scottish Liberal Democrats,Tim PORTEUS Scottish Greens - Think Global Act Local,Paul BROWN Alba Party for Independence,Neil GILBERT Scottish National Party (SNP),Janis WILSON Scottish National Party (SNP),4
9,Colin YORKSTON Scottish Labour Party,Lachlan BRUCE Scottish Conservative and Unionist,Brooke RITCHIE Scottish Labour Party,Ben MORSE Scottish Liberal Democrats,Tim PORTEUS Scottish Greens - Think Global Act Local,Paul BROWN Alba Party for Independence,Neil GILBERT Scottish National Party (SNP),Janis WILSON Scottish National Party (SNP),4
10,Lachlan BRUCE Scottish Conservative and Unionist,Brooke RITCHIE Scottish Labour Party,Colin YORKSTON Scottish Labour Party,Neil GILBERT Scottish National Party (SNP),Paul BROWN Alba Party for Independence,Tim PORTEUS Scottish Greens - Think Global Act Local,Ben MORSE Scottish Liberal Democrats,Janis WILSON Scottish National Party (SNP),4
11,Neil GILBERT Scottish National Party (SNP),Janis WILSON Scottish National Party (SNP),Colin YORKSTON Scottish Labour Party,Paul BROWN Alba Party for Independence,skipped,skipped,skipped,skipped,4
12,Neil GILBERT Scottish National Party (SNP),Colin YORKSTON Scottish Labour Party,Janis WILSON Scottish National Party (SNP),Brooke RITCHIE Scottish Labour Party,Ben MORSE Scottish Liberal Democrats,Tim PORTEUS Scottish Greens - Think Global Act Local,Lachlan BRUCE Scottish Conservative and Unionist,Paul BROWN Alba Party for Independence,4
