voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Tony BUCHANAN (SNP),Charlie GILBERT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Tony BUCHANAN (SNP),Charlie GILBERT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Tony BUCHANAN (SNP),Charlie GILBERT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Tony BUCHANAN (SNP),Charlie GILBERT (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Tony BUCHANAN (SNP),Charlie GILBERT (Con),Elaine GREEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
52,Tony BUCHANAN (SNP),Charlie GILBERT (Con),Elaine GREEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
53,Tony BUCHANAN (SNP),Charlie GILBERT (Con),Elaine GREEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
