precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
214300,Vote by Mail - 400C,30908,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30909,THEARSE PECOT,JODY LONDON,skipped,1,3
214300,Vote by Mail - 400C,30910,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30911,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30912,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30913,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30914,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30915,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30916,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30918,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30920,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30921,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30922,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30923,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30924,THEARSE PECOT,JODY LONDON,skipped,1,3
214300,Vote by Mail - 400C,30926,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30927,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30928,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30929,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30930,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30931,THEARSE PECOT,JODY LONDON,skipped,1,3
214300,Vote by Mail - 400C,30932,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30934,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30936,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30937,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30938,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30939,JODY LONDON,THEARSE PECOT,writein,1,3
214300,Vote by Mail - 400C,30940,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30941,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30943,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30944,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30945,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30946,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30947,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30948,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30949,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30950,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30952,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30954,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30955,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30956,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30957,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30958,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30959,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30960,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30961,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30962,writein,skipped,skipped,1,3
214300,Vote by Mail - 400C,30963,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30966,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30967,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30968,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30969,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30970,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30971,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30972,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30973,THEARSE PECOT,JODY LONDON,skipped,1,3
214300,Vote by Mail - 400C,30974,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30975,JODY LONDON,writein,skipped,1,3
214300,Vote by Mail - 400C,30976,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30977,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30978,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30979,THEARSE PECOT,JODY LONDON,skipped,1,3
214300,Vote by Mail - 400C,30982,JODY LONDON,skipped,skipped,1,3
214300,Vote by Mail - 400C,30983,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30985,JODY LONDON,THEARSE PECOT,skipped,1,3
214300,Vote by Mail - 400C,30986,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30987,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,30988,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30989,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30990,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,30991,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,30992,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30993,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,30994,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30995,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30996,THEARSE PECOT,JODY LONDON,skipped,1,3
214400,Vote by Mail - 400C,30997,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30998,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,30999,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31000,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31001,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31002,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31003,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31005,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31006,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31008,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31009,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31010,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31011,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31012,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31013,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31014,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31015,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31016,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31017,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31018,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31019,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31020,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31021,THEARSE PECOT,writein,skipped,1,3
214400,Vote by Mail - 400C,31023,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31025,THEARSE PECOT,skipped,skipped,1,3
214400,Vote by Mail - 400C,31026,JODY LONDON,THEARSE PECOT,skipped,1,3
214400,Vote by Mail - 400C,31027,JODY LONDON,skipped,skipped,1,3
214400,Vote by Mail - 400C,31028,JODY LONDON,THEARSE PECOT,skipped,1,3
