precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
400600,Vote by Mail - 400C,11782,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11784,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11785,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11788,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11789,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11790,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11791,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11792,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11793,JAMES HARRIS,skipped,skipped,1,2
400600,Vote by Mail - 400C,11794,JAMES HARRIS,skipped,skipped,1,2
400600,Vote by Mail - 400C,11795,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11796,CHRIS JACKSON,JAMES HARRIS,skipped,1,2
400600,Vote by Mail - 400C,11797,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11798,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11799,JAMES HARRIS,skipped,skipped,1,2
400600,Vote by Mail - 400C,11800,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11801,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11803,JAMES HARRIS,skipped,skipped,1,2
400600,Vote by Mail - 400C,11804,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11805,CHRIS JACKSON,JAMES HARRIS,skipped,1,2
400600,Vote by Mail - 400C,11806,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11807,CHRIS JACKSON,JAMES HARRIS,skipped,1,2
400600,Vote by Mail - 400C,11808,CHRIS JACKSON,JAMES HARRIS,skipped,1,2
400600,Vote by Mail - 400C,11810,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11811,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11812,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11813,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11814,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11816,JAMES HARRIS,skipped,skipped,1,2
400600,Vote by Mail - 400C,11817,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11818,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11819,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11820,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11821,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11822,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11823,CHRIS JACKSON,skipped,skipped,1,2
400600,Vote by Mail - 400C,11824,JAMES HARRIS,skipped,skipped,1,2
400600,Vote by Mail - 400C,11826,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
400600,Vote by Mail - 400C,11828,JAMES HARRIS,CHRIS JACKSON,skipped,1,2
