precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
244100,Vote by Mail - 400C,12307,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
344200,Vote by Mail - 400C,12313,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12769,BENJAMIN VISNICK,skipped,skipped,1,3
244100,Vote by Mail - 400C,12770,BENJAMIN VISNICK,GARY D. YEE,writein,1,3
244100,Vote by Mail - 400C,12771,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12772,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12774,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12775,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12776,BENJAMIN VISNICK,skipped,skipped,1,3
244100,Vote by Mail - 400C,12777,BENJAMIN VISNICK,skipped,skipped,1,3
244100,Vote by Mail - 400C,12778,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12779,BENJAMIN VISNICK,GARY D. YEE,skipped,1,3
244100,Vote by Mail - 400C,12780,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12781,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12782,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12783,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12784,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12785,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12787,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12788,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12789,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12790,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12791,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12792,GARY D. YEE,BENJAMIN VISNICK,writein,1,3
244100,Vote by Mail - 400C,12794,BENJAMIN VISNICK,skipped,skipped,1,3
244100,Vote by Mail - 400C,12795,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12796,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12797,BENJAMIN VISNICK,skipped,skipped,1,3
244100,Vote by Mail - 400C,12798,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12800,GARY D. YEE,skipped,skipped,1,3
244100,Vote by Mail - 400C,12801,BENJAMIN VISNICK,skipped,skipped,1,3
244100,Vote by Mail - 400C,12802,GARY D. YEE,BENJAMIN VISNICK,skipped,1,3
244100,Vote by Mail - 400C,12803,GARY D. YEE,skipped,skipped,1,3
