precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
209310,Vote by Mail - 400C,12312,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15564,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15565,MERRILIE MITCHELL,LINDA MAIO,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15566,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15567,JASPER KINGETER,skipped,skipped,1,5
207100,Vote by Mail - 400C,15568,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15569,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15570,JASPER KINGETER,MERRILIE MITCHELL,skipped,1,5
207100,Vote by Mail - 400C,15571,MERRILIE MITCHELL,JASPER KINGETER,LINDA MAIO,1,5
207100,Vote by Mail - 400C,15572,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15573,LINDA MAIO,MERRILIE MITCHELL,skipped,1,5
207100,Vote by Mail - 400C,15574,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15575,JASPER KINGETER,MERRILIE MITCHELL,ANTHONY Di DONATO,1,5
207100,Vote by Mail - 400C,15576,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15577,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15578,LINDA MAIO,JASPER KINGETER,skipped,1,5
207100,Vote by Mail - 400C,15579,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15580,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15581,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15582,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15583,MERRILIE MITCHELL,LINDA MAIO,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15584,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15585,LINDA MAIO,MERRILIE MITCHELL,writein,1,5
207100,Vote by Mail - 400C,15586,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15587,ANTHONY Di DONATO,MERRILIE MITCHELL,JASPER KINGETER,1,5
207100,Vote by Mail - 400C,15588,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15589,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15590,LINDA MAIO,JASPER KINGETER,MERRILIE MITCHELL,1,5
207100,Vote by Mail - 400C,15591,LINDA MAIO,JASPER KINGETER,ANTHONY Di DONATO,1,5
207100,Vote by Mail - 400C,15592,LINDA MAIO,ANTHONY Di DONATO,skipped,1,5
207100,Vote by Mail - 400C,15593,LINDA MAIO,skipped,skipped,1,5
207100,Vote by Mail - 400C,15594,LINDA MAIO,skipped,skipped,1,5
