file,candidate_removed,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/Alaska/Alaska_11082022_HouseDistrict12.csv,"Schrage, Calvin R.","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']","['McDonald, Jay']"
/Alaska/Alaska_11082022_HouseDistrict12.csv,"McDonald, Jay","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']","['Schrage, Calvin R.']"
/Minneapolis/Minneapolis_11072023_CityCouncilWard12.csv,writein,['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury']
/Minneapolis/Minneapolis_11072023_CityCouncilWard12.csv,Aurin Chowdhury,['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim'],['Luther Ranheim']
/Minneapolis/Minneapolis_11072023_CityCouncilWard12.csv,Nancy Ford,['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury']
/Minneapolis/Minneapolis_11072023_CityCouncilWard12.csv,Luther Ranheim,['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury'],['Aurin Chowdhury']
/Minneapolis/Minneapolis_11072017_BoardofEstimateandTaxation.csv,writein,['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker']
/Minneapolis/Minneapolis_11072017_BoardofEstimateandTaxation.csv,John Edwards,['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker']
/Minneapolis/Minneapolis_11072017_BoardofEstimateandTaxation.csv,Carol Becker,['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler'],['David B. Wheeler']
/Minneapolis/Minneapolis_11072017_BoardofEstimateandTaxation.csv,David B. Wheeler,['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker'],['Carol Becker']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Meg Forney,['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Mike Derus,['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Scott Vreeland,['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Bob Sullentrop,['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,writein,['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Devin Hogan,['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Latrisha Vetaw,['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Charlie Casserly,['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Jonathan Honerbrink,['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Russ Henry,['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_ParkBoardAtLarge.csv,Londel French,['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Latrisha Vetaw'],['Meg Forney'],['Latrisha Vetaw']
/Minneapolis/Minneapolis_11072017_Ward6CityCouncil.csv,Tiffini Forslund,['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame']
/Minneapolis/Minneapolis_11072017_Ward6CityCouncil.csv,Mohamud Noor,['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame']
/Minneapolis/Minneapolis_11072017_Ward6CityCouncil.csv,Fadumo Yusuf,['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame']
/Minneapolis/Minneapolis_11072017_Ward6CityCouncil.csv,Abdi Warsame,['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor'],['Mohamud Noor']
/Minneapolis/Minneapolis_11072017_Ward6CityCouncil.csv,writein,['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame'],['Abdi Warsame']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict6.csv,Steven Jecha,['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict6.csv,Geneva Hanvik,['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict6.csv,Meg Forney,['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict6.csv,writein,['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn'],['Brad Bourn']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict6.csv,Brad Bourn,['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney'],['Meg Forney']
/Minneapolis/Minneapolis_11062009_Ward10CityCouncil.csv,writein,['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill']
/Minneapolis/Minneapolis_11062009_Ward10CityCouncil.csv,Kim Vlaisavljevich,['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill']
/Minneapolis/Minneapolis_11062009_Ward10CityCouncil.csv,Meg Tuthill,['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo'],['Matthew Dowgwillo']
/Minneapolis/Minneapolis_11062009_Ward10CityCouncil.csv,Dan Alvin,['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill']
/Minneapolis/Minneapolis_11062009_Ward10CityCouncil.csv,Matthew Dowgwillo,['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill'],['Meg Tuthill']
/Minneapolis/Minneapolis_11072023_CityCouncilWard13.csv,Zach Metzger,['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano']
/Minneapolis/Minneapolis_11072023_CityCouncilWard13.csv,writein,['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano']
/Minneapolis/Minneapolis_11072023_CityCouncilWard13.csv,"Bob ""Again"" Carney Jr.",['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano']
/Minneapolis/Minneapolis_11072023_CityCouncilWard13.csv,Linea Palmisano,['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson'],['Kate Mortenson']
/Minneapolis/Minneapolis_11072023_CityCouncilWard13.csv,Kate Mortenson,['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano'],['Linea Palmisano']
/Minneapolis/Minneapolis_11022021_BoardofEstimateandTaxationAtLarge.csv,"Samantha ""Sam"" Pree-Stinson",['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt']
/Minneapolis/Minneapolis_11022021_BoardofEstimateandTaxationAtLarge.csv,Kevin Nikiforakis,['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt']
/Minneapolis/Minneapolis_11022021_BoardofEstimateandTaxationAtLarge.csv,Steve Brandt,"['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']","['Samantha ""Sam"" Pree-Stinson']"
/Minneapolis/Minneapolis_11022021_BoardofEstimateandTaxationAtLarge.csv,Pine Salica,['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt']
/Minneapolis/Minneapolis_11022021_BoardofEstimateandTaxationAtLarge.csv,writein,['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt'],['Steve Brandt']
/Minneapolis/Minneapolis_11072017_Ward1CityCouncil.csv,Jillia Pessenda,['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich']
/Minneapolis/Minneapolis_11072017_Ward1CityCouncil.csv,writein,['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich']
/Minneapolis/Minneapolis_11072017_Ward1CityCouncil.csv,John Hayden,['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich'],['Kevin Reich']
/Minneapolis/Minneapolis_11072017_Ward1CityCouncil.csv,Kevin Reich,['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda'],['Jillia Pessenda']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,Dan W. Peterson,['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,Jason Stone,['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,Carol Kummer,['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone'],['Jason Stone']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,McClain Looney,['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,Steve Barland,['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict5.csv,writein,['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer'],['Carol Kummer']
/Minneapolis/Minneapolis_11062009_PRBoardDistrict4.csv,Anita Tabb,['writein'],['writein'],[None],['writein'],['writein'],['writein'],"['w', 'r', 'i', 't', 'e', 'i', 'n']",['writein'],['writein'],['writein'],['writein'],['writein'],['writein'],[None],['writein'],[None]
/Minneapolis/Minneapolis_11062009_PRBoardDistrict4.csv,writein,['Anita Tabb'],['Anita Tabb'],[None],['Anita Tabb'],['Anita Tabb'],['Anita Tabb'],"['A', 'n', 'i', 't', 'a', ' ', 'T', 'a', 'b', 'b']",['Anita Tabb'],['Anita Tabb'],['Anita Tabb'],['Anita Tabb'],['Anita Tabb'],['Anita Tabb'],[None],['Anita Tabb'],[None]
/Minneapolis/Minneapolis_11072017_Ward9CityCouncil.csv,Mohamed Farah,['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano']
/Minneapolis/Minneapolis_11072017_Ward9CityCouncil.csv,Ronald W. Peterson,['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano']
/Minneapolis/Minneapolis_11072017_Ward9CityCouncil.csv,writein,['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano']
/Minneapolis/Minneapolis_11072017_Ward9CityCouncil.csv,Gary Schiff,['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano'],['Alondra Cano']
/Minneapolis/Minneapolis_11072017_Ward9CityCouncil.csv,Alondra Cano,['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff'],['Gary Schiff']
