voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Russell AULD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Russell AULD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Russell AULD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Russell AULD (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Russell AULD (LD),Kathleen BAIRD (Con),Simon Edwin BRAMWELL (Lab),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,4
5,Russell AULD (LD),Kathleen BAIRD (Con),Dave CUTHBERT (Ind),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,4
6,Russell AULD (LD),Kathleen BAIRD (Con),Sandy MILLER (SNP),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,4
7,Russell AULD (LD),Kathleen BAIRD (Con),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Russell AULD (LD),Kathleen BAIRD (Con),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Simon Edwin BRAMWELL (Lab),Dave CUTHBERT (Ind),Donald FRASER (Grn),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),4
9,Russell AULD (LD),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Russell AULD (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,4
11,Russell AULD (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,4
12,Russell AULD (LD),Mike BARNACLE (Ind),Donald FRASER (Grn),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
13,Russell AULD (LD),Mike BARNACLE (Ind),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Russell AULD (LD),Mike BARNACLE (Ind),Willie ROBERTSON (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,4
15,Russell AULD (LD),Mike BARNACLE (Ind),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
16,Russell AULD (LD),Mike BARNACLE (Ind),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
17,Russell AULD (LD),Simon Edwin BRAMWELL (Lab),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Russell AULD (LD),Simon Edwin BRAMWELL (Lab),Donald FRASER (Grn),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
19,Russell AULD (LD),Simon Edwin BRAMWELL (Lab),Joe GIACOPAZZI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Russell AULD (LD),Simon Edwin BRAMWELL (Lab),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Russell AULD (LD),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Russell AULD (LD),Dave CUTHBERT (Ind),Kathleen BAIRD (Con),Joe GIACOPAZZI (SNP),Donald FRASER (Grn),Willie ROBERTSON (LD),Sandy MILLER (SNP),Mike BARNACLE (Ind),Simon Edwin BRAMWELL (Lab),4
23,Russell AULD (LD),Dave CUTHBERT (Ind),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Russell AULD (LD),Dave CUTHBERT (Ind),Donald FRASER (Grn),Mike BARNACLE (Ind),Joe GIACOPAZZI (SNP),Willie ROBERTSON (LD),Sandy MILLER (SNP),Kathleen BAIRD (Con),Simon Edwin BRAMWELL (Lab),4
25,Russell AULD (LD),Dave CUTHBERT (Ind),Joe GIACOPAZZI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Russell AULD (LD),Dave CUTHBERT (Ind),Joe GIACOPAZZI (SNP),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,4
27,Russell AULD (LD),Dave CUTHBERT (Ind),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Russell AULD (LD),Dave CUTHBERT (Ind),Willie ROBERTSON (LD),Sandy MILLER (SNP),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,4
29,Russell AULD (LD),Donald FRASER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Russell AULD (LD),Donald FRASER (Grn),Mike BARNACLE (Ind),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,4
31,Russell AULD (LD),Donald FRASER (Grn),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Russell AULD (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Russell AULD (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Russell AULD (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,4
35,Russell AULD (LD),Joe GIACOPAZZI (SNP),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Donald FRASER (Grn),Dave CUTHBERT (Ind),Kathleen BAIRD (Con),Sandy MILLER (SNP),Simon Edwin BRAMWELL (Lab),4
36,Russell AULD (LD),Joe GIACOPAZZI (SNP),Willie ROBERTSON (LD),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,4
37,Russell AULD (LD),Joe GIACOPAZZI (SNP),Willie ROBERTSON (LD),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,4
38,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Russell AULD (LD),Willie ROBERTSON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
46,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
47,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
48,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
49,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,4
50,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),Donald FRASER (Grn),skipped,skipped,skipped,4
51,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,4
52,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),Simon Edwin BRAMWELL (Lab),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),Donald FRASER (Grn),skipped,skipped,4
53,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),Dave CUTHBERT (Ind),Donald FRASER (Grn),skipped,skipped,skipped,skipped,4
54,Russell AULD (LD),Willie ROBERTSON (LD),Kathleen BAIRD (Con),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,4
55,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
56,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
57,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,4
58,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,4
59,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
60,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
61,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
62,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
63,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),Kathleen BAIRD (Con),Simon Edwin BRAMWELL (Lab),Donald FRASER (Grn),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),4
64,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Dave CUTHBERT (Ind),Donald FRASER (Grn),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,4
65,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Donald FRASER (Grn),skipped,skipped,skipped,skipped,skipped,4
66,Russell AULD (LD),Willie ROBERTSON (LD),Mike BARNACLE (Ind),Joe GIACOPAZZI (SNP),Donald FRASER (Grn),skipped,skipped,skipped,skipped,4
67,Russell AULD (LD),Willie ROBERTSON (LD),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
68,Russell AULD (LD),Willie ROBERTSON (LD),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
69,Russell AULD (LD),Willie ROBERTSON (LD),Simon Edwin BRAMWELL (Lab),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,4
70,Russell AULD (LD),Willie ROBERTSON (LD),Simon Edwin BRAMWELL (Lab),Donald FRASER (Grn),skipped,skipped,skipped,skipped,skipped,4
71,Russell AULD (LD),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
72,Russell AULD (LD),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
73,Russell AULD (LD),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
74,Russell AULD (LD),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),Mike BARNACLE (Ind),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,4
75,Russell AULD (LD),Willie ROBERTSON (LD),Dave CUTHBERT (Ind),Donald FRASER (Grn),skipped,skipped,skipped,skipped,skipped,4
76,Russell AULD (LD),Willie ROBERTSON (LD),Donald FRASER (Grn),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,4
77,Russell AULD (LD),Willie ROBERTSON (LD),Donald FRASER (Grn),Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,4
78,Russell AULD (LD),Willie ROBERTSON (LD),Donald FRASER (Grn),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,4
79,Russell AULD (LD),Willie ROBERTSON (LD),Donald FRASER (Grn),Simon Edwin BRAMWELL (Lab),skipped,skipped,skipped,skipped,skipped,4
80,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
81,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,4
82,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),Donald FRASER (Grn),skipped,skipped,skipped,skipped,skipped,4
83,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,skipped,4
84,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,skipped,4
85,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),skipped,skipped,skipped,skipped,skipped,4
86,Russell AULD (LD),Willie ROBERTSON (LD),Joe GIACOPAZZI (SNP),Sandy MILLER (SNP),Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,4
87,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
132,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
134,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
137,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
138,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
139,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
140,Kathleen BAIRD (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
