voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
1,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
2,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
3,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
4,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
5,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
6,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
7,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
8,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
9,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
10,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
11,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
12,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
13,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
14,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
15,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
16,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
17,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
18,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
19,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
20,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
21,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
22,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
23,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
24,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
25,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
26,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
27,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
28,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
29,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
30,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
31,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
32,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
33,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
34,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
35,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
36,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
37,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
38,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
39,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
40,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
41,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
42,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
43,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
44,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
45,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
46,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
47,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
48,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
49,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
50,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
51,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
52,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
53,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
54,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
55,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
56,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
57,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
58,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
59,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
60,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
61,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
62,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
63,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
64,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
65,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
66,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
67,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
68,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
69,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
70,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
71,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
72,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
73,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
74,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
75,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
76,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
77,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
78,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
79,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
80,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
81,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
82,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
83,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
84,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
85,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
86,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
87,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
88,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
89,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
90,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
91,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
92,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
93,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
94,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
95,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
96,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
97,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
98,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
99,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
100,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
101,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
102,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
103,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
104,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
105,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
106,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
107,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
108,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
109,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
110,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
111,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
112,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
113,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
114,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
115,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
116,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
117,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
118,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
119,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
120,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
121,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
122,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
123,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
124,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
125,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
126,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
127,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
128,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
129,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
130,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
131,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
132,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
133,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
134,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
135,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
136,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
137,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
138,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
139,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
140,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
141,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
142,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
143,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
144,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
145,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
146,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
147,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
148,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
149,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
150,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
151,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
152,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
153,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
154,Catherine MACDONALD (Ind),skipped,skipped,skipped,3,4
155,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
156,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
157,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
158,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
159,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
160,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
161,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
162,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
163,Catherine MACDONALD (Ind),Lab,skipped,skipped,3,4
