voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
1,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
2,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
3,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
4,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
5,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
6,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
7,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
8,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
9,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
10,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
11,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
12,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
13,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
14,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
15,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
16,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
17,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
18,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
19,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
20,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
21,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
22,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
23,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
24,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
25,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
26,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
27,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
28,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
29,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
30,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
31,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
32,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
33,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
34,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
35,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
36,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
37,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
38,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
39,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
40,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
41,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
42,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
43,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
44,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
45,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
46,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
47,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
48,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
49,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
50,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
51,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
52,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
53,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
54,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
55,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
56,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
57,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
58,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
59,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
60,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
61,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
62,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
63,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
64,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
65,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
66,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
67,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
68,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
69,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
70,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
71,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
72,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
73,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
74,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
75,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
76,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
77,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
78,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
79,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
80,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
81,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
82,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
83,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
84,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
85,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
86,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
87,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
88,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
89,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
90,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
91,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
92,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
93,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
94,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
95,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
96,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
97,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
98,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
99,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
100,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
101,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
102,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
103,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
104,Anne MCNAIR (SNP),skipped,skipped,skipped,skipped,,5
