precinct,rank1,rank2,rank3,numSeats,numCands
01-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
02-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
02-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
02-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
02-10,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
03-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
03-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
03-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
04-10,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-10,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
05-10,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
06-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
06-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-01,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-11,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
07-11,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
08-01,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
08-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
08-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
08-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
08-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
08-10,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
09-10,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
10-02,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
10-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
10-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
10-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
10-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
10-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-01,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-04,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-08,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
11-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-01,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-01,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-02,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
12-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-01,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-02,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-03,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-05,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-06,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-07,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
13-09,Carol Becker,R. Michael Martens,James Elliot Swartwood,2,7
01-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
02-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
03-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
04-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
05-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
06-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
06-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
06-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
06-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
06-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
06-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
07-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
08-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
09-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
10-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
11-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-01,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
12-11,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-02,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-03,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-04,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-05,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-06,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-07,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-08,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-09,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
13-10,Carol Becker,R. Michael Martens,DeWayne Townsend,2,7
01-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-09,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-09,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-09,Carol Becker,R. Michael Martens,David Wheeler,2,7
01-10,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-10,Carol Becker,R. Michael Martens,David Wheeler,2,7
02-11,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
03-09,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-05,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
04-09,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-06,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
05-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-03,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-04,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-07,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-07,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
06-08,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-01,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
07-02,Carol Becker,R. Michael Martens,David Wheeler,2,7
