voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Alice CALLAGHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
40,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
41,Alice CALLAGHAN (Lab),Bobby CLELLAND (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
