voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
1,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
2,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
3,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
4,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
5,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
6,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
7,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
8,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
9,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
10,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
11,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
12,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
13,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
14,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
15,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
16,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
17,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
18,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
19,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
20,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
21,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
22,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
23,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
24,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
25,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
26,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
27,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
28,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
29,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
30,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
31,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
32,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
33,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
34,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
35,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
36,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
37,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
38,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
39,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
40,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
41,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
42,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
43,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
44,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
45,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
46,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
47,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
48,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
49,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
50,Tim BRETT (LD),skipped,skipped,skipped,skipped,3,5
51,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
52,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
53,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
54,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
55,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
56,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
57,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
58,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
59,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
60,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
61,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
62,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
63,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
64,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
65,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
66,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
67,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
68,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
69,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
70,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
71,Tim BRETT (LD),Bill CONNOR (SNP),skipped,skipped,skipped,3,5
72,Tim BRETT (LD),Bill CONNOR (SNP),Andrew MACQUEEN (Con),skipped,skipped,3,5
73,Tim BRETT (LD),Bill CONNOR (SNP),Andrew MACQUEEN (Con),skipped,skipped,3,5
