voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
1,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
2,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
3,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
4,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
5,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
6,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
7,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
8,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
9,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
10,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
11,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
12,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
13,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
14,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
15,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
16,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
17,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
18,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
19,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
20,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
21,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
22,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
23,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
24,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
25,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
26,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
27,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
28,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
29,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
30,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
31,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
32,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
33,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
34,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
35,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
36,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
37,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
38,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
39,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
40,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
41,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
42,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
43,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
44,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
45,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
46,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
47,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
48,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
49,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
50,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
51,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
52,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
53,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
54,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
55,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
56,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
57,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
58,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
59,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
60,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
61,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
62,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
63,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
64,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
65,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
66,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
67,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
68,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
69,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
70,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
71,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
72,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
73,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
74,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
75,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
76,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
77,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
78,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
79,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
80,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
81,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
82,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
83,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
84,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
85,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
86,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
87,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
88,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
89,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
90,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
91,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
92,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
93,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
94,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
95,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
96,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
97,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
98,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
99,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
100,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
101,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
102,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
103,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
104,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
105,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
106,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
107,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
108,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
109,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
110,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
111,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
112,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
113,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
114,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
115,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
116,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
117,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
118,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
119,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
120,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
121,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
122,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
123,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
124,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
125,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
126,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
127,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
128,Judy HAMILTON (Lab),skipped,skipped,skipped,skipped,skipped,3
