voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
31,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
32,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
33,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
34,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
35,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
36,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
37,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
38,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
39,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
41,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
42,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
43,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
44,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
45,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
46,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
47,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
48,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
49,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
50,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
51,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
52,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
53,Neil CROOKS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
