voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Neil DURNING (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Neil DURNING (Ind),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Neil DURNING (Ind),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Neil DURNING (Ind),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,3
27,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,3
28,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,3
29,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),Tom MCLAUGHLIN (Grn),skipped,skipped,skipped,skipped,3
30,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),Tom MCLAUGHLIN (Grn),skipped,skipped,skipped,skipped,3
31,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),Tom MCLAUGHLIN (Grn),Jim ROBERTSON (Ind),skipped,skipped,skipped,3
32,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),Tom MCLAUGHLIN (Grn),Jim ROBERTSON (Ind),John MCLUCKIE (Lab),skipped,skipped,3
33,Neil DURNING (Ind),Farah FARZANA (SNP),Gordon HUGHES (SNP),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,3
34,Neil DURNING (Ind),Farah FARZANA (SNP),Tom MCLAUGHLIN (Grn),Gordon HUGHES (SNP),Jim ROBERTSON (Ind),John MCLUCKIE (Lab),James KERR (C),skipped,3
35,Neil DURNING (Ind),Farah FARZANA (SNP),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,skipped,3
36,Neil DURNING (Ind),Farah FARZANA (SNP),Jim ROBERTSON (Ind),Gordon HUGHES (SNP),John MCLUCKIE (Lab),Tom MCLAUGHLIN (Grn),skipped,skipped,3
37,Neil DURNING (Ind),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
38,Neil DURNING (Ind),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
39,Neil DURNING (Ind),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Neil DURNING (Ind),Gordon HUGHES (SNP),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,3
41,Neil DURNING (Ind),Gordon HUGHES (SNP),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,3
42,Neil DURNING (Ind),Gordon HUGHES (SNP),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,3
43,Neil DURNING (Ind),Gordon HUGHES (SNP),Farah FARZANA (SNP),skipped,skipped,skipped,skipped,skipped,3
44,Neil DURNING (Ind),Gordon HUGHES (SNP),Farah FARZANA (SNP),John MCLUCKIE (Lab),Jim ROBERTSON (Ind),Tom MCLAUGHLIN (Grn),James KERR (C),skipped,3
45,Neil DURNING (Ind),Gordon HUGHES (SNP),James KERR (C),skipped,skipped,skipped,skipped,skipped,3
46,Neil DURNING (Ind),Gordon HUGHES (SNP),James KERR (C),skipped,skipped,skipped,skipped,skipped,3
47,Neil DURNING (Ind),Gordon HUGHES (SNP),James KERR (C),skipped,skipped,skipped,skipped,skipped,3
48,Neil DURNING (Ind),Gordon HUGHES (SNP),James KERR (C),Tom MCLAUGHLIN (Grn),John MCLUCKIE (Lab),Jim ROBERTSON (Ind),Farah FARZANA (SNP),skipped,3
49,Neil DURNING (Ind),Gordon HUGHES (SNP),Tom MCLAUGHLIN (Grn),skipped,skipped,skipped,skipped,skipped,3
50,Neil DURNING (Ind),Gordon HUGHES (SNP),Tom MCLAUGHLIN (Grn),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,3
51,Neil DURNING (Ind),Gordon HUGHES (SNP),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,skipped,3
52,Neil DURNING (Ind),Gordon HUGHES (SNP),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
53,Neil DURNING (Ind),Gordon HUGHES (SNP),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
54,Neil DURNING (Ind),Gordon HUGHES (SNP),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
55,Neil DURNING (Ind),James KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,3
56,Neil DURNING (Ind),James KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,3
57,Neil DURNING (Ind),James KERR (C),Farah FARZANA (SNP),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,3
58,Neil DURNING (Ind),James KERR (C),Gordon HUGHES (SNP),skipped,skipped,skipped,skipped,skipped,3
59,Neil DURNING (Ind),James KERR (C),Tom MCLAUGHLIN (Grn),skipped,skipped,skipped,skipped,skipped,3
60,Neil DURNING (Ind),James KERR (C),Tom MCLAUGHLIN (Grn),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,3
61,Neil DURNING (Ind),James KERR (C),Tom MCLAUGHLIN (Grn),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,3
62,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,skipped,3
63,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,skipped,3
64,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,skipped,3
65,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),skipped,skipped,skipped,skipped,skipped,3
66,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),Tom MCLAUGHLIN (Grn),Jim ROBERTSON (Ind),Gordon HUGHES (SNP),Farah FARZANA (SNP),skipped,3
67,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,3
68,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,3
69,Neil DURNING (Ind),James KERR (C),John MCLUCKIE (Lab),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,3
70,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
71,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
72,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
73,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
74,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),skipped,skipped,skipped,skipped,skipped,3
75,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),Tom MCLAUGHLIN (Grn),skipped,skipped,skipped,skipped,3
76,Neil DURNING (Ind),James KERR (C),Jim ROBERTSON (Ind),John MCLUCKIE (Lab),Tom MCLAUGHLIN (Grn),Gordon HUGHES (SNP),Farah FARZANA (SNP),skipped,3
