voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
1,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
2,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
3,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
4,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
5,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
6,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
7,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
8,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
9,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
10,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
11,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
12,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
13,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
14,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
15,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
16,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
17,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
18,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
19,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
20,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
21,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
22,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
23,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
24,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
25,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
26,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
27,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
28,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
29,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
30,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
31,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
32,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
33,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
34,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
35,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
36,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
37,David BALFOUR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
