voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
1,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
3,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
24,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
25,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
26,Ritchie CUNNINGHAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
27,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
28,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
29,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
30,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
31,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
32,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
33,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
34,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
35,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
36,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
37,Ritchie CUNNINGHAM (LD),Peter SAGGERS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
