voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Kirsteen ALLAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Charlie GILBERT (C),David JESNER (Ind),Robert MALYN (SDP),Andrew MORRISON (C),Paul O'KANE (Lab),Roy PROVAN (LD),Stuart SUTHERLAND (UKIP),skipped,3
39,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Charlie GILBERT (C),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Charlie GILBERT (C),Paul O'KANE (Lab),Roy PROVAN (LD),Andrew MORRISON (C),Robert MALYN (SDP),David JESNER (Ind),Stuart SUTHERLAND (UKIP),skipped,3
41,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Charlie GILBERT (C),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
42,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),Charlie GILBERT (C),Andrew MORRISON (C),Roy PROVAN (LD),Paul O'KANE (Lab),Stuart SUTHERLAND (UKIP),Robert MALYN (SDP),skipped,3
45,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),Robert MALYN (SDP),Paul O'KANE (Lab),Roy PROVAN (LD),Stuart SUTHERLAND (UKIP),Andrew MORRISON (C),Charlie GILBERT (C),skipped,3
46,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),Robert MALYN (SDP),Stuart SUTHERLAND (UKIP),Roy PROVAN (LD),Paul O'KANE (Lab),skipped,skipped,skipped,3
47,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
48,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),David JESNER (Ind),Roy PROVAN (LD),Robert MALYN (SDP),Paul O'KANE (Lab),Charlie GILBERT (C),Andrew MORRISON (C),Stuart SUTHERLAND (UKIP),skipped,3
49,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Robert MALYN (SDP),Charlie GILBERT (C),Andrew MORRISON (C),Paul O'KANE (Lab),Roy PROVAN (LD),Stuart SUTHERLAND (UKIP),David JESNER (Ind),skipped,3
50,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Robert MALYN (SDP),David JESNER (Ind),Roy PROVAN (LD),Charlie GILBERT (C),Andrew MORRISON (C),Paul O'KANE (Lab),Stuart SUTHERLAND (UKIP),skipped,3
51,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Robert MALYN (SDP),David JESNER (Ind),Roy PROVAN (LD),Paul O'KANE (Lab),Andrew MORRISON (C),Charlie GILBERT (C),Stuart SUTHERLAND (UKIP),skipped,3
52,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Robert MALYN (SDP),Paul O'KANE (Lab),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,3
53,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Robert MALYN (SDP),Roy PROVAN (LD),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,3
54,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
55,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
56,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
57,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
58,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
59,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),David JESNER (Ind),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,3
60,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
61,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
62,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
63,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Paul O'KANE (Lab),Roy PROVAN (LD),Stuart SUTHERLAND (UKIP),Andrew MORRISON (C),Charlie GILBERT (C),David JESNER (Ind),Robert MALYN (SDP),skipped,3
64,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
65,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
66,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
67,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
68,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
69,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
70,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),David JESNER (Ind),Paul O'KANE (Lab),Charlie GILBERT (C),Robert MALYN (SDP),Andrew MORRISON (C),Stuart SUTHERLAND (UKIP),skipped,3
71,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
72,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
73,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Roy PROVAN (LD),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
74,Kirsteen ALLAN (Ind),Tony BUCHANAN (SNP),Stuart SUTHERLAND (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
75,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
76,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
77,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
78,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
79,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
80,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
81,Kirsteen ALLAN (Ind),Charlie GILBERT (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
82,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
83,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
84,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
85,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
86,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
87,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
88,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),Tony BUCHANAN (SNP),Robert MALYN (SDP),skipped,skipped,skipped,skipped,skipped,3
89,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),Robert MALYN (SDP),skipped,skipped,skipped,skipped,skipped,skipped,3
90,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),Andrew MORRISON (C),Paul O'KANE (Lab),skipped,skipped,skipped,skipped,skipped,3
91,Kirsteen ALLAN (Ind),Charlie GILBERT (C),David JESNER (Ind),Roy PROVAN (LD),Paul O'KANE (Lab),Andrew MORRISON (C),skipped,skipped,skipped,skipped,3
92,Kirsteen ALLAN (Ind),Charlie GILBERT (C),Andrew MORRISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
93,Kirsteen ALLAN (Ind),Charlie GILBERT (C),Andrew MORRISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
94,Kirsteen ALLAN (Ind),Charlie GILBERT (C),Andrew MORRISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
