5 1
390 1 0
100 1 2 0
43 1 2 3 0
1135 1 2 4 0
18 1 2 5 0
58 1 3 0
41 1 3 2 0
36 1 3 4 0
65 1 3 5 0
42 1 4 0
144 1 4 2 0
33 1 4 3 0
8 1 4 5 0
26 1 5 0
18 1 5 2 0
47 1 5 3 0
18 1 5 4 0
376 2 0
78 2 1 0
36 2 1 3 0
103 2 1 4 0
14 2 1 5 0
33 2 3 0
44 2 3 1 0
20 2 3 4 0
20 2 3 5 0
84 2 4 0
172 2 4 1 0
43 2 4 3 0
27 2 4 5 0
24 2 5 0
21 2 5 1 0
24 2 5 3 0
14 2 5 4 0
1397 3 0
152 3 1 0
101 3 1 2 0
59 3 1 4 0
128 3 1 5 0
72 3 2 0
72 3 2 1 0
32 3 2 4 0
40 3 2 5 0
55 3 4 0
39 3 4 1 0
35 3 4 2 0
38 3 4 5 0
1533 3 5 0
172 3 5 1 0
126 3 5 2 0
88 3 5 4 0
399 4 0
90 4 1 0
114 4 1 2 0
35 4 1 3 0
15 4 1 5 0
121 4 2 0
231 4 2 1 0
67 4 2 3 0
48 4 2 5 0
38 4 3 0
41 4 3 1 0
27 4 3 2 0
25 4 3 5 0
25 4 5 0
18 4 5 1 0
23 4 5 2 0
17 4 5 3 0
408 5 0
34 5 1 0
19 5 1 2 0
44 5 1 3 0
19 5 1 4 0
39 5 2 0
10 5 2 1 0
32 5 2 3 0
26 5 2 4 0
344 5 3 0
130 5 3 1 0
77 5 3 2 0
51 5 3 4 0
27 5 4 0
15 5 4 1 0
24 5 4 2 0
31 5 4 3 0
0
Stacy Cranbrook
Daniel Kral
Kimberly Wilburn
Jim Hadley
Ash Patel
