voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
8,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
9,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
10,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
11,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
12,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
13,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
14,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
15,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
16,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
17,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
18,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
19,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
20,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
21,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
22,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
23,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
24,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
25,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
26,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
27,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
28,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
29,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
30,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
31,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
32,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
33,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
34,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
35,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
36,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
37,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
38,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
39,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
40,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
41,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
42,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
43,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
44,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
45,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
46,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
47,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
48,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
49,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
50,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
51,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
52,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
53,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
54,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
55,Shaun MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,7
56,Shaun MACAULAY (SNP),Bobby COCHRANE (Soc Lab),skipped,skipped,skipped,skipped,skipped,,7
57,Shaun MACAULAY (SNP),Bobby COCHRANE (Soc Lab),skipped,skipped,skipped,skipped,skipped,,7
58,Bobby COCHRANE (Soc Lab),Andrew CRAIG (Grn),Maria LIMONCI (SNP),Louise MCPHATER (Lab),Scott GALLACHER (Con),skipped,skipped,,7
