ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,numSeats,numCands
91200_00015_000069,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000049,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000030,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000016,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000080,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000079,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000056,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000031,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000014,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000084,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000083,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000055,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000032,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000078,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000077,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000059,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000005,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000086,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000085,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000015,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000082,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000081,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000035,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000010,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000074,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000073,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000060,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000036,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000006,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000090,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000089,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000057,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000037,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000076,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000075,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000038,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
91200_00015_000009,Ballot 4 - Type 4,Absentee,Judicial 1,Judicial,District 3 - Absentee,District 3 - Absentee,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_931561_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_838107_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,Write-in,skipped,1,2
03330_00000_837647_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_836851_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_835339_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_619279_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_617139_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_615620_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_607633_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_606818_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_467650_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_467286_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_466770_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_463124_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_371452_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_369059_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_368988_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_367933_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_261802_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_259006_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_258206_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_255461_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_189123_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_188002_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_147702_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_075167_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_050228_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_003119_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_864972_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_863296_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_861472_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,Write-in,skipped,1,2
03330_00000_860854_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_858632_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_857362_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_856756_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_853517_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_651953_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_646119_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_637534_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_632305_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_630964_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_629250_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_479569_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_477419_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_476523_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_476102_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_391593_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_389755_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_389182_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_282416_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_279200_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_277712_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_206781_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_204529_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,Write-in,skipped,1,2
03330_00000_152103_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_090178_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_088764_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_051920_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,Write-in,skipped,1,2
03330_00000_028268_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_018361_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_917826_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_916601_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_916530_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_912653_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_911749_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_908716_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_748282_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_742584_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_741898_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_740735_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_739499_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_736949_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_518416_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_517722_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_512958_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_395678_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_287293_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_283150_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_214176_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_156790_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_100993_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_056379_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_029068_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_001502_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_834028_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_831228_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_830397_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_829606_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_827892_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_824377_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_822544_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_589410_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_588785_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_586960_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,Write-in,skipped,1,2
03330_00000_586341_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_584118_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_583733_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_576638_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_475797_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_469165_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_468665_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_468016_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_374896_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_373246_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_372272_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_243990_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_241775_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_241122_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_240158_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_197146_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_195974_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_150816_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_092616_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_055347_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_029149_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_026173_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_815566_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
03330_00000_814722_,Ballot 4 - Type 4,Election Day,Judicial 1,Judicial,03-330 Haines No. 1,03-330 Haines No. 1,Region I,"Story, Andrea ""Andi""",skipped,1,2
