voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
1,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
2,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
3,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
4,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
5,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
6,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
7,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
8,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
9,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
10,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
11,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
12,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
13,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
14,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
15,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
16,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
17,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
18,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
19,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
20,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
21,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
22,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
23,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
24,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
25,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
26,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
27,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
28,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
29,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
30,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
31,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
32,Math CAMPBELL-STURGESS (SNP),skipped,skipped,skipped,skipped,,5
