voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
8,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
9,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
10,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
11,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
12,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
13,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
14,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
15,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
16,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
17,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
18,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
19,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
20,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
21,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
22,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
23,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
24,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
25,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
26,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
27,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
28,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
29,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
30,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
31,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
32,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
33,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
34,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
35,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
36,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
37,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
38,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
39,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
40,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
41,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
42,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
43,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
44,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
45,Jayne RAMAGE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,,7
