voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Ross COLLINS Scottish Green Party,Angela STEPHEN Scottish Conservative and Unionist,Marie BURNS Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
1,Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Ross COLLINS Scottish Green Party,Barry Keith JACKSON Scottish Liberal Democrats,Nairn MCDONALD Labour and Co-operative Party,Angela STEPHEN Scottish Conservative and Unionist,skipped,3
2,Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Ross COLLINS Scottish Green Party,Barry Keith JACKSON Scottish Liberal Democrats,Nairn MCDONALD Labour and Co-operative Party,Angela STEPHEN Scottish Conservative and Unionist,skipped,3
3,Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Ross COLLINS Scottish Green Party,Barry Keith JACKSON Scottish Liberal Democrats,Nairn MCDONALD Labour and Co-operative Party,Angela STEPHEN Scottish Conservative and Unionist,skipped,3
4,Nairn MCDONALD Labour and Co-operative Party,Barry Keith JACKSON Scottish Liberal Democrats,Ross COLLINS Scottish Green Party,"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),Angela STEPHEN Scottish Conservative and Unionist,skipped,3
5,Nairn MCDONALD Labour and Co-operative Party,Barry Keith JACKSON Scottish Liberal Democrats,Ross COLLINS Scottish Green Party,"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),Angela STEPHEN Scottish Conservative and Unionist,skipped,3
6,Nairn MCDONALD Labour and Co-operative Party,Barry Keith JACKSON Scottish Liberal Democrats,Ross COLLINS Scottish Green Party,"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),Angela STEPHEN Scottish Conservative and Unionist,skipped,3
7,"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
8,"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
9,"Karin CRAIG Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Marie BURNS Scottish National Party (SNP),Susan JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
