voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
37,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
38,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
39,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
40,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
41,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
42,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
43,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
44,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
45,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
46,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
47,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
48,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
49,Ronnie STALKER Scottish Conservative and Unionist,Ted NEVILL Scottish Conservative and Unionist,Donald L REID Independent,Robert BARR Independent,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
50,Donald L REID Independent,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,Ted NEVILL Scottish Conservative and Unionist,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
51,Donald L REID Independent,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,Ted NEVILL Scottish Conservative and Unionist,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
52,Donald L REID Independent,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,Ted NEVILL Scottish Conservative and Unionist,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
53,Anthea DICKSON Scottish National Party (SNP),Robert BARR Independent,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
54,Anthea DICKSON Scottish National Party (SNP),Robert BARR Independent,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
55,Anthea DICKSON Scottish National Party (SNP),Robert BARR Independent,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
56,Anthea DICKSON Scottish National Party (SNP),Robert BARR Independent,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
57,Robert BARR Independent,James ROBSON Scottish Labour Party,Anthea DICKSON Scottish National Party (SNP),John BELL Scottish Labour Party,Margaret JOHNSON Scottish National Party (SNP),Donald L REID Independent,Catherine WILLIAMSON Scottish Liberal Democrats,John WILLIS Independent,skipped,skipped,skipped,skipped,5
58,Anthea DICKSON Scottish National Party (SNP),Ronnie STALKER Scottish Conservative and Unionist,James ROBSON Scottish Labour Party,John BELL Scottish Labour Party,Margaret JOHNSON Scottish National Party (SNP),Donald L REID Independent,Catherine WILLIAMSON Scottish Liberal Democrats,John WILLIS Independent,Ted NEVILL Scottish Conservative and Unionist,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Robert BARR Independent,skipped,5
59,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Donald L REID Independent,James ROBSON Scottish Labour Party,John BELL Scottish Labour Party,Robert BARR Independent,John WILLIS Independent,Catherine WILLIAMSON Scottish Liberal Democrats,Ronnie STALKER Scottish Conservative and Unionist,Ted NEVILL Scottish Conservative and Unionist,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",skipped,5
60,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Catherine WILLIAMSON Scottish Liberal Democrats,Robert BARR Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
61,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
62,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
63,Ronnie STALKER Scottish Conservative and Unionist,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Robert BARR Independent,Donald L REID Independent,John WILLIS Independent,Catherine WILLIAMSON Scottish Liberal Democrats,James ROBSON Scottish Labour Party,John BELL Scottish Labour Party,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Ted NEVILL Scottish Conservative and Unionist,skipped,5
64,John BELL Scottish Labour Party,Donald L REID Independent,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
65,John BELL Scottish Labour Party,Donald L REID Independent,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
66,Donald L REID Independent,Margaret JOHNSON Scottish National Party (SNP),Anthea DICKSON Scottish National Party (SNP),John BELL Scottish Labour Party,Ted NEVILL Scottish Conservative and Unionist,Ronnie STALKER Scottish Conservative and Unionist,Robert BARR Independent,John WILLIS Independent,Catherine WILLIAMSON Scottish Liberal Democrats,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",James ROBSON Scottish Labour Party,skipped,5
67,John BELL Scottish Labour Party,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
68,John BELL Scottish Labour Party,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
69,Donald L REID Independent,John BELL Scottish Labour Party,Catherine WILLIAMSON Scottish Liberal Democrats,Ronnie STALKER Scottish Conservative and Unionist,James ROBSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
70,Margaret JOHNSON Scottish National Party (SNP),Anthea DICKSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,John WILLIS Independent,Donald L REID Independent,Robert BARR Independent,skipped,skipped,skipped,skipped,5
71,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Robert BARR Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
72,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Robert BARR Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
73,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Robert BARR Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
74,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Robert BARR Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
75,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Robert BARR Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
76,Margaret JOHNSON Scottish National Party (SNP),Ronnie STALKER Scottish Conservative and Unionist,Anthea DICKSON Scottish National Party (SNP),Robert BARR Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
77,Margaret JOHNSON Scottish National Party (SNP),Anthea DICKSON Scottish National Party (SNP),"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",John WILLIS Independent,Donald L REID Independent,Catherine WILLIAMSON Scottish Liberal Democrats,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Ronnie STALKER Scottish Conservative and Unionist,Ted NEVILL Scottish Conservative and Unionist,Robert BARR Independent,skipped,5
78,Donald L REID Independent,Margaret JOHNSON Scottish National Party (SNP),Robert BARR Independent,James ROBSON Scottish Labour Party,Anthea DICKSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
79,Donald L REID Independent,Ted NEVILL Scottish Conservative and Unionist,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Catherine WILLIAMSON Scottish Liberal Democrats,John WILLIS Independent,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Margaret JOHNSON Scottish National Party (SNP),Anthea DICKSON Scottish National Party (SNP),skipped,5
80,Donald L REID Independent,Ronnie STALKER Scottish Conservative and Unionist,Margaret JOHNSON Scottish National Party (SNP),Ted NEVILL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
81,Margaret JOHNSON Scottish National Party (SNP),Robert BARR Independent,John WILLIS Independent,Ronnie STALKER Scottish Conservative and Unionist,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
82,Donald L REID Independent,Robert BARR Independent,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,5
83,Donald L REID Independent,John WILLIS Independent,Robert BARR Independent,Ted NEVILL Scottish Conservative and Unionist,Ronnie STALKER Scottish Conservative and Unionist,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Catherine WILLIAMSON Scottish Liberal Democrats,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),skipped,5
84,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Donald L REID Independent,John WILLIS Independent,Robert BARR Independent,Catherine WILLIAMSON Scottish Liberal Democrats,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",skipped,skipped,skipped,skipped,skipped,5
85,Margaret JOHNSON Scottish National Party (SNP),Anthea DICKSON Scottish National Party (SNP),John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Donald L REID Independent,Robert BARR Independent,skipped,skipped,skipped,skipped,skipped,skipped,5
86,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
87,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
88,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
89,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
90,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
91,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
92,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
93,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
94,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
95,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
96,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
97,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
98,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
99,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
100,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
101,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
102,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
103,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
104,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
105,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
106,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
107,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
108,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
109,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
110,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
111,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
112,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
113,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
114,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
115,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
116,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
117,Donald L REID Independent,Robert BARR Independent,John WILLIS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
118,Anthea DICKSON Scottish National Party (SNP),Donald L REID Independent,Margaret JOHNSON Scottish National Party (SNP),Ted NEVILL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
119,Anthea DICKSON Scottish National Party (SNP),Catherine WILLIAMSON Scottish Liberal Democrats,Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
120,Donald L REID Independent,Ronnie STALKER Scottish Conservative and Unionist,John BELL Scottish Labour Party,Anthea DICKSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
121,Donald L REID Independent,John WILLIS Independent,Robert BARR Independent,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Ted NEVILL Scottish Conservative and Unionist,Catherine WILLIAMSON Scottish Liberal Democrats,Ronnie STALKER Scottish Conservative and Unionist,James ROBSON Scottish Labour Party,John BELL Scottish Labour Party,skipped,5
122,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,James ROBSON Scottish Labour Party,John WILLIS Independent,Donald L REID Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
123,Donald L REID Independent,John WILLIS Independent,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
124,Donald L REID Independent,John BELL Scottish Labour Party,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
125,Donald L REID Independent,John BELL Scottish Labour Party,Robert BARR Independent,Ronnie STALKER Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
126,John BELL Scottish Labour Party,Ronnie STALKER Scottish Conservative and Unionist,Donald L REID Independent,James ROBSON Scottish Labour Party,Ted NEVILL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
127,John BELL Scottish Labour Party,Ronnie STALKER Scottish Conservative and Unionist,Donald L REID Independent,James ROBSON Scottish Labour Party,Ted NEVILL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
128,Donald L REID Independent,Ted NEVILL Scottish Conservative and Unionist,Robert BARR Independent,James ROBSON Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
129,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),Donald L REID Independent,Ronnie STALKER Scottish Conservative and Unionist,Robert BARR Independent,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Catherine WILLIAMSON Scottish Liberal Democrats,John WILLIS Independent,Ted NEVILL Scottish Conservative and Unionist,John BELL Scottish Labour Party,skipped,skipped,5
130,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Catherine WILLIAMSON Scottish Liberal Democrats,John WILLIS Independent,Donald L REID Independent,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Robert BARR Independent,Ted NEVILL Scottish Conservative and Unionist,Ronnie STALKER Scottish Conservative and Unionist,skipped,5
131,Anthea DICKSON Scottish National Party (SNP),Margaret JOHNSON Scottish National Party (SNP),John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Catherine WILLIAMSON Scottish Liberal Democrats,John WILLIS Independent,Donald L REID Independent,"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Robert BARR Independent,Ted NEVILL Scottish Conservative and Unionist,Ronnie STALKER Scottish Conservative and Unionist,skipped,5
132,Ronnie STALKER Scottish Conservative and Unionist,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,John WILLIS Independent,Donald L REID Independent,Margaret JOHNSON Scottish National Party (SNP),Ted NEVILL Scottish Conservative and Unionist,Anthea DICKSON Scottish National Party (SNP),"Carol Ann DOBSON Freedom Alliance. Truth, Equality and Health.",Robert BARR Independent,Catherine WILLIAMSON Scottish Liberal Democrats,skipped,5
133,Robert BARR Independent,Margaret JOHNSON Scottish National Party (SNP),Donald L REID Independent,Anthea DICKSON Scottish National Party (SNP),John WILLIS Independent,Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,5
134,John BELL Scottish Labour Party,James ROBSON Scottish Labour Party,Donald L REID Independent,Robert BARR Independent,Catherine WILLIAMSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
