voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,SNP,LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,SNP,LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,LD,Mike BARNACLE (Ind),Grn,Dave CUTHBERT (Ind),Con,SNP,Lab,skipped,skipped,,9
9,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,LD,SNP,Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
21,LD,SNP,Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
22,LD,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
25,LD,Lab,Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
26,LD,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,9
27,LD,Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
28,LD,Mike BARNACLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
29,LD,Mike BARNACLE (Ind),SNP,Grn,skipped,skipped,skipped,skipped,skipped,,9
30,LD,Mike BARNACLE (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,,9
31,LD,Mike BARNACLE (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,,9
32,LD,Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
33,LD,Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
34,LD,Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
35,LD,Mike BARNACLE (Ind),Dave CUTHBERT (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,9
