District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4
Kogarah,Absent,22374,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22375,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22376,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22377,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22378,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22379,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22380,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22381,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22382,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22383,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22384,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22385,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22386,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22387,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22388,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22389,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22390,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22391,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22392,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22393,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22394,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22395,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22396,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22397,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22398,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22399,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22400,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22401,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22402,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22403,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22404,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22405,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22406,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22407,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22408,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22409,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22410,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22411,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22412,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22413,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22414,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22415,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22416,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22417,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22418,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22419,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22420,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22421,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22422,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22423,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22424,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22425,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22426,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22427,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22428,Formal,CHUNG Craig,skipped,skipped,skipped
Kogarah,Absent,22429,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22430,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22431,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22432,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22433,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22434,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22435,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22436,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22437,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22438,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22439,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22440,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22441,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22442,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22443,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22444,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22445,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22446,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22447,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22448,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22449,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22450,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22451,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22452,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22453,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22454,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22455,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22456,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22457,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22458,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22459,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22460,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22461,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22462,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22463,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22464,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22465,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22466,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22467,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22468,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22469,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22470,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22471,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22472,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22473,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22474,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22475,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22476,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22477,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22478,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22479,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22480,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22481,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22482,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22483,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22484,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22485,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22486,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22487,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22488,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22489,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22490,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22491,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22492,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22493,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22494,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22495,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22496,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22497,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22498,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22499,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22500,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22501,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22502,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22503,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22504,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22505,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22506,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22507,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22508,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22509,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22510,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22511,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22512,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22513,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22514,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22515,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22516,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22517,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22518,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22519,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22520,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22521,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22522,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22523,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22524,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22525,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22526,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22527,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22528,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22529,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22530,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22531,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22532,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22533,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22534,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22535,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22536,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22537,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22538,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22539,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22540,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22541,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22542,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22543,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22544,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22545,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22546,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22547,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22548,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22549,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22550,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22551,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22552,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22553,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22554,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22555,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22556,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22557,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22558,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22559,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22560,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22561,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22562,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22563,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22564,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22565,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22566,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22567,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22568,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22569,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22570,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22571,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22572,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22573,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22574,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22575,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22576,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22577,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22578,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22579,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22580,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22581,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22582,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22583,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22584,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22585,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22586,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22587,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22588,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22589,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22590,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22591,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22592,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22593,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22594,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22595,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22596,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22597,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22598,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22599,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22600,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22601,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22602,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22603,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22604,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22605,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22606,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22607,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22608,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22609,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22610,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22611,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22612,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22613,Formal,MINNS Chris,skipped,skipped,skipped
Kogarah,Absent,22614,Formal,MINNS Chris,skipped,skipped,skipped
