District,PollingPlaceName,BPNumber,Formality,rank1,rank2,rank3,rank4,rank5
Wyong,Absent,25232,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25233,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25234,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25235,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25236,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25237,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25238,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25239,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25240,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25241,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25242,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25243,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25244,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25245,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25246,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25247,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25248,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25249,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25250,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25251,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25252,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25253,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25254,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25255,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25256,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25257,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25258,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25259,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25260,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25261,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25262,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25263,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25264,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25265,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25266,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25267,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25268,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25269,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25270,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25271,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25272,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25273,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25274,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25275,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25276,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25277,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25278,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25279,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25280,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25281,Formal,NEWBURY Susan,skipped,skipped,skipped,skipped
Wyong,Absent,25282,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25283,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25284,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25285,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25286,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25287,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25288,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25289,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25290,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25291,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25292,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25293,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25294,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25295,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25296,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25297,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25298,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25299,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25300,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25301,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25302,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25303,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25304,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25305,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25306,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25307,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25308,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25309,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25310,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25311,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25312,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25313,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25314,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25315,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25316,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25317,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25318,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25319,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25320,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25321,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25322,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25323,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25324,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25325,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25326,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25327,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25328,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25329,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25330,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25331,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25332,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25333,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25334,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25335,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25336,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25337,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25338,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25339,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25340,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25341,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25342,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25343,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25344,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25345,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25346,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25347,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25348,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25349,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25350,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25351,Formal,SQUIRES Matt,skipped,skipped,skipped,skipped
Wyong,Absent,25352,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25353,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25354,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25355,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25356,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25357,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25358,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25359,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25360,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25361,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25362,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25363,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25364,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25365,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25366,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25367,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25368,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25369,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25370,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25371,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25372,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25373,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25374,Formal,STEVENSON Martin,skipped,skipped,skipped,skipped
Wyong,Absent,25375,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25376,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25377,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25378,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25379,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25380,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25381,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25382,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25383,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25384,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25385,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25386,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25387,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25388,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25389,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25390,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25391,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25392,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25393,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25394,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25395,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25396,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25397,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25398,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25399,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25400,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25401,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25402,Formal,WILLIAMSON Doug,skipped,skipped,skipped,skipped
Wyong,Absent,25403,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25404,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25405,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25406,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25407,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25408,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25409,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25410,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25411,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25412,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25413,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25414,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25415,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25416,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25417,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25418,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25419,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25420,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25421,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25422,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25423,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25424,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25425,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25426,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25427,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25428,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25429,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25430,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25431,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25432,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25433,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25434,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25435,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25436,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25437,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25438,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25439,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25440,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25441,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25442,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25443,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25444,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25445,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25446,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25447,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25448,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25449,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25450,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25451,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25452,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25453,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25454,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25455,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25456,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25457,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25458,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25459,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25460,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25461,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25462,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25463,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25464,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25465,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25466,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25467,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25468,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25469,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25470,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25471,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25472,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25473,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25474,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25475,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25476,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25477,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25478,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25479,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25480,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25481,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25482,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25483,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25484,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25485,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25486,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25487,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25488,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25489,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25490,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25491,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25492,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25493,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25494,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25495,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25496,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25497,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25498,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25499,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25500,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25501,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25502,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25503,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25504,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25505,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25506,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25507,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25508,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25509,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25510,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25511,Formal,HARRIS David,skipped,skipped,skipped,skipped
Wyong,Absent,25512,Formal,HARRIS David,skipped,skipped,skipped,skipped
