voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
1,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
2,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
3,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
4,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
5,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
6,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
7,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
8,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
9,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
10,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
11,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
12,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
13,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
14,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
15,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
16,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
17,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
18,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
19,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
20,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
21,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
22,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
23,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
24,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
25,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
26,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
27,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
28,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
29,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
30,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
31,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
32,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
33,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
34,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
35,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
36,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
37,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
38,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
39,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
40,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
41,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
42,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
43,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
44,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
45,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
46,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
47,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
48,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
49,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
50,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
51,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
52,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
53,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
54,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
55,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
56,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
57,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
58,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
59,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
60,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
61,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
62,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
63,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
64,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
65,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
66,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
67,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
68,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
69,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
70,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
71,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
72,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
73,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
74,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
75,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
76,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
77,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
78,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
79,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
80,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
81,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
82,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
83,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
84,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
85,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
86,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
87,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
88,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
89,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
90,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
91,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
92,Lesley BERRY (UNKNOWN),skipped,skipped,skipped,skipped,1,5
