voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,numSeats,numCands
0,Marc WILKINSON  (UNKNOWN),Bonnie Prince BOB  (UNKNOWN),Mev BROWN (Ind),David Ian HENRY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
1,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
2,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
3,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
4,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
5,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
6,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
7,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
8,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
9,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
10,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
11,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
12,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
13,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
14,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
15,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
16,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
17,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
18,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
19,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
20,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
21,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
22,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
23,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
24,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
25,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
26,SNP,Marc WILKINSON  (UNKNOWN),LD,David Ian HENRY (Ind),Mev BROWN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
27,Con,LD,Grant LIDSTER Reform UK (UNKNOWN),SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
28,Con,LD,Lab,Grant LIDSTER Reform UK (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
29,Con,LD,Lab,Grant LIDSTER Reform UK (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
30,SFP,Con,Lab,Grant LIDSTER Reform UK (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
31,Marc WILKINSON  (UNKNOWN),LD,Mev BROWN (Ind),Grn,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
32,Lab,SNP,LD,Libtn,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
33,LD,SNP,Libtn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
34,SFP,David Ian HENRY (Ind),Mev BROWN (Ind),LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
35,SNP,Grn,Lab,LD,Bonnie Prince BOB  (UNKNOWN),Mev BROWN (Ind),David Ian HENRY (Ind),Libtn,Grant LIDSTER Reform UK (UNKNOWN),SFP,Marc WILKINSON  (UNKNOWN),Con,1,12
36,SNP,Lab,Grn,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
37,SNP,Lab,Grn,SFP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,12
